title,requirement
IPP - OSS R&D - Test Professional,"IPP - OSS R&D - Test Professional-160000013D Description Job description and context : The position is for a Senior Software Engineer Professional, who would be involved in system testing of Service Assurance components/products pre-packaged using ALU and 3rd party OSS applications such as IBM Netcool, BIRT, BMC Remedy Trouble Ticketing etc. These products can be delivered as is or can be customized based on customer needs. The vacancy is a position in a R&D Organisation in IP Platforms and targeted to deliver to carriers across the Globe. Required experience : 8 to 12 years of total experience of which at least 3-4 years of system testing experience in OSS domain (alarm management) Main tasks to achieve : Deliver outcomes for Alcatel-Lucent IP Platform through quality contributions to Development and Testing of OSS Components/products as per Software Development Process. Good understanding of Network services and their modeling in OSS Domain. Produce System Test Specifications, Performance & Capacity Test Specifications, Test Plans, and other documentation as per Alcatel-Lucentâ€™s Software Development Process. Automate test cases using automated test tools or scripts Execute System Integration Tests, Performance Test, and Capacity Tests according to pre-written specifications Reporting results to the technical development leader/test team leader Following up unexpected behaviors including characterizing issues and raising incident reports. Working flexibly within this environment to ensure team objectives are met. Assist the Solutions development team to customize developed solution as per specific needs of the project. Contribute towards Alcatel-Lucentâ€™s continuous software development process improvement activities. Mandatory technical skills - Strong proven experience in product testing of OSS products - Fault Mgnt (ex: Netcool Omnibus/Impact, HP TeMIP) - Alarm Correlation testing - Inventory Management exposure - Knowledge of OSS/J, MTOSI, eTOM, NGOSS standards - Good knowledge of Software Testing Process - Strong proven experience in XML, XSLT, SOAP, Oracle DB, PL-SQL, TL1 Desired technical skills - IBM Netcool (Omnibus, Impact) - HP TeMIP - IBM TNPM, performance Insight Big Insight - BMC ITSM/Remedy - IBM TNPMW - Developing Automation scripts Languages - Written and Spoken English - Mandatory Qualifications Mandatory technical skills - person should know DB, JBOSS, J2EE, JHibernate, XML, SOAP and should have networking knowledge Job Software Development Primary LocationAsia Pacific-India-Karnataka Schedule Full-time"
Technical Lead,"Technical Lead-16000000DU Description Position R&D Software Development Engineers in Optical Network Management Job description R&D Software Development Engineer for Network Management of Optics Division products including Photonic/WDM, Optical Transport, SDH/SONET, MPLS-TP, Ethernet networking. Optics Network Management applications provides to the user the control of the network in terms of configuration (infrastructure, end to end services), fault supervision, performance monitoring. Optics Network Management applications interface with the different Network Elements, provides friendly graphical User interface and implement algorithms and function to enable easier management of the network and OPEX reduction. Optics Network Management applications are deployed all around the word in several hundreds of installations ranging from huge to small customers. The SW development Engineer for Optics Network Management will be part of Development team and will provide contribution in new developments and maintenance of applications with the target to increase functionality and customer satisfaction. Functions and Responsibilities The Software Development Engineer analyzes designs, programs, debugs, reviews and modifies software applications. Using programming language and technologies, writes code, defines data models, completes programming, defines test procedures and performs testing and debugging of software applications and recommends corrective actions. He completes design documentation and procedures for usage, installation and maintenance. The SW Development Engineer may interact with users, system team, product management to define system requirements and/or necessary modifications. He is in charge of the customer complaint and problem solving and for the quality and reliability of his work products. Reports to Software Development Team Leader and SW Development Manager. Place Â§ Bangalore (India) Professional Profile Â§ The ideal candidate is a BE / MCA / Mtech in computer science, ECE or similar applicable curriculum with great passion and motivation for high Quality SW in complex and geographically distributed SW environments. Â§ Sound knowledge of CORE JAVA, Hibernate, Spring, Java Script continuous integration and agile practices. Â§ Good knowledge of SQL and PL-SQL.Linux Â§ Familiarity with network management and L2 layer domain knowledge is a plus. Â§ Previous job experiences in leading edge technological research & development context will be evaluated for increasing responsibilities within the development lab. Education Degree in Computer Science Languages Very good at English spoken/written Personal Profile Â· 25/35 years old Â· Great passion and talent for high quality SW Â· Motivated and never-give-up attitude to reach assigned goals in a very dynamic and competitive international environment. Â· Solid and equilibrate person, able to properly face high pace development activity Â· Self-organizing capabilities. Qualifications Position R&D Software Development Engineers in Optical Network Management Job description R&D Software Development Engineer for Network Management of Optics Division products including Photonic/WDM, Optical Transport, SDH/SONET, MPLS-TP, Ethernet networking. Optics Network Management applications provides to the user the control of the network in terms of configuration (infrastructure, end to end services), fault supervision, performance monitoring. Optics Network Management applications interface with the different Network Elements, provides friendly graphical User interface and implement algorithms and function to enable easier management of the network and OPEX reduction. Optics Network Management applications are deployed all around the word in several hundreds of installations ranging from huge to small customers. The SW development Engineer for Optics Network Management will be part of Development team and will provide contribution in new developments and maintenance of applications with the target to increase functionality and customer satisfaction. Functions and Responsibilities The Software Development Engineer analyzes designs, programs, debugs, reviews and modifies software applications. Using programming language and technologies, writes code, defines data models, completes programming, defines test procedures and performs testing and debugging of software applications and recommends corrective actions. He completes design documentation and procedures for usage, installation and maintenance. The SW Development Engineer may interact with users, system team, product management to define system requirements and/or necessary modifications. He is in charge of the customer complaint and problem solving and for the quality and reliability of his work products. Reports to Software Development Team Leader and SW Development Manager. Place Â§ Bangalore (India) Professional Profile Â§ The ideal candidate is a BE / MCA / Mtech in computer science, ECE or similar applicable curriculum with great passion and motivation for high Quality SW in complex and geographically distributed SW environments. Â§ Sound knowledge of CORE JAVA, Hibernate, Spring, Java Script continuous integration and agile practices. Â§ Good knowledge of SQL and PL-SQL.Linux Â§ Familiarity with network management and L2 layer domain knowledge is a plus. Â§ Previous job experiences in leading edge technological research & development context will be evaluated for increasing responsibilities within the development lab. Education Degree in Computer Science Languages Very good at English spoken/written Personal Profile Â· 25/35 years old Â· Great passion and talent for high quality SW Â· Motivated and never-give-up attitude to reach assigned goals in a very dynamic and competitive international environment. Â· Solid and equilibrate person, able to properly face high pace development activity Â· Self-organizing capabilities. Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. Job Software Development Primary LocationAsia Pacific-India-Karnataka Schedule Full-time"
IPP - OSS R&D - Test Professional,"IPP - OSS R&D - Test Professional-160000013C Description Job description and context : The position is for a Senior Software Engineer Professional, who would be involved in system testing of Service Assurance components/products pre-packaged using ALU and 3rd party OSS applications such as IBM Netcool, BIRT, BMC Remedy Trouble Ticketing etc. These products can be delivered as is or can be customized based on customer needs. The vacancy is a position in a R&D Organisation in IP Platforms and targeted to deliver to carriers across the Globe. Required experience : 8 to 12 years of total experience of which at least 3-4 years of system testing experience in OSS domain (alarm management) Main tasks to achieve : Deliver outcomes for Alcatel-Lucent IP Platform through quality contributions to Development and Testing of OSS Components/products as per Software Development Process. Good understanding of Network services and their modeling in OSS Domain. Produce System Test Specifications, Performance & Capacity Test Specifications, Test Plans, and other documentation as per Alcatel-Lucentâ€™s Software Development Process. Automate test cases using automated test tools or scripts Execute System Integration Tests, Performance Test, and Capacity Tests according to pre-written specifications Reporting results to the technical development leader/test team leader Following up unexpected behaviors including characterizing issues and raising incident reports. Working flexibly within this environment to ensure team objectives are met. Assist the Solutions development team to customize developed solution as per specific needs of the project. Contribute towards Alcatel-Lucentâ€™s continuous software development process improvement activities. Mandatory technical skills - Strong proven experience in product testing of OSS products - Fault Mgnt (ex: Netcool Omnibus/Impact, HP TeMIP) - Alarm Correlation testing - Inventory Management exposure - Knowledge of OSS/J, MTOSI, eTOM, NGOSS standards - Good knowledge of Software Testing Process - Strong proven experience in XML, XSLT, SOAP, Oracle DB, PL-SQL, TL1 Desired technical skills - IBM Netcool (Omnibus, Impact) - HP TeMIP - IBM TNPM, performance Insight Big Insight - BMC ITSM/Remedy - IBM TNPMW - Developing Automation scripts Languages - Written and Spoken English - Mandatory Qualifications Mandatory technical skills - person should know DB, JBOSS, J2EE, JHibernate, XML, SOAP and should have networking knowledge Job Software Development Primary LocationAsia Pacific-India-Karnataka Schedule Full-time"
CTO CSF Tester,"CTO CSF Tester-16000003F7 Description Prepare test environment for functionality/stability/performance tests of big data components and various Hadoop distributions (Cloudera/Hortonworks etc). Prepare automation test cases and scenarios for requirements validation, stress , regress etc tests of CSF deliverables (open source or home grown s/w). Analyze/Troubleshoot/narrow down problems in test execution and support development team in delivering fixes. Support documentation team and provide training on installation or use cases of s/w components. Adhere to test life cycle processes and ensure s/w release quality. Must work with various Nokia teams that use CSF components and be able to understand usecases from a variety of usage patterns. Qualifications Candidate must possess: Minimum of 5 years experience in functional/automation testing in Java environment. Experience in product testing from requirements perspective. Competency or exposure to Big Data distributions and components. Ability to perform performance/stress tests in cluster/virtual environment. Excellent knowlege of test tools and scripting (ex. shell/perl/python..). Grasp of Linux, networking, security (ex. Kerberos) Bachelors degree or above in Computer Science or Electronics Masters degree in Computer Science or Electronics preferred Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. Job Research and Development Primary LocationAsia Pacific-India-Karnataka Schedule Full-time"
Senior Hardware Engineer,"Senior Hardware Engineer-15000007K8 Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The Wireline Business Group at Alcatel-Lucent is the undisputed worldwide market leader in most key areas of the wireline business, from broadband access and triple play/IPTV networks (No. 1) to optical networking (No. 1), and is the fastest growing player in the IP routing market ( No. 2). The IP Routing team is operating in a highly competitive market. We are looking for motivated and talented engineers to help us maintain our competitive edge by supporting world-leading products in an environment which demands leadership and focus from everyone on the team. A Senior Hardware Engineer in the IP Routing group performs a variety of complex activities covering the sustaining (product support) cycle of the hardware developed by the IP Routing team. These can include: ongoing design maintenance for obsolescence, cost reduction, or RoHS; multi-sourcing and qualification of alternate suppliers; and investigating customer-reported problems for root cause analysis and implementing improvements in design, test, and/or operations to resolve those problems Qualifications Qualifications: Minimum B.Sc or B.Eng in Electrical Engineering or Computer Engineering 7 to 10 years experience working with highly complex, high density multilayer printed circuit boards, including demonstrated expertise in supporting and sustaining such designs successfully through the entire product life cycle. Knowledge of all aspects of the product design process, including FPGAâ€™s, component qualification procedures, and advanced trouble shooting techniques. Familiarity with industry regulations such as NEBS, GR-1089, and RoHS. Excellent interpersonal, organizational, and leadership skills Strong verbal and written communication skills, with proven success working in a team spanning multiple timezones and continents. Ability to perform moderate complexity PCB soldering would be an asset We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Hardware Development Primary LocationAmericas-United States-Mountain View Schedule Full-time"
Hardware Engineer,"Hardware Engineer-15000008NR Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. Key Responsibilities / Functions: Board development, schematic capture, full program responsibility must be very hands on working in a lab environment. Qualifications Required Qualifications: (Education, Technical Skills/Knowledge) BSEE or equivalent, 5+ years board design experience. Desired Qualifications: (Education, Technical Skills/Knowledge) Experience in all aspects of high speed digital design Experience with schematic capture and board layout tools Excellent communication skills both written and verbal Excellent lab and diagnostic skills a must Ability to work independently as well as in a team. Good understanding of Data Switching products, L2 Switching devices and Data Path experience Experience in Data Communications technology Knowledge in IP networking We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Hardware Development Primary LocationAmericas-United States-Mountain View Schedule Full-time"
Software Quality Engineer- 200,"Software Quality Engineer- 200-16000000LJ Description Software Quality Engineer Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. As a Quality Assurance (QA) Engineer you help design and further develop one of the most successful line of products in the IP router market today: the 7750 SR internet router and its further evolutions in Mobile Gateways and Data Center world. As a Quality Assurance (QA) Engineer you help design and further develop one of the most successful line of products in the IP router market today: the 7750 SR internet router and its further evolutions in Mobile Gateways and Data Center world. Key Responsibilities / Functions: Employee will be required to design, develop, script and execute sophisticated tests to verify conformance of features and their functionality implemented by Engineering against requirements specifications laid out by Product Marketing. Employee will be responsible for driving the feature to completion (ready for GA release) and will therefore have to interact extensively with Software, Hardware, Firmware and Product Marketing teams. Also this position is expected to play a role in system design so that Quality Assurance is considered throughout the entire lifecycle of the product. Duties include developing, modifying and executing software test plans; analyzing and writing test standards and procedures; maintaining documentation of test results to assist in debugging and modifying software; and analyzing test results to ensure functionality and recommending corrective action. Will consult with developing engineers to resolve issues and provide feedback in preparation of technical appraisals of programming languages, systems and computation software. Qualifications Required Qualifications: - Knowledge (and experience if possible) of routing protocols (OSPF, ISIS, BGP) and/or signaling protocols (RSVP, LDP) - Experience and knowledge of Linux and programming languages (preferably scripting languages such as TCL, Python, Perl, shell) - Knowledge (and experience if possible) of NFV (Network Function Virtualization), SDN, Virtualized Switching products and related virtualization technologies (KVM/QEMU, Xen, Vmware ESXi) is a big plus. - Experience in IP networking testing and troubleshooting - Familiarity with networking test tools (IXIA, Spirent, IPerf, Wireshark, etc). - Proven aptitude for methodical problem solving, good communication skills, strong attention to detail, and ability to work well in a close-knit team. - quick learner, self starter. Desired Qualifications: MSCS/EE degree or BS with experience in networking. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Research and Development Primary LocationAmericas-United States-Mountain View Other LocationsAmericas-United States-Naperville Schedule Full-time"
Senior SW Test Developer,"Senior SW Test Developer-1500000981 DescriptionOpportunity: We are currently looking for highly motivated QA engineers, who are passionate about software testing and ready to join an ever expanding group of likeminded professionals. QA engineers in Velocix are valued as key contributors in high performance multi-disciplinary teams. As such you can expect to be empowered from day one, having influence throughout the entire SDL. We are looking for people with strong analytical skills, capable of driving test strategy, innovators in testing techniques with an uncanny ability to find defects. Automation is also a key activity, meaning unlimited opportunities for automated scripting. Main Responsibilities: Â· Design, implement and execute manual and automated tests Â· Review feature requests and requirements from product management Â· Work with developers to co-ordinate the design, implementation and testing of features Â· Participate in feature requirement reviews and test analysis of requirements Â· Produce the test strategy at the scrum level and interface with cross scrum QA teams and QA services to ensure alignment of dependencies Â· Work with the development leads to determine the key risk areas in their scrum development and determine test mitigation QualificationsSkill, Qualifications and Experience: Â· Solid commercial experience, working on the testing of software products, or of hardware products in which software is a major component is essential. Competencies: Â· Linux Â· Scripting to support and build automated tests Â· Networking Â· SQL Â· HTML/XML Â· Python or similar scripting language Â· Perforce and Jira Â· Testing network/internet based systems Â· Virtualisation and its use as a deployment and test vehicle Â· Automated test frameworks or environments Â· Configuration and use of virtual machines Â· System administration of machines and networks Â· C / C++ development Â· Streaming media technologies and protocols Â· Client-server technologies, cloud computing technologies Â· Storage systems Job Research and Development Primary LocationEurope, Middle East, Africa-United Kingdom-Cambridge Schedule Full-time"
SW Test Developer,"SW Test Developer-16000001E6 Description Opportunity: We are currently looking for highly motivated QA engineers, who are passionate about software testing and ready to join an ever expanding group of likeminded professionals. QA engineers in Velocix are valued as key contributors in high performance multi-disciplinary teams. As such you can expect to be empowered from day one, having influence throughout the entire SDL. We are looking for people with strong analytical skills, capable of driving test strategy, innovators in testing techniques with an uncanny ability to find defects. Automation is also a key activity, meaning unlimited opportunities for automated scripting. Main Responsibilities: Â· Undertake various automated and manual testing activities. Â· Assist in the design, Implementation and execution of manual and automated tests Â· Assist in activities aimed at increasing the coverage of our automated test suite Â· Assist in the analysis of test results and liaise with other Development Team members Â· Liaise with the Head of QA and Head of Engineering on matters relating to product quality and progress. Â· Participate in feature requirement reviews and test analysis of requirements Qualifications Skill, Qualifications and Experience: Â· Solid commercial experience, working on the testing of software products, or of hardware products in which software is a major component is essential. Competencies: Essential: Â· Linux Â· Scripting to support and build automated tests Â· Networking Â· SQL Â· HTML/XML Â· Python or similar scripting language Â· Perforce and Jira Â· Testing network/internet based systems Â· Virtualisation and its use as a deployment and test vehicle Â· Automated test frameworks or environments Â· Configuration and use of virtual machines Â· System administration of machines and networks Â· Streaming media technologies and protocols Â· Client-server technologies, cloud computing technologies Â· Storage systems Job Research and Development Primary LocationEurope, Middle East, Africa-United Kingdom-Cambridge Schedule Full-time"
Senior Software Enigneer - C++ (Cambridge),"Senior Software Enigneer - C++ (Cambridge)-16000000IP Description Opportunity: The Senior Software Engineerâ€™s role is to specify, design and implement server software components of the Nokia Video BU Content Distribution Network and associated tools. Main Responsibilities: Working as part of an agile scrum team, deliver high quality and high performance software across all parts of the software life cycle Deliver significant parts of the code, including both functional and non-functional requirements (such as performance, installation and configuration) Continuously improve the code base and processes Ensure that code produced is at an appropriate level of quality based on technical reviews and technical mentoring Support more junior staff in delivering high quality code to exacting timescales sharing knowledge and skills Require minimal supervision Actively engage with internal customers to identify and refine requirements Work with QA engineers to help define test strategy and plan Qualifications Skill, Qualifications and Experience: Essential: Demonstrable, recent experience in similar roles An excellent understanding of the complete software development life cycle, particularly scrum Experience of taking responsibility for the design and implementation of major product software components or features Degree or equivalent in relevant subject such as computer science A background in technical software product development Possesses excellent technical skills as well as excellent problem solving skills. Competencies: Essential: C++ Linux Python Network systems development and internet core protocols High performance code Data structure and algorithm design and implementation SQL HTML/XML Job Research and Development Primary LocationEurope, Middle East, Africa-United Kingdom-Cambridge Schedule Full-time"
Senior NPI Engineer,"Senior NPI Engineer-15000006GI Description Job Objective/Mission: o To facilitate the rapid transfer of new products from Development to full in-field operation and support. o To complete complex systems integration, commissioning and troubleshooting activities (including early engagements at customer premises). o To develop automation and monitoring tools to simplify rollout and enhance functionality of new Velocix products. o To act as mentor to the Operations Integration and Support Engineers, providing advanced training and support activities. Main Responsibilities: o To be a Subject Matter Expert on the technology, installation, commissioning, configuration, monitoring and management of a Velocix worldwide IP Video Delivery Network. o Develop and perform network design, build, installation, configuration and commissioning procedures. o Perform advanced 'system administration' tasks on all elements of the network. o Pro-actively develop monitoring and reporting systems that assist the NOC in troubleshooting and managing Velocix Video Delivery Networks. o Develop, and present to Customers and other technical audiences, technical training materials. o Develop and test product extensions using the lua based VxPL scripting language. o Produce clear and concise documentation: Methods Of Procedures (MOPs) and NPI Best Practices. o Research key cloud computing and virtualisation technologies, keep abreast of open-source market developments. o Through pro-active and systematic review, discover problem areas which could negatively impact system performance or customer satisfaction. o Provide scheduled and on-demand traffic/system analysis reports. o To be an Ambassador for the company and build effective working relationships with key internal and external customers. Qualifications Candidate Profile: o Minimum of 5 years Linux/Unix systems administration experience (ideally in an ISP/NOC). o Technically astute problem solver; sees things through to completion. o Self-motivated and capable of working in a cross-functional team. o Excellent written and verbal communication skills. o Takes the initiative to ensure deadlines are met. o Practical, accurate and precise. o Ability to build quality working relationships with internal and external customers. o Ability to prioritise tasks and projects in-line with business requirements. Technical Skills: Essential: o Excellent knowledge of Linux/Unix systems administration (ideally in a distributed network environment). Proficient in use of the Linux/Unix command line interface. o Highly computer literate with advanced troubleshooting skills. o Good scripting skills using bash/python/lua. o Ability to produce web tools using Python, HTML5/JavaScript/Nodejs and mySQL/sqlite. o Presentation skills: the ability to make complex technology understandable. o Experience of supporting highly available web-based services. o Good knowledge of packet-based protocols and interface monitoring tools such as TCP/IP, HTTP, DNS, NTP and tcpdump. o Working knowledge of enterprise-class IP infrastructure (routers/switches/firewalls). Desirable: o Deploying cloud computing and virtualisation technologies: VMware/OpenStack/KVM. o Experience of network management using SNMP. o Good knowledge of IP networking equipment administration. o RedHat RHCT/RHCE certification. o Confident in MS office applications (particularly Excel and PowerPoint). Special Conditions: o Must be willing to work occasionally abroad (typically in Europe and the USA) to assist with early customer engagements: Proof Of Concepts, Trials or Systems Integration activities, training new staff, developing their Methods Of Procedures (MOPs). Job Product Management Primary LocationEurope, Middle East, Africa-United Kingdom-Cambridge Schedule Full-time"
Software Test Engineer,"Software Test Engineer-16000001LF Description Software Test Engineer Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The 5620 Service Aware Manager (5620 SAM) portfolio provides a comprehensive management solution allowing our Customers to monitor, provision, and troubleshoot IP, Wireless and Optical based networks. The networks that the 5620 SAM manages are deployed in both bare metal and virtualized (NFV) customer environments. With more than 600 customer deployments worldwide, the 5620 SAM is a proven solution that sets the standard for service-aware management. Successful candidates should expect a hands-on technical role in a fast paced and rapidly evolving environment that will require you to be constantly on the learning curve as our product changes to meet the demands of our customers. Your focus will be finding and resolving product defects in our automation based test environment. Our products are exercised in our extensive lab environment using both bare metal and virtualized network equipment. As a Software Test Specialist, you will be challenged and will be expected to: Understand and become highly proficient at setting up networks based on the Alcatel-Lucent family of products including IP Service Routers, LTE RAN and Optical network elements. Develop automated tests scripts which exercise product functionality. Work closely with Developers and Product Management to jointly deliver high quality products and solutions. Work with new products and technologies which will be managed by our management portfolio, including advancements to Service Routing, LTE and Optical technologies. Augment test strategies with feedback and analysis from real-world Customer deployments. Qualifications Required Qualifications: Education: Bachelors or foreign equivalent in Computer Science, Electrical Engineering, or related. Experience: 2-5 years experience in position offered, Software Test Engineer, or related. Experience in the following areas Networking protocols for valid router configurations. Programming Javascript Test and Validation of Network Management Systems (NMS) for IP routers Experience with Operations Administration Management / Performance Management (OAM/PM) Testing Distributed systems and synchronization issues Familiar SNMP, NetConf, 3G/4G We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Validation and Test Primary LocationAmericas-United States-Mountain View"
Internship IP Customer Network Analysis,"Internship IP Customer Network Analysis-15000008J4 Description Description: In the context of router development, we have a system-test-team that owns a number of test setups simulating real network topologyâ€™s. Analyze existing and future customer setup configuration against current system bed setup and find the gaps, especially on a number of feature combinations. Key responsibilities: Making sure that existing or future customer configuration combinations are covered in our system test environments Technology: IP related protocols and networks. Script programming for automation Target profile Qualifications Interest in IP networks Interest in SW/HW Job General Research and Develpmnt Primary LocationEurope, Middle East, Africa-Belgium-Antwerp"
CXS - Junior Java Developer,"CXS - Junior Java Developer-16000001LJ Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. JOB CONTEXT - Different contexts : - Frontend developer (HTML,CSS, Bootstrap,AngularJS) - Backend developer (Java, JEE) - QA Automation developer (Cucumber) REQUIREMENTS -Knowledge of Object Oriented concepts -Feeling comfortable with either Java (for backend) or Javascript (for frontend) development -Previous working experience with an IDE (Eclipse) -Previous working experience versioning systems (SVN, git) -Ideally working experience with web applications Job Software Development Primary LocationEurope, Middle East, Africa-Romania-Timisoara"
Research Internship,"Research Internship-15000003MR Description As a member of the IoT Team of the Network Applications and Devices Research Program, the interns main responsibilities are 1. Carry out research in the area of Internet of Things and Ubiquitous Computing with focus on Mobile Sensing System for creating both theoretical innovations and novel practical implementations. 2. Contribute to the development of Proof of Concepts. 3 Publish research for the major research publications worldwide. Qualifications 1. Students currently enrolled in PhD/MSc Program in Computer Science with a strong focus on UbiComp and Mobile Computing. 2. Good Understanding of Mobile Software Engineering, e.g., Android and iOS. 3. Good Understanding of Sensor Network Devices and Applied Machine Learning Job Research Primary LocationEurope, Middle East, Africa-Belgium-Antwerp Schedule Full-time"
Backfill trainee - Java junior developer,"Backfill trainee - Java junior developer-15000006HI Description The position is for a junior software development/ internship, in support of R&D and integration software development engineers, who would be involved in OSS Product development and other third party applications. The OSS products would be delivered by the Motive SOO/SIO product team to worldwide customers.The vacancy is for 1 trainee/student in a well-established Product Team working on a large number of system development and integration projects, giving them exposure to the actual working environment. Main tasks to achieve : - Understanding Business and Functional requirements - Prepare / validate sw dev effort estimate - Development in Java, SQL / PLSQL and 3rd party configuration, programming and scripting languages - 3rd party OSS software configuration, customization and integration Qualifications Mandatory technical skills - Standard software languages (Java , SQL, PLSQL, scripting) - Software Test and Development Tools (Eclipse, Defect Tracking Tools, Configuration Management Tools) - Operating systems: Linux Appreciated technical skills - Software Development/Test Process Languages Â· Written and Spoken English â€“ Mandatory Job Software Development Primary LocationEurope, Middle East, Africa-Romania-Timisoara"
Internship - M2M Stream Processing,"Internship - M2M Stream Processing-1500000761 Description Our Bell Labs organization has an opportunity for a student to join the Service Flexibility team in Antwerp (Belgium) for an internship or master thesis in the area of stream processing. Bell Labs is the research organization within Alcatel-Lucent and is tackling the challenges of the future. One such challenge is how to manage the data explosion brought forth by trends such as machine-to-machine, in which ever more devices are connected with the global network. One application domain is smart energy grids and the rise of electrical cars. Charging electrical cars and the fact of the mobility of cars (so they can be charged anywhere) is a real challenge on the energy grid. The Service Flexibility team is investigating new ways how smart energy grid applications can be expressed and deployed in a scalable and reliable way. The team is exploring how data analysis and formal expressed knowledge of the application domain can help to model and predict the load and resource allocation of large distributed event processing graphs and is looking for apprentice software engineers to help develop a research prototype. As an apprentice software engineer, you will gain experience with: - distributed systems research and engineering - hands-on development experience on both implementing algorithms, as well demonstrator development. - deploying applications/services in the cloud - learn to use energy grid simulations to evaluate the accuracy of the models Mission: help to develop and maintain a M2M prototype research framework in the context of smart energy grids. Key responsibilities: Help develop, test and deploy a research prototype together with researchers from Bell Labs. You will write code, unit tests, documentation; help manage servers in the cloud on which the prototype is deployed; and help with designing and performing experiments that test the prototype setup. To obtain the necessary background, you will be asked to read a number of scientific papers and to report on them. Throughout the apprenticeship, you may be asked to give short presentations on your findings and progress. Contact: Wolfgang Van Raemdonck (Wolfgang.Van_Raemdonck@alcatel-lucent.com) Qualifications Key qualifications for the role: (Skills/Knowledge) Enrolled student in Master in Computer Science Knowledge of programming distributed systems: Storm, Kafka, 0mq, â€_ Knowledge of complex event processing: Esper, â€_ Proficient in C/C++ and/or scripting language (python, node.js) Desirable: knowledge on machine learning, optimization algorithms, data analytics. Alcatel-Lucent is an equal opportunity employer and actively seeks to promote a diverse and open workplace. We firmly believe that diversity and inclusion are great sources of our strength. As an equal opportunity employer, Alcatel-Lucent acknowledges the unique contribution that all potential candidates can bring in terms of their culture, ethnicity, race, gender, nationality, age, religion, disability, sexual orientation, education, experiences, opinions and beliefs. Furthermore, we expect every Alcatel-Lucent employee to respect and support a globally diverse environment. Job Research Primary LocationEurope, Middle East, Africa-Belgium-Antwerp"
