"jobs_title","jobs_requirement"
"Service Solution Architect","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
This role will see you translating business requirements and developing complex services solutions. You will define the service solution architecture and document its impacts; and be responsible for ensuring the on-time delivery of complex stakeholder endorsed architectural solutions for network services. This includes ensuring solutions are fit-for-purpose and are re-usable, scalable, reliable, manageable and operable.
Requirements:
Significant knowledge of and experience with defining and designing ITIL-aligned Services
Significant knowledge of and experience with integrating Support and Service Solutions with delivered Technology Solutions.
Significant experience in demonstrating effectiveness of IT Service Management solutions
Knowledge of and (prefer significant) experience with Service Manager 9
Demonstrated experience in a similar role
Candidates must hold a current clearance to be considered. This role will require you to hold and maintain an Australian Government NV1 security clearance.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Network Manager UC Assurance","About the role:
Telstra Service Operations is the 'one-stop Service Operations shop' for Telstra. Together we are responsible to deliver the security, reliability, quality and speed of response / restoration of our network and IT systems for our customers.
As the Network Manager – UC Voice Assurance, you will manage, build and develop a high performance team who deliver excellent customer service and network management across Unified Communications as a point of competitive advantage. A primary function of your role is to lead the customer assurance for complex Cisco based Enterprise Voice Products, both on Customer Premises and Cloud based in support of major Telstra customers and the management of associated platforms to maximize customer satisfaction.
Your key responsibilities include but not limited to:
Articulate a clear vision & purpose to ensure the team understand how their role aligns to Telstra's and Telstra Service Operation's (TSO) strategies
Manage the business within headcount and financial budgets and meet defined Service Levels
Organise operational resources to ensure 24 x 7 capability, rostering and coverage
Deliver against performance targets including Response/Restore, Customer Onboarding, Platform availability, Incident Reduction, Aged Tickets management and Customer Advocacy.
Continuously refine and reinvent processes to deliver improvements of performance, customer satisfaction.
Build ongoing relationships with key stakeholders, both Australia and Global based as a basis to build improved collaboration and customer satisfaction.
Take leadership – representing Service Assurance Operations (SAO) CCCS where appropriate – in working with partners and stakeholders to solve problems.
Set clear and challenging goals and expectations and drive performance and achievement through coaching, feedback and leadership.
Seek opportunities to develop staff by identifying areas to improve and setting challenging projects and assignments that align with team goals.
Lead key operational improvement initiatives to deliver business outcomes for SAO and CCCS.
Manage integration of new solutions into production, ensuring that all key operational requirements are in place and negotiate to resolve outstanding issues to deliver the best result for the customer.
Manage Vendor relationships within the operational context, building an understanding of key processes and expectations and maintaining the ability to escalate where additional support is required.
Support complex, specialised technical investigations to determine/confirm system and design standards and performance parameters for new or existing products, platforms and associated network equipment technologies, software and systems.
Work directly with customers and stakeholders to manage complex issues to the customer's satisfaction.
Drive Sustainable Engagement through strong leadership, and transparency.
On Call activities as required.
Operate in compliance and alignment to Telstra organisational, HS&E and people processes and programs.
What we looking for:
To be successful in this role, you will have the following experience and qualifications:
Demonstrated experience in an operational leadership role supporting complex and customer facing solutions & technology
Demonstrated experience in managing complex high severity and high impact incidents to resolution.
Tertiary qualifications (Management certifications such as an MBA is desirable)
Very well developed customer service skills (listening, innovation, persistence, and empathy), taking ownership and showing initiative in the resolution of customer related issues and the provision of service.
Experience in customer facing operational environments.
Experience in building and maintaining customer relationships.
Experience in managing in impact incidents to resolution.
Understanding of core ITIL processes.
Strong Leadership and Staff Management experience.
Understanding of Managed Services and related products and the supporting technologies.
Excellent communication skills.
Ability to multi task and exhibit a logical approach to problem resolution.
Well developed analytical and diagnostic skills.
Proven ability to work as part of a team.
Ability to operate and be available 24x7.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Senior F5 Network Engineer","Are you looking for a role that will challenge and be different everyday? Are you wanting to expand your networking skills whilst mentoring junior engineers? Are you the F5 SME in your role already but seeking to work with larger scope and career opportunity?
If you've answered ""yes"" to all those, then we want to hear from you!
A fantastic opportunity to join our Managed Services team within Telstra's IT Networking specialist group, Advanced Technologies (formally O2 Networks), is now available for an F5 specialist to assist as a specialist with our enterprise accounts and deliver solutions, projects and mentoring.
As a senior member of the team, you will be the go-to person for our junior engineers, providing networking expertise and solutions, and provide guidance and assurance to our clients.
Due to the nature of our client's infrastructure, you will be exposed to a vast array of technologies both bleeding-edge and legacy, with a focus on collaborating with our sales and consulting team members in ensuring our solutions are delivered at the highest level. As such, we continuously support and provide on-going training and certification to our staff to ensure we have the best in the business supporting our clients. With that in mind, we are requiring an F5 expert to join our team to provide Subject Matter Expert-level assistance and guidance to our staff and customers.
To be considered, you must exhibit the following:
F5 certifications and extensive work experience with F5 (considered SME-level) & CCNP certified (minimum)
Prior experience working in a Managed Services environment, ideally at Enterprise level or from a Professional Services background
Excellent customer communication and service history
Ability and willingness to work in a support environment with strict SLAs among key accounts
There is also an on-call roster in place which will require you to be available - this is rotated throughout the team.
If this sounds like you and your ideally next career step, then please submit an application. Please note that we will conduct technical testing to ascertain your skillset.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Project Manager","We want people who are driven to succeed and have a hunger to achieve their goals. What we really want are people who take pride in the job they do, as well as the desire to step into the future with us.
We have an exciting opportunity for a Project Manager to join a high performing technology team in our IT Solutions Business. You will take a lead role in delivering quality IT projects utilising Agile methodology.
Your key responsibilities will include:
· Management of all financials including forecasting internal resource costs and vendor invoice reconciliation and ensure effective communication and governance within the pipeline and the immediate stakeholders.
· Lead the vendor team to ensure commercial deliverables and schedules are adhered to, while acting as the point of contact to sponsoring groups.
· Management of multiple feature delivery schedules and effective communication to project teams.
· Ability to combine and efficiently report status of work in flight to multiple stakeholders.
· Drive efficiencies with the pipeline by co-mingling features and building capability packages.
· Running with the Technology Management release management plan/schedule
· Effective management and delegation of all Risks, Actions, Issues and Dependencies (RAID) items, while ensuring stakeholders are informed and full transparency maintained.
· Standardise project controls / governance and reporting in line with Telstra IT standards to ensure that project/feature delivery progress can be consistently tracked.
If this sounds like the challenge you have been seeking – apply now.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Senior SharePoint Solution Architect","Senior SharePoint/Web Solution Architect
Today we are a company that looks to the world of tomorrow. We're on the forefront of the communications revolution and it's an exciting place to be!
A brilliant opportunity exists to join Telstra's Business Intelligence (BI) team, specifically aligned to Innovation, Solution and Adoption as the Senior SharePoint/Web Solution Architect.
Business Intelligence exists to provide the organisation with enterprise reporting and analytical capability to drive more informed decision making against our strategic initiatives. Their vision, is to be the first choice for BI solutions and BI analytics, by providing a great customer experience.
In 2013 we created a next generation BI reporting platform, built to scale across the enterprise.
The right person will have:
· Knowledge of and desire to work with emerging technologies within Azure, and how they can be best utilized to provide a hybrid BI platform
· Some understanding and experience with associative data sets and their use in Graph engines
· Prior experience with delivering web based mobile apps across platforms
· Experience with automated data source discovery and crowd sourced glossaries
· Strong experience in visualising data with D3.js
· Have a deep understanding of Active Directory and know how authentication works against Microsoft products, including NTLM and Kerberos.
· Knowledge of how to design systems that span domains
· Strong skills in SharePoint in both development and configuration, and the ability to act as the last level of support for a large deployment
· Strong experience and skills in SQL Server Business Intelligence including Multi-dimensional and Tabular SQL Server Analysis Services and PowerPivot.
This is a fantastic opportunity to make a real impact. We're offering the chance to work with cutting edge technology and collaborate in an agile environment.
This position will enable you to take your career to the next level and refine your abilities, while building strong networks across the business.
Come and connect to a future created by you.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you!"
"Solution Specialist - AV & Video (Fixed Term - 12 months)","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
This role will assist in the development, design and deployment of video communication solutions to support the new network solutions to Defence users. This includes working with the project and technical leads on developing the tools, processes and documentation required to support the deployment of video and AV solutions, having due regard for how this technology inter-works with other technologies and solutions, to deliver products and infrastructure to defined service level standards.
Requirements:
University degree in Engineering with 7 years practical experience, or equivalent industry experience.
Proven experience in defining and delivering complex video conference projects for Large Enterprise and Service Providers including experience in security aspects of solutions that would be relevant to a highly security environments
Familiarity with the Defence engineering environment
Must be willing to regularly (on average fortnightly) undertake domestic travel to assist in site audit and deployment activities
Candidates must hold a current clearance to be considered. This role will require you to hold and maintain an Australian Government NV1 security clearance. Candidates holding baseline clearance will be considered for role but must be able to fulfil the requirements to obtain upgrade to NV1.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Program Scheduler","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
As part of the Defence Engagement Business Unit program controls group, the scheduler will be responsible for planning, scheduling, monitoring and reporting milestones, dependencies and deliverables within and across projects and work streams.
Requirements:
Displayed experience in complex program environment
Qualifications in project management/scheduling
Membership of project management or related associations
Can do' attitude with the ability to work without direction and deal with an ambiguous work environment
Demonstrated experience in developing and maintaining stakeholder relationships (across diverse groups including technical and project areas);
Demonstrated experience of delivering to deadlines within an environment of competing priorities;
Demonstrated experience in developing and implementing effective solutions to problems involving the coordination of responses and/or documents from multiple parties for a specific outcome
Candidates must be Australian Citizens to be considered. This role will require you to achieve and maintain an Australian Government NV1 security clearance.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"ICT Infrastructure Specialist - Fixed Term available in Perth & Sydney","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
The ICT Infrastructure Specialist will be required to ensure the integrity of the JP2047 Infrastructure Management solution throughout the implementation and delivery phase. In particular they will ensure that the supply and delivery of solution platform, capabilities and services meet customer needs through the conduct of configuration audits and configuration data analysis.
The ICT Infrastructure Specialist will provide thought direction to the Defence Engagement Business Unit in the infrastructure configuration and access management elements of the program specific to network deployment, and the design of a manageable infrastructure & configuration management solution, and the ultimate delivery into Operations of the BAU management platform.
To assist the management and planning, configuration identification, configuration control, status accounting and verification and audit stages of Configuration management specific to infrastructure and network deployment. A sound understanding of the tools used to support JP2047 deliverables, and the integration of the Solution Toolset and how this will be implemented for Operational Service Asset and Configuration Management. Primarily Cormant CS7, Access Management Systems, and Environmental Monitoring Systems.
Requirements:
Experience in Infrastructure Management and Enterprise-scale Network Deployment
7 + years of experience in Networks/Telecommunications related field
Experience in analysing, designing, developing, testing, deploying and maintaining large, complex Telecommunications or Media Communications Solutions
Expert configuration knowledge and experience required for the CS7 product mandatory.
Candidates must hold a current clearance (Baseline minimum) to be considered. This role will require you to hold and maintain an Australian Government NV1 security clearance.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Lead Cloud Consultant","Job Descriptions:
The role will focus on but not be limited to the following:
Lead discussions with enterprise customers on the use of cloud computing to solve complex business problems
Accountable for all aspects technical delivery
Execute technical customer engagements, produce design and implementation documentation
Implement cloud technologies to achieve the customer's objectives
Continue to develop technical capabilities and knowledge
Develop long-term strategic relationships with key accounts
Manage contract negotiations
Ensure customer satisfaction (NPS)
Be actively involved in contributing to our team community
Expect moderate travel
Qualifications:
The ideal candidate will have highly developed skills and experience in customer management, enterprise consulting and cloud solutions, including:
Experience in designing/delivery of key strategic cloud solutions into Azure or AWS
Extensive and demonstrated experience in building, configuring, designing, migration of Microsoft unified communications solutions including Exchange and Office365
Strong knowledge of the complexities of migration and enterprise project exposure
Experience in consulting environments, customer focused and ability to produce quality documentation
Exposure to various methodologies, best practices and technologies
Technical lead and management of multiple projects, define and understand customer problems, development of strategies
Exceptional communication skills, high level of technical expertise and extremely passionate about technology
A Graduate degree would be preferable
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"LEGAL COUNSEL","Telstra is a company that looks to the world of tomorrow. We're on the forefront of the communications revolution and it's an exciting place to be. We nurture our people and their careers by offering learning and development, flexibility, outstanding benefits and rewards and career opportunities throughout Australia.
The company's mission is to create a brilliant connected future for everyone. Telstra is a values led, ethical organisation and our legal team plays a key role in supporting this vision.
We are now seeking an experienced Legal Counsel who can provide commercially focused legal support in relation to employment, industrial and Health, Safety and Environment (HSE) matters relating to Telstra Corporation Limited and its related corporate bodies.
Key responsibilities include:
Providing strategic and expert legal support across assigned matters in all employment related and industrial matters under management
Supporting our HSE counsel
Identifying and assessing legal risk and finding solutions to mitigate risk
Developing strong relationships across Telstra that will allow you to deliver optimal outcomes in all employment-related and industrial matters
Self-managing and prioritising work load under pressure
In order to be successful in this role, you will hold a current practicing certificate and have demonstrated experience in both employment, industrial and HSE matters within a leading law firm and/or in-house team.
This will include experience in supporting M&A and restructuring work, to complement Telstra's emphasis on developing new growth businesses and operating fitter and faster.
Naturally we are looking for someone who can build strong relationships with the broader Legal team, your key HR Stakeholders and M&A personnel. This role will suit someone who has strong commercial acumen and is a confident communicator with the ability to solve complex problems.
It's no secret we expect a lot from you. But like any good relationship, we give a lot back. Like a commitment to work-life flexibility and generous rewards and incentives. What you'll probably appreciate the most is the amazingly diverse and talented group of colleagues you'll work with, who'll support your development and with whom you'll achieve great things.
We work flexibly at Telstra, talk to us about how we can be flexible for you!"
"Program Manager - NBN","Today we are a company that looks to the world of tomorrow. We're on the forefront of the communications revolution and it's an exciting place to be! Join our NBN Delivery team and be part of this effort.
The Senior Program Specialist role is to lead a high performing team delivering against specific targets (internal and external) that support the delivery of NBN Co's Multi Technology Mix (MTM) Network. Responsible for controlling program schedules and ensuring programs of work are delivered within specified timeframes, your team will manage all aspect of the delivery projects and track the health of the overall program.
You will manage and report on the programs of work against delivery, quality, cost, time commitments and other agreed parameters across your allocated portfolio. Your strategic thinking ability will be complemented by your excellent leadership, interpersonal and relationship building skills. Critical to your success in the role will be your ability to identify stakeholder engagement requirements and to develop strong internal and external stakeholder relationships.
To be successful in this role, you will demonstrate strong knowledge experience in developing and executing strategy. In addition to the capability to influence senior stakeholders – internal and external. Coupled with a relevant degree in business or commercial with at least 8 – 10 years proven practical experience in a related work environment.
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with an iconic program of work , Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you.
Please note this role is open to applicants in Melbourne CBD, Sydney CBD and Brisbane CBD."
"Senior Technology Economic Modelling Analyst","Network Commercial Engineering (NCE) are responsible for the technology and investment planning on Telstra's fixed and wireless network infrastructure. NCE provide strategic and commercial guidance for Networks.
As a Senior Modelling Analyst your mission is to lead the development of technical and economic modelling to assess key technology developments occurring in Telstra and the wider industry, and to ensure that we develop networks that most efficiently meet forecast product growth, network resilience and unit cost targets. This role will provide Networks with appropriate data, analytics and other decision support tools so that Telstra can make appropriate strategic and investment decisions.
Key responsibilities:
· Develop and maintain unit cost models for end to end carriage of fixed broadband, mobiles, and other consumer and enterprise products based on detailed evaluations of the underlying technology and platforms;
· Assess impacts of strategic technology decisions on the overall network efficiency and profile of costs over time;
· Assess impacts of price changes, marketing initiatives, new products, to understand the impact on the network and marginal costs;
· Provide recommendations on network capital investment needed to satisfy product targets and other corporate initiatives, ensuring optimal utilisation of capital and existing network infrastructure.
· Develop and maintain detailed models to allow assessment of the trade-offs between network performance, customer experience and the cost of capacity.
Kay qualifications & skills:
· Tertiary qualifications in IT, science, engineering or economics.
· Extensive experience (8-10 years) in developing large of complex models associated with mobiles, FBB and other data communications networks.
· A sound level of financial and program management skills.
· Deep understanding of Telstra's wireless and wire-line technologies and the ability to apply technical knowledge to solve business problems.
· Skills in influencing both peers and senior management with the ability to develop and present complex technical information to various groups.
In return we support and reward great performance by offering a competitive salary package teamed with employee benefits, learning and development opportunities, realistic career progression, a highly supportive work environment and genuine rewards that have seen some of our top employee's jet set around the world.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Access Planning Team Manager","Telstra Operations support the wider business with the best possible service, networks, technology and platforms to deliver to all customers, whether it's the largest enterprise customer or a consumer within the mass market, across metropolitan, regional and remote locations.
The Team Manager's role is to manage and provide effective leadership to a team of Planners across one or more sites responsible for the planning of Telstra's Access Network.
Through your leadership you will achieve a high level of team performance and achieve agreed customer service and business targets for all work allocated, by ensuring resource availability of appropriate skilled, trained and equipped staff, as per the agreed resource profile.
Key requirements for the role:
· Ensure all team responsibilities are delivered to expectations. The team must contribute toward the achievement of the national Access Planning workload.
· Work with Planners, Networks Delivery Regional Project Specialists, Construction Designers, Constructors and Contractors and any other stakeholders to deliver Access Planning's accountability to produce quality plans and other commercial documentation on time to meet customer, programme and revenue demands.
· Manage and coordinate feasibility requests, liaising with customer facing groups to work out solutions for large customers across multiple sites.
· Work with delivery partners with respect to managing projects and meeting customer commitments.
· Respond to referrals from customer facing groups to find solutions for and make recommendations on escalated customer issues.
· Provide technical guidance where necessary and liaise with key stakeholders (eg: Network Designers, Customer Service Delivery, contractors, customer facing groups) to address technical and process issues, both as they arise and as part of ongoing process improvement activities.
· Hands-on approach to process development and continuous improvement strategies - work with peers to ensure quality practices are maintained and workload is managed.
At Telstra, the opportunities are endless. We provide a huge range of formal and informal learning and development opportunities to help you continually grow your skills and knowledge which will help you achieve more in your role and be more successful in your career.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technology Specialist","Do you want to work as a Subject Matter Expert for Telstra's Internet Service Provider network? Do you want to grow your expertise in Internet routing? Do you want to design the next generation of Internet access networks?
The Telstra Networks group is responsible for all aspects of the design, engineering, architecture, construction, operation of these networks. We are appointing a Technology Specialist to join the Edge Networks team within the Core and Internet Engineering domain.
The purpose of the Technology Specialist role within Edge Networks is to provide specialist analysis, design, development and deployment in Edge Networks technology group within the Core and Internet Engineering domain. This includes developing platform specific technology roadmaps, having due regard for how this technology interworks with other technologies, to deliver products and infrastructure to defined service level standards.
Who are we looking for? The successful candidate will be a specialist in their field. They will be able to engage and influence stakeholders and hold relevant experience in Network Routing, Fixed Broadband Access and Internet technologies. Complex problem solving skills, subject matter expertise and strong communication skills will see you succeed in this role.
Key qualifications and capabilities:
- Degree qualified in Telecommunications, Computing or Software Engineering
- 2-4 years (minimum) experience in Network design, testing or implementation with strong routing background.
- Experience with Broadband subscriber technologies such as PPP, L2TP, RADIUS, DNS and DHCP
- Understanding and knowledge of the technologies used to produce end-to-end network solutions.
- Experience with Cisco and Juniper switches and routers and F5 load balancers
- Appreciation of Telstra network infrastructures and architectures.
In return we support and reward great performance by offering a competitive salary package teamed with employee benefits, learning and development opportunities, realistic career progression, a highly supportive work environment and genuine rewards that have seen some of our top employee's jet set around the world.
Check out the job description below to learn more about this opportunity.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Land Access Coordinator (Environmental Planning)","About Us
Today we are a company that looks to the world of tomorrow. We're on the forefront of the communications revolution and it's an exciting place to be!
A Bit about the Role
The role of the Land Access Coordinator is to ensure Telstra's operational compliance with relevant legislative and regulatory obligations is applied to Land Access and Environmental deliverables. This role will focus on fairly technical tasks like reviewing designs against legislative requirements and ensuring that any risks are mitigated. The team environment is fast moving with projects deliverables following a tight schedule for delivery each week.
What will my day to day look like?
Communicating with the various planners, designers & construct contractors to make sure they understand the unique statutory powers and immunities available to telecommunications carriers, along with an understanding of other legislation covering activities of environmental significance, native title, environmental protection, and State and Territory planning laws. You will be creating Land Access Notices and other reports that provides key stakeholders with let right of access to land and to undertake associated activities. You will manage planning applications, third party consultants, accurate records of land access and statutory planning requirements.
A bit about you
You are someone who is highly capable of working in complex and sometimes sensitive situations and who does not shy away from managing and resolving issues or concerns. As this is a high paced role, you have the proven ability to drive and manage multiple projects and are able to provide your stakeholders with accurate and in depth analysis and strategic plans. You will be comfortable engaging in commercial processes, including contracts and risk management and putting together project work in MS Project, Excel, Word and PowerPoint. Experience working in a similar role is crucial due to the need to hit the ground running ideally coupled with your qualification in Town Planning and or Environmental Management.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Junior Software Engineer","We are at the forefront of emerging technology at Telstra, leading the way of the future industrial internet, and it's an exciting place! Telstra Operations brings together our networks, technology, services groups, and information technology operations into one single unit to drive Telstra's network and technology excellence. We currently have an exciting opening within Networks as part of our Product Engineering team for a Junior Software Engineer, where you will play an integral role in assisting with the development and deployment of a new strategic platform that will offer our customers more interactive and dynamic services based on new and evolving SDN technology.
As part of the Industry Solutions Product Engineering department this Junior Software Engineer position will support the software engineering team to develop new software capability and features for a brand new platform that will offer innovative, tailored solutions to our enterprise customers in internet VPN, Cloud Security, Datacentre interconnect, and virtual CPE.
If you've often been told that you're innovative, creative, perhaps even slightly crazy then you would be a great fit for this team. We want someone with fresh ideas, who displays thought leadership, conceives of concepts that are ahead of the rest, and is not afraid to challenge the status quo.
So, what will I do exactly? Combine your technical knowledge and commercial acumen to prototype new solutions and product functionality for future releases. You will identify best fit technology solutions to meet requirements for our customers, and search for innovative product opportunities in collaboration with our vendors and suppliers.
Want to know more? Let's break it down further then; you will apply your expertise in virtual networking, operating systems, and enterprise IT solutions to translate customer requirements into wireframes and mock-ups, perform software development, design thinking, platform design, testing, deployment, and software roadmaps. You will assess platform operating system and application software upgrades and maintenance releases, as well as formulate implementation plans. Your specialist expertise will see you consult on platform performance analysis, and escalated fault finding and resolution. Lastly you will ensure these key product solutions continue to deliver to expectation in performance and features to achieve maximum customer satisfaction.
What will you bring? A relevant tertiary qualification in Communications/Electrical Engineering or Computer Systems Engineering, coupled with hands on practical experience with SDN technology in IP networks, complex computing platforms, and network virtualisation. Your software engineering background has you well versed in web development languages such as python, HTML, CSS, and JS, as well as having a solid grasp of Linux-based operating systems.
Your journey so far will have seen you operate within the Telecommunications industry in analysis, design, and deployment of new software products to market. Your growing capabilities to engage and influence stakeholders and vendors will allow you to gain favourable commercial outcomes and deliver world class solutions. You will be an industry professional with up to the minute knowledge of software, technology, IT services, and the network industry. You have an in-depth understanding of the technology market trends of today, and a strong vision and passion for what's to come tomorrow and beyond.
In return we support and reward great performance by offering a competitive salary package teamed with employee benefits, learning and development opportunities, realistic career progression, a highly supportive work environment, and genuine rewards that have seen some of our top employee's jet set around the world.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
