"jobs_title","jobs_requirement"
"Billing Control Analyst","Join a company dedicated to your career development.
An awesome 12 month + fixed term opportunity has become available for a Billing Control Analyst within our Consumer Billing team. As our Billing Control Analyst your role is to understand & maintain controls over the processing of Customer usage from the Optus network through to being billed. Reporting to the Billing Control Group Team Leader you will be responsible for ensuring that all usage is accounted for and any errors in processing are identified and corrected to ensure compliance with industry guidelines.
In this role you will need to have a sound understanding of the production batch schedule & interrelationships with upstream & downstream systems. This is an awesome opportunity to become a broad knowledge expert at the business & technical level for all consumer products & associated applications within the billing domain, from multiple provisioning systems, network, mediation and into the billing system.
You play a critical role in the success of Billing by ensuring error free billing and in turn no revenue leakage or loss. We operate in a dynamic environment as new Telecommunication products & technologies are constantly being introduced and all these have an impact on billing in one way or another. You will be responsible for ensuring Billing stays up to date with new projects, products & platforms whilst maintaining existing processes & controls.
What are we looking for?
To be successful in this role you will have demonstrable previous experience within a billing environment from similar industries. Additionally you will have;
Strong skills in Data analysis to navigate through multiple systems and tools
Advanced skills in MS Excel and SQL with the ability to write complex Oracle SQL queries and working with relational databases
As a person you are highly organized and tenacious to work under challenging timeframes in a fast paced environment
You have solid business sense and awareness of the impact and importance of your role in the billing process.
More importantly we’re looking for someone who really knows the value they’re delivering and deliver this with passion and pride.
So if the above sounds like you and you are looking for an organization that can offer ongoing career opportunities, choice and flexibility to help you grow both professionally and personally this could be the role for you!
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Technical Analyst - Security/ Arcsight","Join a company dedicated to your career development.
Exciting times ahead for Optus…the convergence of technology, media and telecommunications is changing the nature of our business. We continue to look for increasingly innovative ways to use technology and connectivity to improve our customers’ lives and businesses. Our ambition is to deliver game-changing customer experiences.
As a Technical Analyst – Security, you’ll take operational ownership of the services that are being offered to Optus Business customers in the form of Managed Network Services. This position reports to the Team Leader – Tier 1 Networks but will be available to assist other Teams within the Optus Business Technical Assistance Centre (OBTAC) when required to do so.
The principle purpose is to provide Tier 1 IP services and technical security support to existing and new customers using Optus Business' Managed Network Services and support the OBTAC operational environment. This role will have a strong focus on working with Security Event Monitoring (SIEM) technologies such as Arcsight and Splunk.
As a Technical Analyst – Security, working on 24 x 7 roster, you’ll be responsible for analysing and responding to security threats from Firewall (FW), Intrusion Detection Systems (IDS), Intrusion Prevention Systems (IPS), Antivirus (AV), Network Access Control (NAC) and other security threat data sources. We’ll expect you to configure, manage, and upgrade FW, IDS, IVS, IPS, NAC, Encryption and a wide variety of other security products/appliances.The role will also include fault management as the first point of contact for incidents and phone, alarm and ticket management. You’ll have to be able to explain technical topics in layman’s terms and fully support client managed services (configuring changes, upgrades etc.)
You’ll have at least 3 years of IT&T experience in Service Desk and Incident Management and will be able to use strong TCP/IP networking skills, to perform network troubleshooting to isolate and diagnose common network problems. You must have an obvious and demonstrably significant level of experience with SIEM technologies, especially Arcsight and Splunk.
We also are looking for experience in Network administration and support, knowledge of security threat and vulnerability management and a sound knowledge of Dynamic routing protocols – BGP, OSPF, EIGRP and RIP. CCNA qualifications will be highly desirable and candidates with this certification will be high favoured. We also expect experience of operating systems such as NT, Win2K, UNIX, Linux. LAN networking technologies and WAN technologies such as Frame-relay, ISDN, ATM, Wireless and xDSL.
If this sounds like you, we’ll be excited to see your application.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Digital Marketing Manager, HungryGoWhere Singapore","Our Mission: Help our customers easily discover & book the best food and drink in Singapore and Malaysia
Your Part: As our Marketing Manager, this exciting role offers you the opportunity to lead all of our marketing efforts including digital marketing, content distribution and app marketing.
Responsibilities:
Lead and execute our marketing efforts for HGW Singapore, and act as leadership consultant for HGW Malaysia marketing team
Develop leadership and effectiveness in Digital Performance Marketing (across SEM, digital advertising, social platform engagement, and content distribution) though continual execution, measurement and optimisation
Focus on developing our on-line reservation business, through identifying effective marketing promotions to increase our monthly on-line diners, and retention activities
Drive our content business, measured by page views and customers, through on-line digital distribution, and owning and developing the vendor relationships with Outbrain, Taboola and Google
Desired Skills and Experience
At least 5 years experience in advertising, media or digital marketing, agency or client side
Digital Performance Marketing experience essential (SEM, Social marketing etc)
Experience in dealing with consumer-facing web and/or mobile product will be a plus
Experience in managing marketing driven customer acquisition and budgeting
Strong local audience knowledge, in tune with Singapore lifestyle, social and consumer trends
Ability to collaborate with business, marketing, product, technical and design teams to develop requirements
Passionate about food discovery, the internet and mobile apps"
"IT Analyst (Java & J2EE) - Direct Contract","Job Description
To plan, co-ordinate and liaise with users and the development team on system requirements gathering, documentation, technical evaluation and creating/performing system integration.
To perform detailed software and application designing, development and documentation, as well as perform and manage unit and system integration testing, conversion, migration tasks and documentation such conceptual design, detailed design, API specifications and test cases.
Work together and coordinate with a team of off-shore and on-shore developers for projects delivery
Architecture
Implementation using Java, J2EE architecture and latest web technologies.
End to end platform ownership, covering infrastructure, application, tools, governance process, performance, availability and technical expertise in the Portal domain
Involve in solutioning and designing for Portal requirements on Java/J2EE implementation and deployment
Support/Enhancements/Projects
Evaluate and map Business Requirements into Systems Requirements.
Handling of user queries.
Provide SIT/UAT support.
Resolve configuration issues and issues related to web application system.
Provide onsite deployment and production support.
Any other and timely completion of tasks assigned by the Team Leader.
Liaise with our vendors on the operations and development work.
Governance and Documentation
Perform testing and documentation work.
Reviewing functional specifications, designs, solutions with the team mgr.
Plan, co-ordinate and liaise with team manager and the development team on system requirements gathering, documentation, technical evaluation for successful system implementation.
Perform detailed software and application designing and documentation, as well as manage unit and system integration testing, conversion, migration tasks and documentation such conceptual design, detailed design, API specifications and test cases.
Job Requirements
Degree in Information Technology, Computer Science, or its equivalent.
At least 2 years of relevant working experience.
Development experience in AJAX, HTML5, JSON, GSON, GIT, JQuery, JAVA with J2EE6 architecture, JSP, JSF 2.0, EJB 3.0, XHTML, PL/SQL, JMS, , GIT, Subversion, JDeveloper IDE, Eclipse IDE, Web Services, Axis, Spring Framework, Ant scripts, Maven, Junit, SMPP, Oracle
Good oral and written communication skills.
Must be proactive, resourceful and self-motivated with strong analytical skills.
Ability to lead a team or liaise with vendors in managing projects delivery
Good interpersonal, written and communication skills.
Experience in software and application development that requires analysis and design work.
Knowledge/Experience in Wiki applications.
Knowledge/Experience in Agile Development and Management tools, e.g. Jira, Artifactory, Jenkins, Sonar, Selenium"
"Account Sales Manager (ICT)","We are looking for an Account Sales Manager to be responsible for generating new sales opportunities, defend and maintain key accounts, to exceed and grow revenue that are assigned and ensure good customer experience. You are also expected to :
Identify new Telco and ICT businesses with existing customers
Plan and implement business strategies with a focus on sales growth and retain existing wallet share
Develop and build on existing customer relationships
Follow up on leads assigned.
Responsibilities
The Account Sales Manager reports to the Account Sales Associate Director, Business Sales. In this role, you will be responsible for:
Fostering and building strong customer relationship at all levels for revenue growth and customer retention
Managing account calls, presentations, negotiations, and responsible for development/nurturing of client relationship.
Building strong relationships with assigned accounts, develop business opportunities so as to build strong sales pipelines
Focusing on selling high value products that is critical for BS Revenue Contribution (Cyber Security, Cloud, Hosting, Managed services, SN Corporate and Mobility)
Business development with assigned regional and local enterprise customers.
Engaging with customers at all levels (IT, HR and C-level)
Ensuring excellent customer satisfaction levels
Working with cross functional teams (Segment Marketing, Specialists, Customer Solutions and EDMS) developing comprehensive solutions to address business opportunities and meeting customers’ requirements
Establishing partnerships with various touch-points for better market reach"
"Engineering Officer","Realise your full potential with Asia's leading communications group. While we take pride in our 130-year heritage, our philosophy is to always look forward and evolve. Today, we are a leader in cutting-edge ICT innovation and digital advances, powered by a vast network of offices in countries and territories across Asia Pacific, the Middle East, Europe and the USA. Come be a part of our dynamic organisation as we create the infocomms landscape of the future.
Division : Managed Services Management and Cable Operations
Job Title : Engineering Officer (Fibre)
Reporting to : Field Engineer
Job responsibilities:
1. Splicing, Termination and testing of Optic fibre Cable
2. Testing of Fibre network using OTDR, Power meter and various test equipment.
3. Installation of GPON Splitter
4. New provision patching for fibre broadband and SingTel Mobile services.
5. Dark Fibre Testing and commissioning
6. Fault clearing of Dark Fibre, SingTel mobile, Metro Ethernet and Fibre Broadband services
7. Restoration of cable which are damaged by contractors
8. Cable Diversion works
9. Coordination of cable diversion works with SingTel Network Operating Centre
10. Coordination of day to day outside Fibre termination work with contractors.
11. Weekly reporting of works carried out.
12. To comply to safety procedure in accordance to the work health and safety act (WHSA) and to use appropriate safety equipment so as to complete the assigned job efficiently and safely
13. Any other assignment as given by the immediate supervisor
Pre-requisites:
• Diploma/Higher NITEC or NITEC in relevant field.
• At least 2 years working experience
• Knowledge in fiber optic network; testing, commissioning and fault isolation
• Communication skills
• Independent and self-driven
• Team player
• Keen to learn
• Class 3 driving licence
Let’s shape a better world through technology. Join us to lead the change.
Note to Recruitment Agencies
In sourcing for candidates for particular roles, the Singtel Group works only with a panel of selected recruitment agencies expressly engaged under written agreements. Even then, these agencies are only activated from time to time for specific recruitment exercises for particular roles under instructions expressly issued by a member of the Singtel Talent Acquisition team.
Except under such circumstances, no agency shall source or attempt to source any candidates for the Singtel Group. The Singtel Group will not pay nor be obliged or liable to pay any recruitment fees of any kind whatsoever to any agency where candidate CVs are submitted to the Singtel Group by such agency on an unsolicited or speculative basis.
The Singtel Group reserves all rights to directly contact any candidate to which such CVs relate without any obligation or liability whatsoever to the agency concerned (including without limitation any obligation or liability to pay any recruitment fees of any kind)."
"Manager, Group Network Procurement","Realise your full potential with Asia's leading communications group. While we take pride in our 130-year heritage, our philosophy is to always look forward and evolve. Today, we are a leader in cutting-edge ICT innovation and digital advances, powered by a vast network of offices in countries and territories across Asia Pacific, the Middle East, Europe and the USA. Come be a part of our dynamic organisation as we create the infocomms landscape of the future.
The Networks Procurement Manager is responsible for Group-based Network category sourcing and vendor support. This role is required to align, improve and execute the Network procurement sourcing strategy and processes.
The position is part of Network Procurement team located in Singapore. It has commercial and operational importance and contributes to Group Networks short and medium term procurement goals.
The position and responsibility of each Procurement Manager will vary according to the needs of and capacity of each category. These range from low complexity requiring lesser skills or experience through to highly complex strategic categories, which require highly skilled and experienced operatives. It requires project management, operational and relationship management skills to leverage Group-based opportunities and ensure process compliance.
Business Stakeholder Relationship Management:
Manage and monitor Group networks stakeholder expectations through relevant stakeholder engagement activities
Ensure fast and timely RFT management using an online sourcing platform by closely working with Procurement
Act as a point of contact for key business stakeholders in respect to the Group networks sourcing policies and processes
Ensure Group Networks users adhere to the Group Network Tender Process.
Tender Management and Commodity Demand Planning:
Lead, Track and monitor the tender teams on the completion of procurement and tender projects.
Facilitate and plan all Group Networks demand & RFx forecasts
Identify and develop Group Networks sourcing opportunities and strategies
Develop clear alignment between Group Networks Technology & Procurement plans
Negotiate tenders with the assistance of the Procurement Group to achieve best results for Group Networks.
Develop a good understanding of the cost drivers for each sourcing and sourcing requirement.
Work jointly with Network Users to construct RFP to deliver the optimal outcome
Work jointly with Network Users to develop negotiation strategy for RFP or WOC.
Lead in the value-creation workshop and negotiation meeting with Network Users and vendors
Draft contract deviation papers as required.
Review Award adjudication (Bid adjudication & WOC endorsement)
Initiate and lead continuous improvement programs to increase procurement process efficiency and effectiveness
Plan and execute communications plans to ensure accurate and timely flow of information to internal customers and stakeholders
Lead, track and monitor the tender teams on the completion of procurement and tender projects.
Vendor Management & Sourcing Support:
Gather periodic feedback from working teams on vendors’ support and overall performance
Organize and facilitate Annual Vendor Engagement & Award Recognition Program
Facilitate and pre-qualify vendors for tender participation
Vendor category management
Setup & maintain a backend support system that is aligned across group Networks for both SG & AU
Support in Price benchmarking & other related sourcing related initiatives.
Qualifications
Bachelor and/ or Master’s degree in engineering, computer, business, commerce, accounting or law
Experience
Minimum of 2 years procurement sourcing, category or project management experience preferably within a Telco or IT environment
Strong commercial background and good understand of different cost drivers and cost saving levers
Strong analytical and negotiation skills
Thorough understanding of costing and vendors commercial practices and accountabilities
Ability to communicate effectively with vendors, internal customers, management and peers
Ability to manage clients/vendors relationship and expectations
Knowledge of the telecommunications industry & global market trends, including but not limited to strategies employed by foreign carriers
Experience with managing virtual cross-functional teams
Experience in communicating and influencing program level management at all levels of Group corporate hierarchy
Understanding of business and industry in which the organisation operates
Experience in managing large capex spend.
Technical / Professional
Skills Excellent oral and presentation skills
Excellent commercial acumen, financial assessment and business case development skills
Demonstrated capability in program and project management
Non-Technical / Soft Skills
Proven willingness to challenge ‘business as usual’
curiosity to think ‘outside the box’ and passion for driving improvements. Ability to be creative to meet business needs, but also pragmatic and results oriented
Demonstrated ability to work in great detail and deliver under tight time constraints and external pressure
Specific Knowledge
Productively confront, manage and drive change; support and maintain effectiveness of self and others while experiencing change in work, environment, structures, processes, requirements, and cultures
Communicating clearly (verbal and writing)
Ability to adjust communications style to different audiences
Sound judgment and decision making amongst competing demands
Ability to relate well to a range of people at all levels
Maintain high personal and professional standards
Good in Excel, SAP (BI & e-sourcing modules) and Word & Powerpoint
Let’s shape a better world through technology. Join us to lead the change.
Note to Recruitment Agencies
In sourcing for candidates for particular roles, the Singtel Group works only with a panel of selected recruitment agencies expressly engaged under written agreements. Even then, these agencies are only activated from time to time for specific recruitment exercises for particular roles under instructions expressly issued by a member of the Singtel Talent Acquisition team.
Except under such circumstances, no agency shall source or attempt to source any candidates for the Singtel Group. The Singtel Group will not pay nor be obliged or liable to pay any recruitment fees of any kind whatsoever to any agency where candidate CVs are submitted to the Singtel Group by such agency on an unsolicited or speculative basis.
The Singtel Group reserves all rights to directly contact any candidate to which such CVs relate without any obligation or liability whatsoever to the agency concerned (including without limitation any obligation or liability to pay any recruitment fees of any kind)."
"Solution Architect (SAP BPC System)","Job Description
Domain Ownership: Responsible for the overall strategy and design of our existing SAP BPC platform in the Singtel group. The candidate must possess the vision and hands on experience to formalize, standardize, govern, and evolve the architecture design, standards, and processes in our SAP BPC system with the objective to deliver best practice, relevant, timely, reliable, and cost effective solutions to the Finance and Business Unit stakeholders.
SAP BPC will include both budgeting and planning as well as consolidation functionalities.
Client Facing: Be the strategic interface and global single point of contact between IT and Finance and Business Unit stakeholders of the SingTel Group so that stakeholders have clear and direct access to IT. The candidate must possess the consulting skills and industry experience to work with the stakeholders to understand business requirement and recommend industry best practice solutions. Managing expectations of senior stakeholders and maintaining a healthy and consistent pipeline of project and changes is a must.
Project Ownership: Overall responsible for the design and delivery of all SAP BPC related projects in the SingTel group. Review and approve all business requirements in these projects and change requests. Ensure SAP BPC related projects are completed on time, scope, and within budget. Ensure governance and adherence to project delivery standards. Review new initiatives and solutions and eventually incorporate them into the global design of the SAP BPC system.
Team Management: Manage the outsourced Application maintenance and support (AMS) team to deliver changes and projects when required.
Operational Excellence: Ensure issues and changes in SAP BPC are addressed within expected SLAs. Ensure continuous improvements to the systems and processes through proactive review and optimization initiatives with the business. Recommend and implement major improvements that have significant benefit to IT or the business.
Job Requirements
Bachelor or higher degree in Accounting, Computer Science or IT.
At least 10+ years of relevant experience in SAP BPC.
At least 8 years of SAP BPC Budgeting and Revenue Planning related experience in SAP BPC.
At least 6 years of SAP BPC Consolidation related experience.
Technical skillset in SAP BPC is a MUST.
Experience in consulting companies as a solution architect for SAP BPC is an advantage.
At least 4 years of SAP BW/HANA experience
Ability to provide architectural solution & ownership of multiple independent changes and projects simultaneously.
Ability to validate and challenge user requirements to ensure that appropriate due diligence is placed on requirements as opposed to delivering unreasonable or unnecessary functionality.
In depth knowledge of the SAP BPC system to ensure Scoping, Initial Investigation, Feasibility and Design provide an accurate assessment of impact including work effort and cost.
Demonstrated capability ensuring that end-to-end solution designs meet the needs of the client, provide for a quality technical solution, comply with architectural directions and enterprise standards.
Knowledge of architecture standard and industry best practices in SAP BPC domains.
Demonstrated commercial management skills in budget management, business initiative costing and benefit realisation.
Workshop planning, facilitation and scribing.
Detailed solution design and modelling.
User Interface design and screen/work flow.
Creation and maintenance of knowledge repository relating to systems : requirements, solution designs and development and work practice-related documentation.
Incident analysis and resolution (warranty support).
Root cause analysis and design of problem rectification (warranty support).
Development of IT strategy and roadmap for SAP BPC.
Development of alternate architectures with pros and cons (time, relative costs, integrity, scalability, risk).
Development of 3 year IT roadmap for the SAP BPC.
Knowledge in various COTS technologies and applications that integrates with SAP.
Knowledge or certification in SCRUM and ITIL methodology.
Accounting Knowledge required for Operating Expense (includes HR staff cost and headcount planning), Capital Expenditure / Projects, Revenue Planning, Group Legal and Management Consolidation of legal entities (includes knowledge of cash flow statements, annual financial statements, notes to accounts, intercompany eliminations and entries)
Functional and Technical Knowledge required for maintaining and designing SAP BPC for Legal consolidation (P&L, Balance Sheet, Cashflow, Notes to Financial Statements) and Management consolidation (intercompany eliminations, management adjustment entries, alternative hierarchies)
Intermediate knowledge of BW/HANA platform to be able to support intermediate to complex issues in BW/HANA.
Ability to integrate BPC and SAP BW/HANA. Knowledge in planning functions at HANA layer for optimized performance.
Exposure to HANA planning functions, HANA views and AMDP Procedures.
Simple to Intermediate knowledge of SAP FICO modules to be able to work with SAP FICO teammates to deliver solutions in SAP BPC.
Technical Knowledge: BPC Data modelling, Security, BPF, Reporting, Consolidation monitor (Consolidation), Controls (Consolidation), Business Rules (Consolidation), Workstatus, Journal, BADI Debugging, BW Data modelling, ETL toolset, BPC ABAP Debugging, Analyse generated SQL or integrity of database objects, Integration to BO, Integration to BW, Reporting in BW, Web Dynpro skillset"
"Senior Manager, Centre of Operational Excellence (Group Enterprise) - Lean Six Sigma Black Belt","Job Description
This position is responsible for facilitating the successful delivery of strategic, cross functional initiatives & programmes for the SingTel Group Centre of Operational Excellence (GCOE) to continuously improve on business performance (revenue improvement, cost reduction, strategic development) and customer experience. The candidate’s primary role will be to support the Group Enterprise Domain Practice which overseas and supports a portfolio of cross-functional initiatives for GE.
The roles of the Senior Manager/Lean Six Sigma Black Belt include :
To lead & coach multiple teams of full-time and/or extended members (line representatives) to chart detailed project plans, manage the teams, manage the risks and implement the improvement opportunities identified.
To train, coach, develop Lean Six Sigma Yellow Belts and Green Belts
To be the change agent to drive cultural change and be a trusted advisor for key stakeholders across SingTel
Key objectives of projects undertaken together with the business units are to:
Improve external and internal customer experience from end-to-end
Eliminate non-value added components in end-to-end process
Estimate potential productivity gains and opportunities for deployment of effort to value-added work so as to realise the gains from the projects
Create infrastructure and services to promote lean six sigma mindset and culture
Contribute bridge collaboration across business units
Improve processes efficiency & effectiveness
Standardise process documentation
Job Requirements
• Bachelor degree and Certified Black Belt in Lean Six Sigma
• With minimum 7 years of relevant experience
• Cross-functional units experience
• Leading multiple projects
• Working knowledge of Lean & Six Sigma concepts
• Process and value stream mapping
• Keen eye for detailed process steps & identification of gaps/opportunities
• Conversant with use of statistical software, process standard and presentation, including Minitab, Excel and PowerPoint
• Ability to engage at MMs level and influence the change agents/leaders
• Ability to build strong relationships with stakeholders
• Good oral and written communication skills
• Ability to effectively facilitate workshops & achieve set objectives
• Strong Leadership qualities as well as the ability to operate with virtual teams based at various locations
• Interpersonal and people management skills
• Ability to overcome objections and adept at persuasion for effective change management
• Ability to teach, coach, facilitate and nurture virtual members to become qualified LSS practitioners
• Business Process Management, Statistical Analysis, Minitab, Process mapping and value stream mapping"
"Associate Engineer (3D Graphic Designer)","As an Associate Enginee / Engineer (3D Graphic Design), the broad area of your job responsibilities will include:
Creation and production of artwork, perspective and technical drawing details
Ensure all project work specifications are well met to the client’s expectation
Consistently source for new innovation and creative solution that can be applied effectively in customers’ ideal display presentation
Conduct site survey of environment to be modelled and acess the time/period required to complete the job
Participate in user acceptance/reviews and generate required documents (where necessary)
Requirements:
Nitec / Higher Nitec / Diploma in Graphics Design or equivalent discipline
Minimum 1 year of relevant experience
Have experience in 3D StudioMax or PhotoShop"
"Organisation Change & Training Lead","We are looking for an Organization Change Management and Training Lead on 12 months fixed term contract to spearhead all organization and change management and training activities in Singtel for Program Spring including stakeholder analysis, communications, training, organizational impact analysis and organization role definition, alignment and development.
The Organization Change Management and Training (OCMT) Lead is a key member of the Program Spring’s Business Implementation (BIM) Team, working with counterparts from Program Spring’s Organization Change Team.
This role will also work with the senior stakeholders in Singtel, Program Spring Project Management Office (PMO) and the Business Implementation (BIM) Team to create and maintain overall alignment around business outcomes, desired results and program roadmap. This role must be able to manage senior stakeholders so as to ensure active leadership participation and involvement in Program Spring.
Responsibilities
This position reports to the Director, Transformation Management Office. You will be responsible for:
Driving the Organization Change Management agenda for Program Spring and be willing to do the ground work. This includes facilitating workshops and presenting to different target audience within Singtel.
Engaging with various internal stakeholders and vendor representatives relating to the project.
Training and coaching other project team members on the fundamentals of organization change management.
Be an effective and trusted change agent in driving change for Program Spring across Singtel.
Creating and managing the execution of program-specific communication activities and support the maintenance of long-term program communication plan.
Supporting the development of materials for the program. This involves developing materials and contributing content to the website in the form of articles, FAQs, talking points, video, basic graphics and news items.
Supporting in assessing the business impacts that may affect the communication plan. Ensuring that business impact and changes are documented and communicated clearly for a non-expert audience.
Supporting the development and execution of employee communication events to showcase future state changes, provide a venue for questions, and communicate “WIIFM” (What’s In It For Me). Including working with the program team members to develop content, managing iterations through the review process, and preparing facilitators.
Driving the training requirements for Program Spring. Work with the relevant parties in activities including Training Needs Analysis (TNA) and scheduling the TNA interviews with relevant users and managers.
Coordinating with the business units and other focal points to:
Identify and allocate users/ managers to participate in TNA and training material review.
Identify and allocate trainees for PT (Product Training), TTT (Train-the-Trainer), EUT (End-user Training), and OJT (On-the-Job Training).
Identify and allocate trainers for EUT.
Prepare training logistics (for PT, TTT, EUT, and OJT) via various training modes and channels.
Finalize material for EUT (distribution of TTT material based on role and user groups, addition of business policies and Standard Operating Procedures).
Track trainees’ attendance and test score reports (for EUT)
Establish participants’ evaluation and training feedback mechanism for EUT
Participating in review and approval of the training deliverables.
Managing and resolving day to day issues (during material review and training delivery).
Managing and maintaining the overall training schedule.
Defining strategy and plan for refresher training.
Preparing and publishing EUT progress reports.
Requirements
To succeed in this challenging and impactful role, you will need:
A Bachelor Degree with at least 10 years of experience in Organization Change Management and project management experience
Prior experience in training
Experience in leading multiple projects
Experience working with culturally diverse project teams
Ability to engage and influence across all levels
Ability to build strong relationships with stakeholders
Ability to overcome objections and adept at persuasion for effective change management
Ability to teach and coach project members on the basics of change management
Self-directed and ability to work independently
Ability to work within a complex environment
Strong Leadership qualities as well as the ability to work on the ground with teams based at various locations
Strong communications and influencing skills
Interpersonal and people management skills
Good time management and organization skills
Your certifications in PMI and PROSCI or equivalent would be highly regarded.
Sharepoint, webpage building and maintenance experience would be useful.
It would be beneficial to have experience from Telco industry. Regional or global experience would be advantageous."
"Assistant Store Manager | Warringah Mall","Moments are what we live for.
The way we talk, walk and do is shifting. It’s a big change. Optus are at the starting line. We are ready for the marathon. Get Ready.
People are your focus. You’re a mentor and a coach. Hands-on and supportive. Leading by example is the way you get things done. You’re also ambitious and driven by nature. A team player but a leader. Delegation and accountability is the way you get yourself and your team achieving results.
Customers are at the forefront of our business, you know this and no matter the task they bring you, you have the ability to solve, deliver and exceed expectations.
This is not just your next job. This is a marathon you are starting. A career. We are in it together.
So what do you need?
Leadership and coaching experience.
An understanding of the business/ industry (retail/ telecommunications), products and services, the operations, the numbers and ability to drive results
Communication and conflict resolution skills.
Attitude – Determination, positivity, adaptability, creativity and ambition.
Flexibility over a rotating roster (including weekends)
Experience working toward KPI’s and targets
Optus encourages applications from men and women of all ages, including different cultures, people with disability, sexual orientation, family and caring responsibilities and indigenous Australians."
"International Voice Retail & Commercial Manager","Responsibilities
Managing the bilateral international carrier cost negotiation for Singtel’s voice traffic
Implementing business contracts accurately and timely, following up with various internal stakeholders as well as to seal off contract with the international carriers
Formulating business strategies and to manage the routing of traffic to achieve the optimal cost relative to quality
Compiling business reports and market information to aid in the evaluation of various voice business proposals
Tracking overall cost achievements against targets and to compile monthly reports of cost achievements
Compiling traffic reports and ability to analyse traffic trends to identify business opportunities
Establishing and managing processes to achieve operational efficiency and end to end continuity.
Requirements
A recognized degree preferably in Finance/Business Administration/Engineering with at least 3 years of relevant experience
Proficient in MS Office applications, especially Excel
Must be highly numerate and have an analytical mind with experience in business analysis preferred
Positive attitude with good negotiation and communication skills
Team player, willing to meet people, flexible and good business acumen
Must be prepared to travel"
"Marketing Manager, Events","We are looking for a Marketing Manager to collaborate with alliances to reach out to their members to market our solutions focusing on ICT. Your role will include developing and implementing marketing plans to address the SME sector, conceiving, executing, and managing industry-specific marketing and lead generation programs to increase market share; driving revenue in ICT with focus on security, cloud hosting and managed hosting. You will maintain good networking/contacts with partners, industry associations, government/statutory bodies to keep connected to the various events landscape to reach SME customers.
Reporting to the Associate Director, Segment Marketing, Business Sales, you will be responsible for:
Conceptualizing and running strategic events with the objective of positioning Singtel as a leading ICT provider
Driving lead generation programs to support BS revenue target
Identifying opportunities for Singtel’s participation in industry-leading events, PC shows and focused workshops to target key SMEs decision makers
Identifying needs of SMEs through Associations and developing soft bundle with mobile, M2M, security, cloud solutions and etc
Working with cross functional teams and external agencies for resource support
Events management:
Profiling customer/alliance database and develop suitable programs and messaging to engage and generate leads
Conceptualizing and crafting themes, drafting synopsis and event programs
Negotiating for space and sponsorship
Tracking sales leads and gathering attendees’ feedback and customer data for future events
Ensuring event related premiums are replenished and accounted for
Managing event budget and ensuring all documents are in good order
Achieving event KPIs ie. CSAT/NPS score and ROMI. Ensuring regular updates to key stakeholders
Maintaining good networking/contacts with partners, industry associations, government/statutory bodies to be constantly connected to the various events landscape to reach SME customers to generate leads for ICT solutions
Collaborating with industry associations to reach out to their SME members to participate in 99% SME by on-boarding their offers
Requirements
Degree in Business Administration or Marketing with at least 5 - 8 years of relevant experience
Good people management skills, able to build strategic customer relationship
Understand SME operations and organizational relationship dynamics
Possess drive, energy and commitment to succeed in winning in a competitive market environment
Possess strong business acumen, communication and negotiation skills
Proactive with good time management to meet deadline able to do multi-tasking and independent
Comfortable working in a fast pace environment
Experience in ICT products and services preferred
Good understanding of the solutions applicable to the SME sector"
"Engineer","Assist Project Manager in day to day site operation.
Attend site meetings and inspections
Work closely with internal team and external parties for project planning, execution, monitoring and closing of projects.
Preparation of shop drawings and as built documents
Plan and execute project at micro level"
"Senior Consultant, UX Design","Your Key Responsibilities Include:
Translate requirements into design concepts in the form of storyboards, user flows and wireframes
Conceptualize and build design prototypes
Present concepts and design solutions to other team members and leadership in team
Conduct usability testing and user research to elicit feedback from users including definition of customer needs.
Qualifications, Skills and Experience
Must possess comprehensive knowledge of graphic design principles, typography, web design, mobile design, layout principles, etc.
Demonstrable graphic design skills with a strong portfolio.
Excellent design sense and an eye for details.
Solid typographic and layout skills.
Strong verbal communication skills
Expert level knowledge in HTML, Adobe Photoshop, Adobe Dreamweaver and Adobe Illustrator.
Minimum Diploma in Visual Communication, Graphic Design or equivalent professional experience
Minimum 3 -5 years of experience in creative design
Good knowledge of UX with relevant exposure would be a plus
Familiar with wireframe tools such as Balsamiq and Mockplus etc"
