title,requirement
Technical Recruiter,
Solutions Architecture Manager,
IT Project Administrator,
Network Operations Center Manager (Cisco),
Network Operations Center - Incident Manager (Cisco / Avaya),"Network Operations Center - Incident Manager (Cisco / Avaya) All times are in Eastern Daylight Time. Resource Request ID 2015-160147 Country - State/Province - City CA-NS-Halifax Posted Date 3/3/2016 Category Information Technology - IT Outsourcing More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Network Operations Center - Incident Manager (Cisco / Avaya) to join our team in Halifax, Nova Scotia. Position Functions or Responsibilities: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. NTT DATA currently seeks a Network Operations Center â€“ Incident Manager (Cisco and Avaya) to join our team in Halifax, Nova Scotia. The operations to be managed are the monitoring and support of all outage related events in the Cisco Data (Switches/routers) and Voice networking plants (primarily Avaya) as well as changes to the Data and Voice network devices (IMAC) The Network Operations Center Shift Lead supervises one or more teams' adherence to the following process areas: Client & Customer escalations, supervising escalations and intervening where procedure deviations have occurred. Evaulating quality and enforcing the highest quality standards Outage and Incident Management, monitoring outages and Managing Outages deemed to have a major or higher severity understanding impact, intervening where response time or response method is not effective towards the goal of maintining or restoring service. Management escalations, ensuring that major work that poses a great delivery risk, or an event that is now impeding delivery of a managed service team is escalated to the appropriate management contacts. Enforces a quality standard on client communications Impact assesment, unplanned break-fix work and alerting that comes in will require impact assesments and assignment of the appropriate level of urgency and escalation. Assesment of alerting at a glance - scanning alert boards and dashboards for potentail impacts and enforcing the appropriate reaction time. Incident Managers require an understanding of: Network operations Cisco and Voice Operations, Avaya including both incident and change work Service Delivery in a Globally distributed environment ITIL best Practices Technical Leadership in a multi-team environment Excellent Communication skills Excellent Organizational Skills Job Level Specific Duties Provides second and third level support on standard systems, investigating, analyzing, and resolving problems on selected network components. Makes recommendations on development of innovative and cost-effective solutions to problems of customers. Forecasts, models, and utilizes advanced analytical tools. Identifies opportunities for process and procedure enhancements to drive efficiency and customer service levels. Provides analysis, implementation, maintenance and support of a majority of enterprise-wide networking systems. Monitors and evaluates network systems tracking performance and problems recommending and implementing solutions and improvements. Develops, updates and audits network documentation. Recommends improvements and assists in the development of technical standards. Identifies, diagnoses, and resolves more complex problems affecting network performance. Schedules and coordinates installation and maintenance of standard software / hardware on the network and ensures compatibility of all communications and computer hardware / software. Qualifications Technical Leadership Minimum Years Required 5 Network Administration Minimum Years Required 5 Hands-on working experience with Cisco Switches/routers Years required 5 Experience working in a high-volume NOC required 5 Skills â€¢ Solid knowledge of network performance, network administration and troubleshooting techniques. â€¢ Solid knowledge of network related hardware and software (including routers, switches, TCP/IP, Ethernet, VPNs, Firewalls, etc.). Typical Years of Experience â€¢ Typically requires 5-10 years relevant experience. Minimum Education and Certifications â€¢ Undergraduate degree or equivalent combination of education and work experience. Basic Qualifications: 3 years experience in a Network Support Environment - Cisco 1 year of Technical Project Leadership Experience Hands-on working experience with Voice routing and PBX (Avaya preferred) as well as voicemail systems This is a full-time salaried position with a group company within NTT DATA. Please note, contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Security Architecture Assessment Analyst (Senior),
IT Security Analyst - CERT,
Intermediate Java Developer,
Associate Director of Delivery/Operations (Enterprise Networking - Cisco),
Call Center Team Leader,"Call Center Team Leader All times are in Eastern Daylight Time. Resource Request ID 2016-170491 Country - State/Province - City CA-NS-Halifax Posted Date 5/20/2016 Category BPO More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. NTT DATA currently seeks a â€œCall Center Team Leaderâ€ù to join our team in Halifax. Under the general direction of the Call Center Manager, the Team Leader is responsible for providing accurate and thorough interpretation of our client's Health Plan benefits, claims processes, referral requirements, eligibility/benefits and enrollment policies to providers and internal customers. The Team Leader will lead a team of agents whose purpose is to present a consistent and professional demeanor to all providers and internal customers. In this role you are expected to identify opportunities to improve customer service and efficiency, and use your experience to train, mentor, coach and support staff in performing daily duties. Position Functions or Responsibilities: Under the general direction of the Call Center Manager, the Team Leader is responsible for providing accurate and thorough interpretation of our client's Health Plan benefits, claims processes, referral requirements, eligibility/benefits and enrollment policies to providers and internal customers. The Team Leader will lead a team of agents whose purpose is to present a consistent and professional demeanor to all providers and internal customers. In this role you are expected to identify opportunities to improve customer service and efficiency, and use your experience to train, mentor, coach and support staff in performing daily duties. Requirements: Skills/Qualifications:â€_ Customer Focus, Customer Service, Problem Solving, People Skills, Teamwork, People Management Solid understanding of Microsoft tools Should have an analytical mind with experience in creating reports using data extracted from systems and tools. Analyze trends within assigned operations, including call volumes; call patterns, staff productivity, and resource allocation Must be able to manage key metrics for driving productivity and quality. Successful track record of managing people to achieve company goals and objectives Excellent communication skills - written, verbal and listening Strong organizational skills as well as the ability to research and respond to a high volume of telephone inquiries in a consistent and professional manner. Knowledge of medical terminology as well Health Plan benefits processes including claims, referral processing, enrollment policies and benefits Ability to work under pressure and with attention to changing priorities High school diploma or equivalent required. Associates degree, or some college course work preferred. Job Level Specific Duties: Receives and responds to a high volume of incoming telephone calls from multiple providers including office staff/managers, outsourced billing entities and institutional departments. Efficiently and effectively processes provider calls. This includes accessing the most appropriate source of information, proficiently resolving the providers concern, accurately documenting the complete encounter and maintaining a professional and supportive attitude throughout the call. Strives for improved efficiency for processing provider issues. This includes appropriately directing callers to alternate solutions (Web, IVR, etc.) as well as helping to identify and quantify enhanced functionality to reduce call volume and handle time. Strives to meet or exceed department established quality service standards. Employs active listening skills, demonstrates patience, and is able to handle difficult customers tactfully, courteously and professionally. Adheres to assigned schedules to ensure appropriate phone queue coverage. Assists management on assessing team quality, productivity and goal achievement. Monitors performance of team and reports results and issues to higher-level leadership. Responsible for career development / planning, performance reviews, performance and pay discussions of team members. Basic Qualifications: This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Web Administrator - Internet Information Services,
Web Linux Administrator,
Level 1 Systems Analyst,
Informatica Specialist,
Data Warehouse/Big Data designer/developer,"Data Warehouse/Big Data designer/developer All times are in Eastern Daylight Time. Resource Request ID 2016-171301 Country - State/Province - City CA-NS-Halifax Posted Date 6/3/2016 Category Information Technology - IT Outsourcing More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks an Data Warehouse/Big Data designer/developer to join our team in Halifax, NS. Position Functions or Responsibilities: Enterprise Data Center (EDC) is a global organization responsible for the Firmâ€™s enterprise data center portfolio. EDC is accountable for the provisioning and management of data centers from initial requirements and construction through rack/stack of technology equipment and asset life cycle management. The Automation & Tooling team within EDC aims to provide and support a toolset comprised of third-party and custom applications. The toolset aims to maximize data center stability and improve the efficiency of the Operations, Engineering and Management teams. We are looking for a Technical Lead/Developer to join the team. Job functions / responsibilities: Design and development of data warehouse and ""big data"" tools to support EDC Data Center Operations Provide technical support for Halifax team Work with risk manager to implement risk rules (TAP, SoD, SDLC, etc.) Engage with end-users on business requirements and support Help evaluate vendor solutions to help optimize EDC management, engineering and Ops team including DC Infrastructure Management system and metrics reporting Job Level Specific Duties Performs and leads specific delivery activities Exceptional communication skills Responsibility for service level and coordination of resources Develops and maintains direct customer point of contact for delivery relationships Proactively identifies potential issues and drives resolution to avoid customer impact and facilitate continuous improvement Identifies opportunities for growth within the customer environment Participate in talent acquisition activities Mentors campus recruits Skills Solid organizing and planning skills for deliverables. Good priority setting and delegation skills. Solid analytical, problem solving, negotiation and communication skills. Basic Qualifications: 7 years of experience with data warehouse design & development 7 years of experience with database technology 3 years of experience with big data tools (e.g. Hadoop) 3 years of experience with full SDLC including system design, integration and testing 3 years of Splunk This is a full-time salaried position with a group company within NTT DATA. Please note, contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Security Architecture Assessment Analyst,
Security Architecture Assessment Analyst,
Security Architecture Assessment Analyst,
Network Operations Center Analyst,
Network Operations Center Analyst,
Network Operations Center Analyst,
Automation Tester,
Cisco Network Deployment Technician,
NOC Voice Technician (Avaya and/or Cisco) L2,"NOC Voice Technician (Avaya and/or Cisco) L2 All times are in Eastern Daylight Time. Resource Request ID 2016-172139 Country - State/Province - City CA-NS-Halifax Posted Date 6/15/2016 Category Information Technology - Network Administration and Security More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Network Operations Center Voice Technician (Avaya and/or Cisco) Level 2 to join our team in Halifax, Nova Scotia. Position Functions or Responsibilities: You will be responsible for the overall day to day operations, maintenance and customer service for the global Voice plant. This will include performing change requests for the Voice plant, both user MAC requests (mostly desktop phone related) and infrastructure break-fix and deploy, as well as handling escalations from Level 1 teams for infrastructure and user reported incidents. If you are an individual who thrives on technology, a fast paced environment and achieve the ultimate sense of teamwork and self-accomplishment, we want to hear from you! The primary responsibilities will be - Moves, adds and change programming for the Voice plant; - Act as the central monitoring station for all MM/C activity; - Help Desk trouble tracking and resolution; - Handle escalated incidents from Level 1 on infrastructure/application incidents, as well as user reported incidents - Perform plant hygiene and maintenance, including code upgrades, patch installation and new installs, changes and decos - Station and DID Inventory Management via client proprietary tool - Inventory Management; - Assign Hardware Technicians and coordinate with users and datacenter/branch contacts for all related work - Programming of Turret Dial tone via Avaya PBX - Programming of all Avaya telephones; - Programming of user Voicemail boxes; - Maintaining Voicemail Heaven (announcement) activation and deactivation Basic Qualifications: - 2 years of Voice Administration (Avaya and/or Cisco). - 1 year of Avaya PBX World Class Routing and associated troubleshooting skills. - 1 year of MAC experience on Avaya (preferable) switches. - Ability to perform basic station programming and advanced station/vector programming. - Knowledge of Hoot & holler services. - Knowledge of PSTN & VPNs. This is a full-time salaried position with a group company within NTT DATA. Please note contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Sales Executive -Provider - Northeast,
Application Engineer / Java Developer - Partner Program,
Sr. Business Analyst (Technical),
Business Analyst,
Quality Assurance/Tester,"Quality Assurance/Tester All times are in Eastern Daylight Time. Resource Request ID 2016-165103 Country - State/Province - City US-DC-Washington Posted Date 2/25/2016 Category Information Technology - Testing More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Quality Assurance/Tester to join our team in Washington, DC. Secret Clearance Required. Position Functions or Responsibilities: The Quality Assurance/Tester shall have relevant federal or industry experience in Functional Testing, Integration Testing, System Testing, and User Acceptance Testing phases in an Agile environment. The Developer Tester has demonstrated knowledge and understanding of fundamental concepts of Continuous Integration (CI) / Continuous Delivery (CD), Automated Testing (Graphical User Interfaces (GUI) and backend), and User Acceptance Testing. The Developer Tester works closely with developers, professional development team, and product owners to define the automated testing components that will be used to validate requirements against developed software and increase the efficiency of testing and the quality of the outputs as the Agile efforts evolve. The Developer Tester provides expertise in Scrum Team estimation of stories and sizing of effort to include the representation of the test automation and engagement with Continuous Integration (CI) required. The Developer Tester shall execute automated testing on both Web front end and back end systems, and run test validations at various levels including DB validation, rules validation, logging validation, and GUI validation. Basic Qualifications: Required Basic Qualifications: Minimum of 5 years of federal or industry experience in Functional Testing, Integration Testing, System Testing, and User Acceptance Testing phases in an Agile environment Minimum of 5 years of demonstrated knowledge and understanding of fundamental concepts of Continuous Integration (CI) / Continuous Delivery (CD), Automated Testing (Graphical User Interfaces (GUI) and backend), and User Acceptance Testing Minimum of 5 years of providing expertise in Scrum Team estimation of stories and sizing of effort to include the representation of the test automation and engagement with Continuous Integration (CI) Minimum of 1 year of experience in automated testing on both Web front end and back end systems, and run test validations at various levels including DB validation, rules validation, logging validation, and GUI validation Experience gathering, analyzing, translating and composing technical information into clear, readable documents to be used by technical and non-technical personnel Experience with Test Cases, Test Plans Secret Clearance Required Bachelors degree (ideally in IT or related field) This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Web Services Administrator,
Oracle Apps + Core DBA,
Executive Administrative Assistant,
Quality Assurance Analyst,
AGILE Coach,"AGILE Coach All times are in Eastern Daylight Time. Resource Request ID 2016-170925 Country - State/Province - City US-DC-Washington Posted Date 5/31/2016 Category Information Technology - Project Management More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks an AGILE Coach to join our team in Washington, DC. Position Functions or Responsibilities: Mentor client resources, assisting them to support their development teams including Scrum Masters, product owners and other team members. Provide mentoring, coaching, problem identification and resolution for team members, such as project managers and development teams they support, regarding agile software development principles and practices, Scrum and Kanban processes, teambuilding, and facilitation; Coach and develop enterprise enhancements for government executives and other stakeholders to align expectations and improve performance and quality for results achieved with agile development environments; Build symbiotic relationships and coalitions across organizational units and functions; Effectively incorporate client insights into team direction by working with management and product owners to establish feature delivery based on business value and priority; Facilitate positive change by providing advice and input on technical direction, tools and processes to help demonstrate the value of agile Scrum and Kanban-based development; Act as a collaborative partner and coach, participating in real-time to provide advice or assistance to teams and team members as they tackle and overcome difficult challenges; Drive improvement through examples and practical experience, taught in a non-academic delivery style that encourages the adoption of agile technical practices, improving execution, communication and concurrently building group skills and capabilities. Basic Qualifications: Bachelorâ€™s Degree 14 years: Project Management experience w Bachelor's degree 3 years: Experience teaching, coaching, mentoring AGILE/Kanban methodology Certification as CSM, PMI-ACP, or SPC This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Business Requirements Analyst,
CyberArk Engineer,
Analyst,
Sr. Business Analyst,
Business/Systems Analyst,"Business/Systems Analyst All times are in Eastern Daylight Time. Resource Request ID 2016-171685 Country - State/Province - City US-DC-Washington Posted Date 6/14/2016 Category Information Technology - Business Analysis More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Business/Systems Analyst to join our team in Washington, DC. Must have a Secret to be considered. Position Functions or Responsibilities: Systems Analyst The Systems Analyst is responsible for supporting and developing mission critical custom web applications. The Systems Analyst should have experience designing and developing in SharePoint. Responsibilities: Create functional requirements in use cases, i.e. coordinate requirements walk-through and sign-offs, verifying with stakeholders and end users that use cases and process models accurately reflect specific business needs Acts as a liaison between functional business experts and IT development team Strong communication and validation skills Understanding the needs of multiple stakeholders Identifying the current and future-state business processes Assist with the development of reports and implementation of new software systems as needed Manage software artifacts using Team Foundation Server Experience developing in Agile environments Conduct testing and QA to support software project enhancements including all code changes, configuration changes and system upgrades Provide Tier 2 support, analyze and troubleshoot issues for software projects Communicate with technical and infrastructure support staff to resolve issues related to software projects Assist with the development of SharePoint web parts, application pages, workflows and InfoPath forms Assist with the design and development of user interface elements in SharePoint Basic Qualifications: Requirements: Must have BA/BS degree Must have a minimum of four (4) years' experience as a BA Must have experience with SharePoint design and development This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Federal Client Tour Guide,
Technical Project Manager (Microsoft Office 365 & SharePoint),
Project Manager/Solutions Architect,
Business Analyst/Tester,"Business Analyst/Tester All times are in Eastern Daylight Time. Resource Request ID 2016-172068 Country - State/Province - City US-DC-Washington Posted Date 6/14/2016 Category Information Technology - Program Management More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Business Analyst/Tester to join our team in Washington, DC. Position Functions or Responsibilities: Candidate will support ongoing project to define requirements and customize/configure a case management tool/system for the DOJ Civilian Division using entellitrak by MicroPact. Resource shall have relevant federal or industry experience in Functional Testing, Integration Testing, System Testing, and User Acceptance Testing phases in an Agile environment. Resource will also develop system level requirements and working with the government business customers to elicit requirements, and will work with subject matter experts in the government to clarify requirements as well as other BA/BPE and entellitrak engineers. Job Level Specific Duties Write and execute test cases Work closely with Application Engineers/Java Developers to clarify defects and retest to verify defects are fixed Use TFS to log and track defects Work with government business customer and SMEs to elicit and document requirements Work as part of an Agile team to deliver various modules to production Provide UAT support Draft other documentation as needed Perform other related tasks as required Basic Qualifications: US Citizen and clearable 5 years: Business Analyst / Requirements gathering / Requirements MG 3 years: manual testing test case creation This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Systems Analyst,
"Senior Director, Sales & Strategy",
Proposal Coordinator,
IT Security Engineer,
