title,requirement
Careers Site: Senior Support Engineer (m/f) (61742),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
You are applying for the legal entity Amadeus Data Processing GmbH."
Careers Site: Assistant (m/f) - OPS-NSD (62772),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
Administrative and secretarial support for Department / Division
Main responsibilities
Prepare and manage correspondence
Organize and coordinate meetings, conferences
Take, type and distribute minutes of meetings
Maintain office systems
Maintain schedules and calendars
Arrange and confirm appointments
Handle incoming mail and other material
Maintain filing systems
Operate office equipment
Plan and prepare phone- & video conferences
Receive telephone calls and visitors
Prepare documentation
Perform general office duties such as ordering supplies, maintaining records management systems
Preparation of presentations, reports
Preparation and follow up of purchasing orders (SAP)
Setup of working place for newcomers/leavers in the division
Attend meetings in order to record minutes.
Compile, transcribe, and distribute minutes of meetings
​
Requirements
Qualification (School, university, equivalent, etc.)
Good knowledge and experience of all relevant software applications e.g. spreadsheets, word processing, database and sharepoint management.
Good knowledge of administrative procedures
Proficient in spelling, punctuation, grammar and other English language skills
Proven experience of producing correspondence and documents
Know How / Skills
Strong communication skills
Attention to detail
Confidentiality
Good planning and organizing skills
Time management
Good interpersonal skills
Reliability
Stress tolerance
Relevant Job Experience
3 years of experience in an administrative environment
You are applying for the legal entity Amadeus Data Processing GmbH."
Careers Site: Stage Chargé(e) de projets RH (63365),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Au sein de la Direction des Ressources Humaines, nous proposons un :
Stage Chargé de mission RH (H/F)
<span style=""font-family: ""Verdana"", sans-serif; font-size: 10pt;"">
<span style=""color: rgb(26, 97, 171); font-family: ""Verdana"", sans-serif; font-size: 10pt;"">
Résumé de la mission :
Sous la responsabilité du Responsable Développement RH, vous:
Contribuez au projet GPEC : nomenclature des métiers, mise à jour/rédaction fiches de fonction, ….
Apportez un soutien logistique au pôle développement RH (knowledge management, marque employeur…),
Participez à différentes actions visant à animer des évènements internes au sein de l’entreprise (mini convention, petit déjeuners, forums …)
Participez à des actions de communication interne
Traduisez des documents (anglais <-> français)
Assurez un reporting de vos actions auprès de votre tuteur
<span style=""color: rgb(26, 97, 170); font-family: ""Verdana"", sans-serif; font-size: 10pt;"">
Profil :
Vous suivez actuellement un parcours de formation RH en Bac+4 ou plus.
Vous avez une première expérience en gestion de projets RH.
Vous maîtrisez parfaitement le français, l’anglais et le pack office (Word, Excel, Powerpoint).
Vos qualités rédactionnelles en français et en anglais sont reconnues.
<span style=""font-family: ""Verdana"", sans-serif; font-size: 10pt;"">
Nous recherchons une personne faisant preuve de méthodes, d’organisation et de rigueur. Vous avez développé des qualités de synthèse et d’analyse.
Informations complémentaires :
Lieu : Issy-les-Moulineaux (92)
Durée : 6 mois
Avantages : Indemnité en fonction du diplôme + tickets restaurants + remboursement des transports
Merci de postuler via notre site internet : www.amadeus.fr rubrique carrières
Amadeus France, 2-8 avenue du Bas Meudon 92445 ISSY LES MOULINEAUX Cédex"
Careers Site: System Engineer (62922),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Summary of the role
Ensure proper operation of the regional applications and Development Operations.
Main responsibilities
Implement internal change requests and support development tools and day to maintenance of servers
Coordinate with network operations team (NEOS) when manage our servers and network infrastructure
Deploy Applications Developed in Java and .NET
Application and performance troubleshoots, escalating support issues
Preparing and updating technical documentation
Requirements
Degree or Equivalent in Computer Science or similar
Microsoft Certified Systems Engineer
Microsoft Certified Database Administrator
3 Years’ experience working as a systems administrator or equivalent.
Experience with Windows 2008 and 2012 administration, Linux administration and Microsoft SQL server administration.
Experience configuring IIS and Apace, Jira and web application deployment desirable
Windows 2008, 2012 Server Administration, CentOS, Tomcat, MS SQL
Excellent English communication skills
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Responsable produit (H/F) 2 / Product Manager AMADEUS Ticketing (62991),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Votre rôle :
Au sein du service Contenu de la Direction des Opérations, vous pilotez le cycle de vie des produits Amadeus pour les contenus Ticketing aérien (e-ticket, EMD, ITR, Light Ticketing) et de l’après-vente aérienne ( Etats de caisse, Annulations, Remboursements, Echanges manuels, Echanges automatiques via ATC ) sur nos différents Front-Office et Solutions Online en assurant l’expertise fonctionnelle sur ces produits et contenus.
Vos missions :
Conduire et mettre en œuvre le cycle de vie produit :
> Participer à des benchmarks, analyser et remonter les gaps fonctionnels et formaliser les demandes d'évolutions nécessaires, en coordination avec le Marketing,
> Etudier, définir et communiquer les impacts liés aux évolutions des produits, tous canaux de distribution confondus,
> Coordonner, planifier et suivre les opérations fonctionnelles des différents intervenants internes/externes,
> Assurer la responsabilité des tests fonctionnels et valider le lancement des « releases » des produits concernés,
> Gérer la mise en œuvre de sites expérimentaux ou pilotes clients,
> Rédiger les processus d’exploitation du produit et transférer les informations/livrables nécessaires vers les exploitants,
> Gérer les anomalies et demandes d’évolution produit (formalisation/rédaction des demandes et suivi),
Sur les différents canaux, piloter la road map et communiquer les informations liées aux évolutions des produits :
> Assurer la relation avec les équipes du groupe (Product Managers) : consolidation des entrants (impacts,risques, …),
> Recueillir auprès des fournisseurs et partenaires les évolutions à venir sur les produits et diffuser la connaissance auprès des autres entités
> Etablir et faire vivre une roadmap des produits sur les différents canaux, en relation avec les entités concernées,
> Préconiser les mises en exploitation et analyser les adhérences avec les autres produits ou solutions,
> Apporter une expertise fonctionnelle lors d’avant-vente ou de réunions clients auprès des équipes marketing, projets et commerciales, tous canaux de distribution confondus
Assurer le support dernier niveau sur les produits :
> Analyser, suivre la résolution des dysfonctionnements complexes et/ou à fort impact sur le parc,
> Diffuser des consignes d’exploitation vers les équipes internes.
Compétences requises :
<span style=""mso-fareast-font-family: ""Times New Roman""; mso-bidi-font-family: ""Times New Roman""; mso-ansi-language: FR; mso-fareast-language: FR; mso-bidi-language: AR-SA;"">De formation supérieure, vous justifiez d’une expérience significative au sein d’une équipe Produit/Projet où vous avez développé des compétences fonctionnelles et/ou techniques.
<span style=""mso-fareast-font-family: ""Times New Roman""; mso-bidi-font-family: ""Times New Roman""; mso-ansi-language: FR; mso-fareast-language: FR; mso-bidi-language: AR-SA;"">Expérience significative dans le tourisme et connaissance des produits Amadeus. Vous maîtrisez les flux de ventes des clients loisirs et business sur les différents canaux.
<span style=""mso-fareast-font-family: ""Times New Roman""; mso-bidi-font-family: ""Times New Roman""; mso-ansi-language: FR; mso-fareast-language: FR; mso-bidi-language: AR-SA;"">Vous avez un bon niveau d’anglais.
<span style=""mso-fareast-font-family: ""Times New Roman""; mso-bidi-font-family: ""Times New Roman""; mso-ansi-language: FR; mso-fareast-language: FR; mso-bidi-language: AR-SA;"">Votre autonomie, vos qualités organisationnelles et relationnelles et votre adaptabilité vous permettront de réussir à ce poste.
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
Careers Site: Support Engineer (63121),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
Build IT systems for our internal or external customers and ensure the support.
Ensure that the configurations changes are compliant with the releasing processes.
Participate to Dev projects to advise them about operability constraints.
Main responsibilities
Deliver IT systems with respect to:
- the planning dates,
- and the same architecture as production system.
Validate installation procedures.
Keep close collaboration with development and project teams in order to enforce operational requirements during development phases and handover processes.
Deliver the required implementations of new/modified applications accordingly to business requirements, while ensuring operability.
Plan/manage the capacity to provide resilient and scalable systems.
Troubleshoot the system (PTR investigation).
Manage the tooling evolutions to cope with new requests.
Follow IT security rules and relay the message when needed. Access rights are put in place.
Manage technical upgrades of the IT systems.
Provide high availability of IT systems and way of quickly rebuilt them in case of severe failure.
Managing test systems, implementing new test environments from scratch, troubleshooting, optimizing running ones and identifying needs of infrastructure evolution.
He/She is responsible for the global consistency of the test systems and monitors them to ensure the stability to the users
Ensures the 2nd and 3rd level support of these test platforms, applying incident and problem management principle.
Requirements
Skills and knowledge:
Computing: Required: Windows/Unix/Linux advanced, Weblogic
Appreciated: Oracle, MySQL, NoSQL
Languages: Scripting languages (Perl, Shell, Ruby) Java
Specific knowledge: OTF/SI, Good knowledge of Amadeus architecture (Amadeus Specific)
Other: Travel industry knowledge, Amadeus functional knowledge is a plus
Relevant work experience:
Operations Support and/or Software Development experience
Education:
Bachelors/ Masters Degree in Engineering/ Scientific studies
Business understanding:
The systems are mainly based on OTF and WebLogic application server, Oracle, MS SQL database, VMWare virtual machines. Other technologies are also used such as NOSQL(mongo, couchbase, Hadoop) database and Linux
The platforms are developed C / Java language and composed of two hundreds of environments mainly hosted on virtual machines.
Internal tools are mainly developed in perl / Ruby.
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Software Engineer (63261),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
This position is for a Trainee Solution Development Intern who will work alongside solution developers to assist in the design, development, maintenance, testing, and documentation of custom Amadeus solutions.
The position will require interaction with the development teams to a high level of detail, including the possibility to develop services to improve current or new solutions with legacy and current technologies used in the department.
Main responsibilities
Assist developers in documenting solution design
Research and test open source and 3rd party solutions to be incorporated into projects.
Build prototypes and UI mock-ups for multiple projects.
Build TDD projects for test automation
Analyze and potentially fix bugs in new and legacy projects.
Computer Science Major currently attending an accredited college.
Requirements
Relevant work experience
- Training/Experience Developing Solutions using the Microsoft Technology Stack
• C#, ASP.Net MVC, MS SQL, Visual Studio, Team Foundation Server
• Experience/Training developing websites using HTML, JavaScript, CSS
• Experience using Telerik Controls a plus
• Experience using RemObjects a plus
• Experience with NoSQL databases, especially MongoDb, a plus
Business understanding
Travel Industry Knowledge a plus
Skills: Ability to create computer programs using Microsoft Technology
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
"Careers Site: Software Development Engineer - Java & Web development, e-commerce (61941)","Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Business environment
Amadeus e-Retail is the world's most widely used airline Internet Booking Engine (IBE).
Its award-winning user interface offers the best-in-class customer experience and helps airlines deliver all types of travel booking services including domestic and international flights, car rental, hotels and insurance. Amadeus e-Retail powers more than 260 websites for over 100 airlines in more than 110 countries around the world.
Part of the R&D-AIR-AEK (ARD, e-Retail & Kiosk) division, the ECO (e-commerce) department in London has been setup in September 2013, and now works on the full technical and functional stack of the e-retail product, including the business logic layer (“Booking Engine”) responsible for the shopping, booking and checkout orchestration, and the web layer forming the Amadeus e-Retail Product User Interface (aka xHTML or pnext)
Working entirely in Scrum and in close collaboration with other R&D teams in Nice and Bangalore, the London e-commerce teams participates in a wide range of projects where it is responsible for the complete stack : e-retail product and project CRs, revamp of the standard e-retail UI, interfaces with DCS, as well as several advanced prototypes (wearables, In-Flight Entertainment, …)
Purpose
Join the London e-Retail e-commerce team as a developer and actively participate in the evolution of the product from requirement analysis to development. Depending on skills and aspirations as well as project demands, the e-commerce developer will concentrate on a specialised expertise either in Java - Booking Engine or Web - User Interface development, or will widen knowledge and work in both layers to cover the full stack of a change request.
Requirements:
Education
Degree educated or equivalent work experience
Functional Skills / Technical Skills
Java knowledge
J2EE knowledge (Weblogic server, Spring or Struts frameworks)
Web technologies (Advanced JavaScript, CSS, HTML)
User Interface development, MVC knowledge, Experience in Responsive Design is a plus
Personal Skills
Multicultural approach
Accountability and proactivity
Change management and flexibility
Analytical and conceptual thinking
Information gathering
Good communication skills
<p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;""> The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested. <p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;"">"
Careers Site: Senior Solution Manager Altea (62714),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
Be the focal point for engagements between an airline group based in Frankfurt and Amadeus PSS solutions.
Provide specialist knowledge and insight into the Industry PSS landscape as well as expertise on Amadeus solutions related to altea/PSS services and consulting.
Translate airline's business objectives & strategy into recommendations and requirement deliverables, including solution options.
Help Account Management identify and prioritise business opportunities.
Contribute to customer satisfaction, retention and upsell of the airline digital products and services by being responsive to customer needs and proactively proposing IT solutions and services relevant to the customers’ business.
Key member of the extended account team to ensure the right level of service to customers.
Main responsibilities
Vision & Strategy:
- Understand the Amadeus strategy and vision around IT and apply it to solution management.
- Understand customer business drivers, strategy, challenges, and decision processes to propose adapted IT solutions.
- Assist Account Management in defining the Account Development Plans (ADP) according to agreed timing and standards
Customer Management
- Develop existing relationships with both IT and Business executives at the appropriate functional level to reinforce and sustain strategic partnership with customers.
- Support Airline IT sales and local Account Managers in the promotion and sale of Airline IT Solutions to existing Altea customers
- Attend Business review and regular meetings with customer, when appropriate.
- Deliver product-related presentations including product demonstrations, supported by Product Management when needed
- Undertake post implementation support activities to ensure customer understands full capability of the functionality delivered
- Ensure that delivered solution or service to customer corresponds to what has been defined in the contract
- Lead/Chair Product Bi-laterals meetings
- Develop and manage good relationship with customers while preserving Amadeus’ interests.
Business Development
- Assist Marketing Portfolio and Product Management in identifying new product opportunities and gathering Competitive information and in customer satisfaction survey
- Analyze customer products and service requirements, propose improvements, and Develop and monitor Plans
- Identify consulting opportunities and up-sell opportunities during the on-going delivery of IT services and ensure the proposal to meet airline requirements, including processing RFPs/RFIs for these customers
- Assist the customer in formalizing any functional requirements, initiate the CP process and ensure the customer requirements are understood, obtain sizing in due time, and build commercial proposal
Internal Communication
- Ensure and facilitate high degree of interaction with Product Management and Portfolio
- Assist the IT Delivery Manager in Product implementation and bespoke development monitoring
- Actively share account information within the Extended Account Management team and with other stakeholders
- Collaborate to knowledge creation, sharing and maintenance with commercial support teams (Portfolio Management, Sales Engineering, Legal, etc.)
- Identify, share and re-use functional Best Practices, experiences, and lessons learnt within Airline IT and with Distribution (through forums, calls, communities, etc)
Resources & Skills Development
- Stay up-to-date with product evolutions and Portfolio expansion to advise customer on new functionalities and solutions
- Adopt and implement the Account Management vision and strategy through the MBO process
- Participate in a continuous improvement process for measuring and improving performance, satisfaction and skills (via targeted training)
Requirements
Education:
Master level university degree (preferably in Business Administration and/or Sales & Marketing or computer Science
Relevant work experience:
Expertise on Airline IT Passenger Services Systems (Reservation, ticketing, Inventory, Departure control) product offering, knowledge on Fares and pricing, payment solutions or broad knowledge of equivalent competitors’ products.
Minimum 4 years experience in the Airline Industry
Minimum 3 years experience of Amadeus IT product range / product strategy or equivalent competition products
Minimum 3 years of experience in client facing job roles.
Additional consulting background is a plus.
Ability to work in a politically complex environment.
Skills and knowledge:
- Negotiation Skills
- Presentation Skills
- Influence and conflict management
- Self motivated but ability to work effectively within a team and with the Amadeus line organization
- Ability to develop internal networks
- Able to multi-task, and to work to tight deadlines
- High degree of autonomy
- Good problem solving and conflict resolution skills up to senior management level with the customer and in Amadeus
- Program management skills: organization, structure, monitoring of work execution, reporting, risk management.
- Excellent communication skills; capable of interfacing with customers at all levels.
- High understanding of the airline IT and distribution industry.
- Excellent customer management skills.
- Amadeus Company: overall understanding (organisation and functions)
- Financial and analytical understanding
- Fluency in English (written & spoken)
- german/Swiss language is a plus
This is a fulltime position reporting to Yves Ugo, Director AIT Solution Customer retention Airline IT. It is to be filled asap. Please apply till June 16 th 2016.
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Hotel business operations and customer service delivery (Graduate scheme) (63370),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Description of the department
We are looking for a graduate interested in joining our Hotel business operations and customer service delivery area within the Value Hotel Operations group.
If you would like to develop interpersonal skills including communication and teamwork and learn how to collaborate effectively within a dynamic and multicultural team look no further.
Objectives of the program and abilities to be developed
To complement your studies and hands-on work experience in Business Management by assisting with the following activities:
1. Support the operational process (contract management, customer updates, registration and implementation).
2. Help recommending new processes, product and/or service improvements based on understanding customer business needs.
3. Participate in the communication and planning of all necessary documentation and collaterals for new markets evolution.
4. Coordinate all new customers’ online queries and provide tailored customer support.
Requirements
Education: Bachelors’ degree in Tourism, business management or economics
Good spoken and written English and French
Intermediate level of excel
Skills and knowledge:
English
Accountability & Proactivity
Building Relations
Communication
Leading Self
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
Careers Site: Business Development & Marketing (Graduate scheme) (63029),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Looking for hands-on Content Marketing experience? Put your talents to work for a dynamic, multi-national travel advertising business.
Our team:
Amadeus Media Solutions is a dynamic business unit providing innovative advertising solutions to key players in the travel industry.
Objectives of the role and abilities to be developed:
This role within the Amadeus Media Solutions Unit will give you the opportunity to work in a fast-paced, commercial environment and to develop the necessary attitudes and skills required to support all aspects of Business Development and Marketing, including desk-based research, data analysis and the implementation of customer marketing strategies. The role requires an active participation in the creation of innovative marketing content to support the unit’s inbound marketing strategy. To deploy marketing campaigns, you will be using the latest marketing automation tools.
Key Responsibilities would include:
Desk research and data analysis to support key Business Development initiatives
Preparation of analysis and presentations, to support Management decision-making
Content Marketing: Design and creation of content marketing elements to support lead generation campaigns, including liaising with 3rd party design agencies
Supporting the implementation of the Inbound Marketing Plan, using an integrated marketing platform to manage campaigns
Support in planning and implementing the unit’s internal/external communication plan, across channels and including Social Media
Requirements:
Education
University degree preferably in Marketing or with a business administration element.
Skills and knowledge
Fluent in English
Business acumen
Analytical
Communication skills (written and verbal)
A flair for design
Accountability & Proactivity
Team player
Attention to detail
PC & MS Office skills, especially in Excel and Powerpoint.
Hands-on experience of Marketing Automation tools such as Marketo, Hubspot etc. a definite plus.
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
"Careers Site: Airline IT, Online Marketing Specialist (Graduate scheme) (63064)","Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Looking for an international experience? Passionate about Marketing and copywriting? This could be the job you are looking for!
Our team:
As a recent graduate, you will be part of the Airline IT Strategic Marketing (Department area) to improve brand perception, support commercial sales acquisition and customer satisfaction across all marketing channels.
Objectives of the role and abilities to be developed:
This role will be involved in the following projects/activities:
Copywriting/Editing
Strong understanding of storytelling and how to turn ideas and abstract concepts into a story that resonates with our target audiences.
Assist with writing marketing materials such as blog posts, letters to the customer, revision of press releases, whitepapers etc.
Update product sections of the website, landing pages: draft mailings, sales sheets and other marketing collaterals.
Commercial communication
Support with the maintenance and continuous improvement of the internal online portal to support the commercial teams in their customer meetings and commercial proposals.
Assist with the compilation of facts and figures from Amadeus and the industry to be used in the commercial process.
Review format of customer facing documentation and propose improvements to content and look and feel.
Recommend and support in the creation of templates that can facilitate the daily activities of the account managers.
Support in the coordination of customer direct mails - Using mailing tools (ie.Silverpop), design html templates, and assist in the coordination of the delivery of direct mails to customers.
Assist with the production of results reports.
Design and production of marketing collateral and html templates.
Online Marketing
Support the regular maintenance and update of airline websites together with content owners.
Assist in the generation of monthly reports on website traffic and make recommendations where possible improvements can be made.
Support in the monitoring of all online marketing activities and produce reports on results.
Assist in the production of short marketing videos.
Requirements:
Education:
University degree in Marketing or Business Studies
Master degree in Digital Marketing (a plus)
Specific knowledge:
Fluent English speaker and writer is essential – (second language is a plus)
Advanced knowledge of Microsoft Office – specially Powerpoint and Word
Knowledge of Adobe software - Photoshop, Illustrator, InDesign, Premiere Pro, After effects
Advanced skills in digital marketing and social media
Abilities & Skills:
Very good communication skills (written and spoken)
Excellent inter-personal skills, creativity, initiative and organization skills
The ideal candidate for this position has recently finished their studies in Marketing, specialized in Online Marketing:
He/She will be an idea generator, self-motivated, enthusiastic, energetic, ‘hard working’
a good communicator in English and have an eye for detail
S/he has an interest in marketing communications and online/interactive marketing and has a good sense for aesthetics
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
