"jobs_title","jobs_requirement"
"Test Engineer","About us
Tieto Telecom, Media and Energy is one of Tieto´s five Industry groups, with some 280 M EUR net sales. TME is the #1 supplier of customer information systems to the Nordic electricity utilities and it has a strong position in the Nordic telecom operators segment. Additionally, Tieto TME is the worldwide leader in Hydrocarbon Accounting software. The key markets are Finland, Sweden and Norway.
With us you will be responsible for
Must Have Skills :
● Take active part in Test Automation framework development and/or framework enhancement
● Execute test cases for sprint scope, including installation, Smoke, Integration testing and regression testing
● Work closely with Manual Testing team for any scope enhancement of the Automated tests
● Experience with automated software testing tools (Selenium, Cucumber etc) using Java and preferrably worked on projects built on JSF and arquillian framework or tools.
● Possess ""test to break"" attitude.
● Must have ability to develop high quality test case suites for feature, regression, and performance testing scenarios.
● Superior with test case execution and result communication.
● Experience in Java, JSF, Database Testing
● Detailed Understanding and concepts of Databases (Oracle etc) and Web Standards.
● A proven track record of having performed testing activities successfully for Web applications. (End to End)
● Experience of Exploratory Testing in Agile Development is a plus.
● Experience in using Atlassian Stack tools like JIRA, Bamboo, etc.
● Exposure to other skills like Maven, TestNG/JUnit, etc.
Should Have Skills :
- Database automation is an added advantage
- Build plans through Continuous Integration Tools.
- Have worked on Git/HG Mercurial
Soft Skills
● Deals with concepts and complexity comfortably
● Excellent verbal and written communications skills
● Prior experience working intimately with virtual (development) teams is strongly preferred
We expect you to have
7-10 years of Experience in Agile Testing.. (Automation)
Must Have Skills :
● Possess ""test to break"" attitude.
● Must have ability to develop high quality test case suites for feature, regression, and performance testing scenarios.
● Superior with test case execution and result communication.
● Experience in Database Testing
● Detailed Understanding and concepts of Databases (Oracle etc) and Web Standards.
● A proven track record of having performed testing activities successfully for Web applications. (End to End)
● Experience of Exploratory Testing in Agile Development is a plus.
As a person you are
You are an engaged and open-minded team player with excellent communication skills.
You are proactive in your work, distinctly self-motivated and have the confidence to take on additional responsibility. This allows you to hit the ground running and reach your highest potential with us.
Should be able to work in Agile Environment and be able to closely work with co-located teams.
We offer
- Challenging position in the growing business with good personal development opportunities.
- Possibility to work in a dynamic multicultural organization with cooperative, motivated and passionate colleagues."
"Test Engineer","About us
Tieto Telecom, Media and Energy is one of Tieto´s five Industry groups, with some 280 M EUR net sales. TME is the #1 supplier of customer information systems to the Nordic electricity utilities and it has a strong position in the Nordic telecom operators segment. Additionally, Tieto TME is the worldwide leader in Hydrocarbon Accounting software. The key markets are Finland, Sweden and Norway.
With us you will be responsible for
Must Have Skills :
● Take active part in Test Automation framework development and/or framework enhancement
● Execute test cases for sprint scope, including installation, Smoke, Integration testing and regression testing
● Work closely with Manual Testing team for any scope enhancement of the Automated tests
● Experience with automated software testing tools (Selenium, Cucumber etc) using Java and preferrably worked on projects built on JSF and arquillian framework or tools.
● Possess ""test to break"" attitude.
● Must have ability to develop high quality test case suites for feature, regression, and performance testing scenarios.
● Superior with test case execution and result communication.
● Experience in Java, JSF, Database Testing
● Detailed Understanding and concepts of Databases (Oracle etc) and Web Standards.
● A proven track record of having performed testing activities successfully for Web applications. (End to End)
● Experience of Exploratory Testing in Agile Development is a plus.
● Experience in using Atlassian Stack tools like JIRA, Bamboo, etc.
● Exposure to other skills like Maven, TestNG/JUnit, etc.
Should Have Skills :
- Database automation is an added advantage
- Build plans through Continuous Integration Tools.
- Have worked on Git/HG Mercurial
Soft Skills
● Deals with concepts and complexity comfortably
● Excellent verbal and written communications skills
● Prior experience working intimately with virtual (development) teams is strongly preferred
We expect you to have
3-7 years of Experience in Agile Testing.. (Manual + Automation)
Must Have Skills :
● Possess ""test to break"" attitude.
● Must have ability to develop high quality test case suites for feature, regression, and performance testing scenarios.
● Superior with test case execution and result communication.
● Experience in Database Testing
● Detailed Understanding and concepts of Databases (Oracle etc) and Web Standards.
● A proven track record of having performed testing activities successfully for Web applications. (End to End)
● Experience of Exploratory Testing in Agile Development is a plus.
As a person you are
You are an engaged and open-minded team player with excellent communication skills.
You are proactive in your work, distinctly self-motivated and have the confidence to take on additional responsibility. This allows you to hit the ground running and reach your highest potential with us.
Should be able to work in Agile Environment and be able to closely work with co-located teams.
We offer
- Challenging position in the growing business with good personal development opportunities.
- Possibility to work in a dynamic multicultural organization with cooperative, motivated and passionate colleagues."
"Sr Test Engineer","About us
Tieto is a Nordic leader in Financial Services industry specific IT solutions with over 400 customers worldwide – ranging from large and mid-sized organizations in banking, insurance, capital markets, life, non-life and pension industry segments – that are relying on our over 40-year domain experience.
Our services and solutions help our customers to transform business through IT. We provide full IT life-cycle services like consulting, system integration, application management and development, outsourcing, hosting and industry specific packaged solutions.
With us you will be responsible for
· Getting the required product/domain knowledge and responsible for writing test scenarios, test case preparation for new features, CRs, bugs etc.
· Handling testing team management activites.
· Creation of test plans, matrices and reports during testing cycle.
· RCA on defects and action plans for future improvement.
· Communication with customer and counterparts if required.
· Review/verify functional and system requirements and ensure project deliverables adhere to QA criteria and comply with the requirements prior to deployment.
· Experience managing test data, database knowledge will be good to have.
· Estimation for testing activities.
· Work in collaboration with team for all development phases.
· Proactively identify/raise bugs and closure of the same
· Testing for any production defects and adhere to SLAs.
· Suggest new ideas/improvements as and when required
· Communicate any risks, bottlenecks in testing to stakeholders
· Interaction and co-ordination with counterparts.
· Learn automation/scripting part to also work in automation/execution part
We expect you to have
Testing & basic team management skills with 6 to 8 years of experience
Mandatory skills:
· Excellent knowledge of testing/QA processes
· Conduct wide range of quality control tests and analyses to ensure that the software meets or exceeds specified standards / user requirements
· Draft and revises test plans and scripts to ensure alignment with IT standards
· Contribute to user acceptance testing and system testing for release
· Strong manual testing skills
· Good knowledge of banking / core banking applications
· Experience in identifying and writing test cases , test scripts preparation from functional requirements
· Experience is defect reporting and defect tracking
· Database and Unix knowledge will be added advantage.
· Good experience in Test planning and Test Management activities
Other skills:
· Good knowledge of Banking and European payments
· Good written and verbal communication
· Good team player and quick Learner
As a person you are
· Good in attitude, self-driven
· Good communication and collaboration with all stakeholders
· Team player, result oriented mindset
We offer
· Healthy and challenging work environment
· Open source work culture
· Career path and personal growt"
"Head of Business Intelligence & Analytics","About us
Tieto Public, Healthcare and Welfare Industry Group is committed to develop society through IT by realizing new opportunities in customers’ business transformation. We focus on the Lifecare portfolio for the Nordic healthcare, welfare and education sectors. For the Nordic public sector we provide transformation and full life-cycle IT services.
With us you will be responsible for
As Head of Business Intelligence & Analytics at Tieto Healthcare and Welfare, you will plan, design and implement innovative business intelligence and analytics solutions for Tieto´s clients. The work will consist of both SW driven business opportunities as well as information management consultancy in the area of Healthcare, Welfare and Education. You will develop and lead various initiatives, from project and license business to service business and drive a team of direct and indirect business intelligence & analytics professionals. In this role you will belong to a highly professional community of consultants, solution architects and SW developers.
Your key tasks will include:
• Business development, lead the work to come up with new innovative solutions in the area of advanced analytics, big data, cognitive intelligence and business intelligence.
• Drive change from traditional reporting business to data science and cognitive intelligence based on next generation of technology and data business
• Commercialization and conceptualizing offerings towards customers, work closely together with sales organization and meet clients
• SW development, drive strategy and execution of Healthcare & Welfare capabilities in business intelligence, analytics, cognitive computing etc.
• Drive the overall strategy and execution of Healthcare & Welfare business intelligence & analytics
• Lead initiatives from project and license business to service business
• Drive benchmarking tools and related business opportunities
• Explore and drive consultancy opportunities in related areas
• Orchestration of ecosystem, collaboration of BI/BA partnerships
• Team leadership of both direct and indirect reports, requires strong collaboration skills and change management in a matrix organization
We expect you to have
You are an ideal candidate for this role if you have significant experience in Big data, machine learning, cognitive intelligence, advanced analytics. Technologies like Spark/Hadoop, IBM Watson and Microsoft Cortana. Significant business experience, especially strategical skills and networking skills are important. We particularly value experience in the healthcare and welfare industry and customer insight within the large local or global players.
In addition, we expect the following capabilities
• You to be a great collaborator and communicator
• Matrix way of working - proactively creates and extends networks outside of own organization and creates inclusive environment for matrix collaboration
• One company agenda in everything - endorses corporate decisions and initiatives, promoting understanding and acceptance of them.
• Change leadership – drives actively companywide priorities and change. Creates an environment where people active drive change. Alert to changing conditions, assessing and executing needed changes swiftly. Adapts own role to accommodate changing business demands and operate effectively in new circumstances.
• Conceptual thinking - actively addresses innovation and problem solving through creative approaches. Is able to transform complex issues into understandable and implementable set of actions
You have
• An academic degree in e.g. technology, economics, or related field
• Minimum 10-12 years of relevant experience
• You have excellent linguistic skills in both written and spoken English and minimum one Nordic language.
As a person you are
Role model for values and leadership
We offer
We offer you the chance to make a difference. With us you will be at the forefront of emerging businesses and technology, exchanging ideas with the best professionals. You will cooperate with colleagues in an international and evolving working environment and increase your knowledge in a variety of areas, from R&D and consulting to creative new business models and services.
We offer you a challenging position with great opportunities for professional growth. With us you will have the opportunity to directly influence your career development. If you have a good idea, people will listen to you. We believe that trust fosters freedom and creativity. Our culture is built on transparency and active sharing – a truly open environment."
"Head of Offering and Portfolio","About us
Tieto Public, Healthcare and Welfare Industry Group is committed to develop society through IT by realizing new opportunities in customers’ business transformation. We focus on the Lifecare portfolio for the Nordic healthcare, welfare and education sectors. For the Nordic public sector we provide transformation and full life-cycle IT services.
With us you will be responsible for
As Head of Offering and Portfolio you will be responsible for creating and developing the product plans for assigned product family. You will be managing our products through their life cycles and lead the investments in development of said products. The products are then developed by versatile teams globally.
Your key tasks will include:
• Create, maintain and update product strategies, focus on technical content and customer benefits
• Identify future roadmaps for assigned products
• Responsible for content and assignment specifications for product development
• Create and report progress on activities related to product portfolio strategy
• G2M of products planning and ensure execution of Healthcare & Welfare Product strategy
• Participation to industry lead generation and lead screening within HCW area
• Support to business development, product development, product packaging, delivery and sales
• Create the product requirement specifications and product targets for both sales and delivery
• Product portfolio management responsibility including product profitability
• Mapping of different service delivery types to business models and harmonizing pricing principles cross-cluster
• Delivery process implementation and harmonization, being able to hold related trainings
• Supporting the product developers proactively and sharing best practices with your colleagues and customers
We expect you to have
You are the ideal candidate for this position if you have a strong drive combined with a proactive way of working. You have excellent problem solving skills and capability to make high level abstractions and detailed models. Your interpersonal skills are of utmost importance.
In addition, we expect you to have
- A minimum of two years of experience in product management. You will be given a high level of responsibility from day one.
- Knowledge of Healthcare & Welfare market suited architectures and understanding of product requirements for this market.
- Proven leadership and management skills. You have the capacity to challenge and inspire people and coach a team, setting clear and measurable goals.
- University degree in computer science, information technology or economics.
As a person you are
You are an engaged and open-minded team player with excellent communication skills. You are proactive and service-minded in your work, distinctly self-motivated and have the confidence to take on full product responsibility. This allows you to hit the ground running and reach your highest potential with us.
Also, your ability to influence and collaborate makes you a natural change agent and thought leader. You lead by example and enjoy challenging and inspiring people. This allows you to take advantage of the freedom and opportunities you’ll be offered.
We offer
We offer you the chance to make a difference. With us you will be at the forefront of emerging businesses and technology, exchanging ideas with the best professionals. You will cooperate with colleagues in an international and evolving working environment and increase your knowledge in a variety of areas, from R&D and consulting to creative new business models and services.
We offer you a challenging position with great opportunities for professional growth. With us you will have the opportunity to directly influence your career development. If you have a good idea, people will listen to you. We believe that trust fosters freedom and creativity. Our culture is built on transparency and active sharing – a truly open environment."
"Test Engineer","About us
Tieto is a Nordic leader in Financial Services industry specific IT solutions with over 400 customers worldwide – ranging from large and mid-sized organizations in banking, insurance, capital markets, life, non-life and pension industry segments – that are relying on our over 40-year domain experience.
Our services and solutions help our customers to transform business through IT. We provide full IT life-cycle services like consulting, system integration, application management and development, outsourcing, hosting and industry specific packaged solutions.
With us you will be responsible for
· Getting the required product/domain knowledge and responsible for writing test scenarios, test case preparation for new features, CRs, bugs etc.
· Review/verify functional and system requirements and ensure project deliverables adhere to QA criteria and comply with the requirements prior to deployment.
· Experience managing test data, database knowledge will be good to have.
· Estimation for testing activities.
· Work in collaboration with team for all development phases.
· Proactively identify/raise bugs and closure of the same
· Testing for any production defects and adhere to SLAs.
· Suggest new ideas/improvements as and when required
· Communicate any risks, bottlenecks in testing to stakeholders
· Interaction and co-ordination with counterparts.
· Learn automation/scripting part to also work in automation/execution part.
We expect you to have
Application / product testing skills with 3 to 5 years of experience
Mandatory skills:
· Excellent knowledge of testing/QA processes
· Conduct wide range of quality control tests and analyses to ensure that the software meets or exceeds specified standards / user requirements
· Draft and revises test plans and scripts to ensure alignment with IT standards
· Contribute to user acceptance testing and system testing for release
· Strong manual testing skills
· Good knowledge of banking / core banking applications
· Experience in identifying and writing test cases , test scripts preparation from functional requirements
· Experience is defect reporting and defect tracking
· Database and Unix knowledge will be added advantage.
Other skills:
· Good knowledge of Banking and European payments
· Good written and verbal communication
· Good team player and quick Learner
As a person you are
· Good in attitude, self-driven
· Good communication and collaboration with all stakeholders
· Team player, result oriented mindset
We offer
· Healthy and challenging work environment
· Open source work culture
· Career path and personal growth"
"Solution Architect","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
Customer Experience Management (CEM) is a strategic bet and major growth area of Tieto. We believe in creating a truly creative environment in order to develop the future of customer experience for our clients.
Do you have passion for developing new, business critical solutions? CEM Commerce is the place to be! We at CEM Commerce operate in dynamic start-up mode with fast growing global digital business. We are a bit of nerds and take pride in our fun and flexible working culture and our commitment to happy teams. We are dedicated to value driven development and we think lean software development is a great way of achieving that. We use modern agile methodology to support our efforts along the road.
With us you will be responsible for
all phases of the eCommerce delivery projects from pre-sales to planning, implementation and even after go-live. You will facilitate customer meetings to gather business and technical requirements, assess the implementation work amounts and actively take part in the actual implementation work. You are very hands-on and enjoy coding regularly, but can also handle creating a presentation every now and then.
We expect you to have
• Experience in working as a solution architect well as in other Java software development roles.
• Curiosity for the latest innovations in technology. New technologies inspire you and you want to stay ahead of the curve of the latest technical solutions
• Excellent communication skills. You are able to suggest best architectural solutions proactively to customers. You are not afraid to politely argue your point when necessary.
• Ability to see the big picture. You understand the entire architecture of the solution and its dependencies to other systems
• Skill to simplify complex technical things
• Prior experiences in lead developer or scrum master roles. You are also familiar with other roles and practices within agile software development.
• Fluency in Finnish and English, both written and oral
• Understanding of business logic and interest to learn what special requirements the client’s business will impose to the e-commerce solution.
• Willingness to travel
As a person you are
• Leader and collaborator - helping others comes natural to you
• A great colleague who enjoys team work
• Open for new things and willing to develop yourself
We offer
you a great opportunity to work with international, business critical e-commerce solutions and with customers who are leaders in their own field. Your role offers you a vantage point in which you can continuously develop your own competences. Our culture and way of working is labeled by a sense of duty, “can do – attitude”, utilization of the newest technologies and open knowledge sharing. Great colleagues will help you to succeed and our benefits are also excellent."
"Lead Software Engineer - experience 6-9 years","About us
Tieto Telecom, Media and Energy is one of Tieto´s five Industry groups, with some 280 M EUR net sales. TME is the #1 supplier of customer information systems to the Nordic electricity utilities and it has a strong position in the Nordic telecom operators segment. Additionally, Tieto TME is the worldwide leader in Hydrocarbon Accounting software. The key markets are Finland, Sweden and Norway.
With us you will be responsible for
• Do development in our product team
• Support our development team in Pune
• Act as a technical lead architect in our Pune development team
• Work as a team member in an agile team
• Help other team member and guide technically wherever required
• Take ownership of designed and developed functionality
We expect you to have
• Lanquages: ASP.NET MVC, C#, JavaScript, CSS, HTML
• Database: MSSQL [, Oracle].
• Tools: Visual Studio 2013 or newer
• Solution designing and architecting skills
• Excellent communication skills and a good team player
• Good analytical and problem solving skills
As a person you are
• Excellent in communication
• Good team player and ready to work with cross cultural teams.
We offer
Working with best product in Energy Utility industry
Continuos and challenging work opportunity
Excellent work culture"
"Lead/Senior SW Architect","About us
Tieto Public, Healthcare and Welfare Industry Group is committed to develop society through IT by realizing new opportunities in customers’ business transformation. We focus on the Lifecare portfolio for the Nordic healthcare, welfare and education sectors. For the Nordic public sector we provide transformation and full life-cycle IT services.
With us you will be responsible for
Tieto’s Healthcare product development is looking for an experienced and talented solution architect for our demanding dental care projects in multisite and global development team. As the dental care is part of our new full scale Healthcare information system offering you will work in close cooperation with several other teams in healthcare domain for successful integrations.
We expect you to have
Several years of experience in as a technical lead and solution architect with
- Microsoft platforms and tools such as WPF, .NET FW, IIS, SQL server
- Web based solutions (html5, REST).
Ability to see the big picture. You understand the entire architecture of the solution and its dependencies to other systems.
Previous proven experience on following:
- Lead developer or scrum master roles
- Capturing, understanding and interpreting of client requirements
- Defining target architecture based on given requirements
- Owning a technical solution for a complex system
- Architecture documentation tools and methods.
Good communication and presentation skills to navigate in complex international environments.
Fluency in Finnish and English, both written and oral.
Willingness to travel.
Knowledge of Healthcare sector is an advantage.
We look positively on your experience of agile development and multi-cultural teams.
We appreciate any relevant certification on architecture and/or agile architecture development and design.
As a person you are
You are a good team player and natural solution owner/leader with the ability to work independently too. You feel comfortable when working in a global multisite project. As a person you are self-driven and proactive with a high learning curve. You take ownership of your results and you passionately drive execution to add customer value. You work actively towards the targets, focusing on high quality outcomes.
We offer
We offer you an inspiring and supporting team in dynamic and multinational working environment. With us you have possibilities for personal growth and development. At Tieto we have the latest knowledge, methods and tools and we can offer you the benefits of working in a large global company!"
"Mobile App + Web Application Tester","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
As an Senior Mobile App Tester, your are active driver and team member quslity assurance for the solutions developed together with consultants, UX-designers, architects and project/service managers. Depending on your personal characteristics you can focus more towards consultative assignment or technical issues.
We expect you to have
• 5-9 yrs experience in mobile testing with webservice. Also experience on test automation, both mobile app and Web Application testing
• Analyst, Software Testing & QA having strong experience in QA & testing
• Should have experience of testing mobile applications, web testing, API testing, XML, Web Services, SOAP, REST.
• Good to have automation testing experience using tools like Selenium, Appium & scrum/agile experience.
• Applies advanced knowledge and expertise of principles, theories and concepts, plus advanced knowledge of business or function.
• Well versed with all aspects of the System Test Life Cycle
• Ensure timely and accurate test communication with Test Leads throughout the life cycle of the project.
• Develop and maintain test cases in tools like JIRA, Rally, ALM and processes to support automation of software product release testing.
• Develop integration and system tests as necessary to provide required test coverage using industry best practices.
• Leverage available tools and frameworks to produce durable tests and avoid application fragility.
• Follow through to ensure defects are reported and escalated appropriately.
• Be recognized as an expert for specific features, components or technologies and share your knowledge with others.
• Maintain a high quality in a complex and constantly evolving work space.
As a person you are
• Strong in communication and interpersonal skills.
• Passion for getting things done
• Enthusiastic and jovial nature
We offer
• Big clients and big cases
• The cloud of 18,000 professionals
• Visible part in our globally growing RIA team
• Possibility to work abroad
• Room for personal development, trainings and seminars
• Competitive salary and the benefits of a large international corporation"
"BizTalk Developer 2-4 years experience","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
Tieto is committed to develop enterprises and society through IT by realizing new opportunities in customers’ business transformation. At Tieto, we believe in professional development and results.
Founded 1968, headquartered in Helsinki, Finland and with approximately 14 000 experts, the company operates in approximately 20 countries with net sales at approximately EUR 1.6 billion. Tieto’s shares are listed on NASDAQ OMX in Helsinki and Stockholm.
With us you will be responsible for
Skills and competencies:
• Experience in BizTalk covering
1. Message routing
2. Orchestrations
3. BAM
• Mappings
• XSLT
• SOA experience
• WCF
• C#
• Object Oriented programming
We expect you to have
Highly desirable:
• Test driven development
• Experience with REST services
As a person you are
Soft skills:
• Clear communications (written and verbal)
• Ability to work in multi-cultural set ups
• Ability to work in a team
• Strong desire to learn and adapt new skills, tools and technologies
Education and experience:
• 2+ years of experience in the areas mentioned in “Skills and competencies”
• Graduate and must have done professional courses in respective development streams
We offer
In Tieto, you will work with highly skilled professionals, making things simpler for our customers, their customers – and for society at large. Simply put; you will find IT-solutions for not just tomorrow’s problems, but the days after. Welcome."
"Java Developer (3-5 Years)","About us
Tieto Telecom, Media and Energy is one of Tieto´s five Industry groups, with some 280 M EUR net sales. TME is the #1 supplier of customer information systems to the Nordic electricity utilities and it has a strong position in the Nordic telecom operators segment. Additionally, Tieto TME is the worldwide leader in Hydrocarbon Accounting software. The key markets are Finland, Sweden and Norway.
With us you will be responsible for
• Analyze and provide solutions to complex problems/incidents reported by customer within defined SLAs.
• Troubleshoot application against set of functional requirements and contribute proactively in identifying and resolving issues and bottlenecks
• Maintain common application servers like Weblogic
• Work on assigned change requests/development tasks and deliver the solutions with superior quality.
We expect you to have
Should have 3-5 years of work experience in IT with following skills sets.
• Very strong technical understanding of Java/J2EE, JMS, JDBC.
• Should have strong interest and understanding of Web Design and production of web applications with Database connections.
• Must be able to create quality technical high level and low level solution design documents.
• Quick learner who can understand existing framework and can explore existing code on own.
• Can create a bigger picture from limited information and contribute as technical and design lead.
• Good to have in depth knowledge of Telecom broadband domain products & solutions like LAN, WAN , Centrex etc.
• Good to have functional knowledge on one of the areas like Provisioning, Mediation or CRM
• Should have good Linux system knowledge to work independently and provide mentorship.
• Good knowledge about database Oracle.
• Good knowledge of web application servers like Tomcat/Apache, Jboss and Weblogic.
• Very good written & verbal communication skills (in English).
• Basic knowledge about ANT/Maven, Jenkins.
• ITIL certified with good understanding of incident/problem/change management.
• Working experience in onsite/offsite model preferably with European customers.
• Good to have worked on Eclipse and used configuration management tools like subversion
As a person you are
Very good at written & verbal communication skills (in English).
Flexible to work in European time.
Willing to work in any domain
We offer
Opportunity to grow in Telecom domain
Opportunity to work on systems on Open Source technologies
Opportunity to grow both functionally and technically"
"Linux Middleware Test Developer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
With us you will be responsible for
• test environment's creation
• preparing scripts for multimedia, connectivity, storage areas
We expect you to have
Required skills:
• Experience in linux userspace development
• C programming experience
• Shell scripting experience, bash in particular
Desirable skills:
• Development experience in middleware components development and test development using c, bash and linux in any of the domains – multimedia, connectivity, storage
• Familiarity with any of the following linux open source stack is nice to have:
- Multimedia: GStreamer, Lame, Alsa knowledge and related audio tools
- Connectivity (BT, WLAN): BlueZ toolchain, iwconfig, iperf, netperf
- Storage: dd
• Basic knowledge about audio/video formats and codecs
• Basic protocols knowledge
As a person you are
• Able to share your perspective, work in open-source culture, learn, innovate and build good relationships thanks to your professional skills and personality
We offer
• Private medical coverage (Luxmed)
• Multisport card
• Investment fund (we invest some extra money for you)
• Group life insurance
• Extra savings from increased cost of income deployed (it means extra money every month)
• Relocation package (if it’s needed)
• Opportunity to travel
• Trainings
• Career development possibilities
• International projects – R&D
• Flexible work hours
• Lunches subsidy
• Free coffee, tea, water (whatever you like)
• Fresh fruits everyday
• Relax rooms available for all of us
• Quarterly team events"
"Automotive Software Developer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, Tieto is growing in the semiconductor and automotive sector and is looking for engineers willing to develop their skills and experience in that areas.
With us you will be responsible for
• Automotive Infotainment Platform Development
• Car Device Fusion (Car Play, Android Auto, Car Life, etc.)
• In Car Network & Connectivity (CAN-bus, LIN-bus, Ethernet AVB)
• Localization and Cloud Services (e.g. e-commerce solutions)
• V2X Solution (stack integration, intelligent transport system)
We expect you to have
• Good C/C++ programming skills
• Knowledge of OSS: Linux or QNX,
• BSc, MSc, or equivalent degree in Computer Science, Electronics or related technical area
• Excellent analytical and problem solving skills
• Good command of English language
Nice to have:
• Experience in automotive projects and knowledge of ISO 26262 or SPICE
• Knowledge of automotive boards
As a person you are
• Able to share your perspective, work in open-source culture, learn, innovate and build good relationships thanks to your professional skills and personality
We offer
Private medical coverage (Luxmed)
• Multisport card
• Investment fund (we invest some extra money for you)
• Group life insurance
• Extra savings from increased cost of income deployed (it means extra money every month)
• Relocation package (if it’s needed)
• Opportunity to travel
• Trainings
• Career development possibilities
• International projects – R&D
• Flexible work hours
• Lunches subsidy
• Free coffee, tea, water (whatever you like)
• Fresh fruits everyday
• Relax rooms available for all of us
• Quarterly team events"
"3-5 years Functional Tester","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
Knowledge required:
• Relevant testing experience 5-6 years
• ISTQB test certification is a must – min. ISTQB Foundation certified
• Knowledge on JIRA and Quality Center/ALM (9.2 and 11.5) is a must,
• Automation experience with QTP knowledge is an advantage (not mandatory)
• Must have a good knowledge of the Agile ways of working. Experience on at least 1 project using AGILE and SCRUM
• Banking & finance domain knowledge (good to have)
We expect you to have
Write test design specifications and test cases (following ISTQB standard)
• Identify and document the needed test data
• Execute test cases
• Log defects during the test execution phase (following ISTQB standard)
• Investigate potential defects and discuss them with developers
o Isolate root cause of defects and be able to drive the resolution of important defects
• Report test results to the test manager (following ISTQB standard)
o Create QA status reports as required.
• Give input to test plans for the project
• Give time estimates for test tasks
• Participate in business requirements review sessions with the peers and business users
• Participate in reviews, inspections, and walkthroughs of test product lifecycle framework related documentation.
• Ensure traceability matrix to reflect test coverage
• Prioritize test requirements and organize test cases accordingly
• Create test coverage matrices to maximize testing efficiency
o Use optimization techniques to minimize the number of test cases and time effort while maximizing test coverage in accordance with the product risk assessment
• Act as subject matter expert in the functionality assigned for the project
As a person you are
• Assertive
• Flexible
• Willing to learn
• Proactive
• Good facilitator and driver
Excellent in communication
We offer
• Permanent working contract
• Challenging job
• Multinational company environment, English use on daily basis
• Trainings, technical courses, certifications and English lessons
• Career path and personal growth"
"Web Developer (HTML5, C#/ASP.Net)","About us
Tieto Future Mill Workplace (FMWP) – building new ways of working
Industrial Internet is integrating automation concepts where all areas are networked and can model and simulate not only all data generated within the company, but also external data.
http://www.tieto.com/industries/forestry-wood-pulp-paper/tieto-future-mi...
With us you will be responsible for
• Development – analyze, design, code, test & deploy
• On time delivery of development work
• Work as a team member in an agile team
We expect you to have
• Relevant experience 2 to 5 years
• Must have technical skills
o HTML5, CSS3, JavaScript, JQuery
o C# / TypeScript, ASP.Net, Web Services (RIA, WebAPI)
o Worked with .Net framework 3.5 and above
o Knowledge of some HTML5 frameworks (Knockout.js/Angular.js/bootstrap.js)
o Individual contributor
• Nice to have
o Office 365 / SharePoint know-how
o PLSQL knowledge
As a person you are
• Team player
• Keen on developing existing competences as well as learn new ones
• Excellent communication skills, experience of working with multi-culture global team.
• Strong analytical, innovative, problem solving and decision making abilities will be a key decision maker.
We offer
• Continuous and challenging work opportunity
• Working with innovative technology stack
• Excellent work culture
• Permanent working contract
• Trainings, technical courses and certifications
• Career path and personal growth"
"ASP.Net, MVC Devloper","About us
Tieto Telecom, Media and Energy is one of Tieto´s five Industry groups, with some 280 M EUR net sales. TME is the #1 supplier of customer information systems to the Nordic electricity utilities and it has a strong position in the Nordic telecom operators segment. Additionally, Tieto TME is the worldwide leader in Hydrocarbon Accounting software. The key markets are Finland, Sweden and Norway.
With us you will be responsible for
• Development – Analyse, design, code, test & deploy
• Develop new re-usable business components
• Develop GUI
• Work as a team member in an agile team
• Help other team member and guide wherever required
• Take ownership of designed and developed functionality
We expect you to have
• 4 to 5 years of relevant experience in software development in ASP.net and c#
• At least 1-2 years of experience in .Net framework 3.5 or above
• Adequate knowledge of OOAD and OOPS concept
• Excellent communication skills and a good team player
• Good analytical and problem solving skills
Nice to have -
• Experience in any one of the below
ASP.Net MVC, HTML 5, Typescript, JavaScript and jQuery
• Knowledge of SQL
• Experience in Agile software development
As a person you are
• Excellent in communication
• Good team player and ready to work with cross cultural teams.
We offer
Working with best product in Energy Utility industry
Continuos and challenging work opportunity
Excellent work culture"
