title,requirement
Risk Executive Reporting and Analytics,"The Commonwealth Bank brand is the most recognised brand in the Australian financial services industry. At CommBank, we never lose sight of the role we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to progress. To make the right financial decisions and achieve their dreams, targets and aspirations. Group Credit Risk Reporting and Analytics are responsible reporting and analytical insight which will be used by Group Senior Management and the Board to gain insight on the Group's credit risk profile, including the Troublesome and Impaired Asset (TIA) portfolio. The primary purpose of this role: Reporting to the Manager, Group Credit Risk Reporting and Analytics, this role is accountable for delivering strategic insights and analysis of the performance of the Credit Risk of the Group, including the Business Units. More specifically your main duties will include: Production of high-quality and timely insightful analysis on the structure of credit risk relating back to underlying business drivers; Presenting this analysis to senior business stakeholders in an impactful manner through appropriate channels; Contributing to the development of timely and accurate reporting that facilitates business stakeholder understanding and enhances their ability to stay within defined risk appetite tolerances and policy boundaries; Contributing to automating the production of dashboard reports and driving the evolution from a document-centric distribution model to an online, data-centric distribution model that facilitates user-driven investigation and analysis; Ensure that data requirements for analytics and reporting are defined and datamarts are developed to meet analytics and reporting needs; and Understand the relevant industry and economic issues which may impact on risk management. We are seeking a motivated individual with: Solid experience within financial services; Broad experience and commercial acumen across risk management; Extensive understanding of risk concepts and processes; Familiarity with the Bank's credit origination and decisioning policies and processes; Broad understanding across SME, corporate, institutional, sovereign banking & finance and retail customer segments; Experience in project implementation, monitoring of outcomes and reporting; Organisational skills and an ability to work and deliver against deadlines under pressure; Strong influencing skills, particularly in dealing with senior stakeholders; Demonstrated ability in SAS/SQL programming and software tools or similar applications and BI reporting tools e.g. OBIEE / Tableau; and Tertiary qualification in a commerce, finance, economics, technology or quantitative discipline. We offer you the opportunity to expand your career surrounded by a skilled and successful group of individuals. Our remuneration packages are highly competitive and you will have access to a range of exclusive and exciting benefits. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. *LI Advertised: 03 Jun 2016 Aus. Eastern Standard Time Applications close: 17 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Senior Enterprise Architect- Retail & Wealth,"Develop and ensure adoption of our enterprise architecture frameworks and capabilities Opportunity to work in partnership across the breadth of the Retail and Wealth business creating the future business and technology strategies. At the forefront of cutting edge technology and Business thinking. Your team: Architecture & Analytics works across the Group to ensure we have well described targets states around our technology platforms and services that will be required to deliver business outcomes. We use this to develop the roadmaps in a way that ensures we maximise the return on our investment spend and that over time we reduce complexity in CBA's technology landscape and support our Customer Centric future. This role sits in the Architecture Strategy & Planning Team develop and ensure adoption of our enterprise architecture frameworks and capabilities. We play a pivotal role in the development of our Target State through the development of Reference Architectures and the establishment of Platforms. Your contribution : The Senior Enterprise Architect works in close consultation with business stakeholders, Architecture Leadership and Platform Solution Architects to define technology strategy for Retail & Wealth The role is to translate business vision and strategy into holistic solutions which address the business challenges of the enterprise. Ultimately you will be the trusted Technology strategist for the Business and the trusted Business advocate for the wider IT department. Your responsibilities: Reporting into the Head of Retail & Wealth Architecture, the Senior Enterprise Architect must effectively build and manage relationships with: Key business stakeholders, to gain understanding of the business drivers and influence strategic direction Partners outside of the EA Group including wider Architecture community, business solutions, process excellence, group advisory, group strategy and portfolio & resource management Asset owners, delivery owner, business stakeholders and SMEs Key internal and external partners and innovation groups Your success will depend on prior and proven experience in the following: Seasoned design experience, or experience in guiding design Experience in modelling and communicating models as a means of articulating concepts in Architecture Strong experience in IT or business consulting, including professional services High level of communication skills, including the demonstrated ability to solicit opinions, accept feedback and translate technical issues to the business Extensive strategy development and business case development experience Excellent communication abilities; successfully articulate strategy/case for change to both technical and non-technical audiences Exceptional senior stakeholder management and influencing skills (GM, EGM and GE level) Excellent planning, Project management, scoping and prioritisation skills The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 02 Jun 2016 Aus. Eastern Standard Time Applications close: 30 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Senior Enterprise Architect, Architecture Strategy & Planning Architecture & Analytics","Opportunity to work in partnership with the business, technology strategy teams and the business unit CIO teams Improve our Enterprise Architecture frameworks and capabilities through providing consulting support At the forefront of cutting edge technology and Business thinking. Your Business Enterprise Services (ES) brings together the Group's information technology and banking operations functions to deliver the highest levels of customer service through world-class process excellence and technology innovation. ES is the Group's engine room committed to delivering available, reliable, consistent technology solutions for our internal and external customers. Architecture & Analytics works across the Group to ensure we have well described targets states around our technology platforms and services that will be required to deliver business outcomes. We use this to develop the roadmaps in a way that ensures we maximise the return on our investment spend and that over time we reduce complexity in CBA's technology landscape and support our digital future. Your Team We develop and ensure adoption of our enterprise architecture frameworks and capabilities. We play a pivotal role in the development of our Target State through the development of Reference Architectures and the establishment of Platforms.Our success is dependent on strong relationships with business and ES strategy teams and the business unit CIO teams. Your contribution Actively deliver, enhance and promote the value derived from Enterprise Architecture to the bank by continuing to develop and improve our Enterprise Architecture frameworks and capabilities and uplifting adoption through engagement and providing consulting support Actively deliver towards The Enterprise Services strategy through the delivery of Enterprise Architecture products and services Ensure the provision of best practice Enterprise Architecture techniques to uplift the group's capabilities and maintain a continuous improvement approach for our products and services. Collaboration with Architecture colleagues for effective team performance. Delivery of high quality written and verbal communications and reports relevant to the role purpose. The position reports to the Executive Manager, Architecture Strategy & Planning The position of Senior Enterprise Architect works in close consultation with Solution Architects, Architecture Leadership and business stakeholders to provide strategic direction. The role is to translate business vision and strategy into holistic solutions which address the business challenges of the enterprise. This position will make a strong contribution to the development of our Enterprise Architecture products, frameworks and capabilities with initial focus on Platforms, Reference Architectures (Target States), and architecture decisions and business impacts. You will look to derive economic value and improved simplification across our Enterprise Architecture through adoption of these frameworks. You will consult into Architecture, Business and ES strategy teams and business unit technology teams. The position of Senior Enterprise Architect must effectively build and manage relationships with: Key business stakeholders, to gain understanding of the business drivers and influence strategic direction Partners outside of the EA Group including business solutions, process excellence, group advisory, group strategy and portfolio & resource management Asset owners, delivery owner, business stakeholders and SMEs Solution architects, designers, business consultants, and delivery & release managers Key internal and external partners and networks Your experience Seasoned design experience, or experience in guiding design Experience in modelling and communicating models as a means of articulating concepts in Architecture Strong experience in IT or business consulting, including professional services High level of communication skills, including the demonstrated ability to solicit opinions, accept feedback and translate technical issues to the business Extensive strategy development and business case development experience Experience in working in and developing small high performing strategy teams Excellent communication abilities; successfully articulate strategy/case for change to both technical and non-technical audiences Ability to work under pressure and meet deadlines through constant prioritisation Exceptional senior stakeholder management and influencing skills (GM, EGM and GE level) Excellent planning, Project management, scoping and prioritisation skills Adapts well and enjoys change Advanced knowledge of financial services and Formal Architecture certification, accreditation, is desirable but not essential The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 02 Jun 2016 Aus. Eastern Standard Time Applications close: 30 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Risk Analyst/Senior Risk Analyst,"The Commonwealth Bank brand is the most recognised brand in the Australian financial services industry. At CommBank, we never lose sight of the role that we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to make the right financial decisions and to achieve their dreams, targets and aspirations. Risk Management is responsible for managing the Group's overall risk portfolio, including credit, market, operational, compliance and insurance risk. Risk & Value Measurement is a team within Risk Management that is responsible for developing models and performing advanced analytics across the Group to provide key risk and business insights. The estimates that the team develops include long-run estimates of Probabilities of Default, Loss Given Default and Exposure at Default for credit portfolios, including retail and non-retail. These estimates are used across all CBA lending business units, including ASB and Bankwest. The team also develops regulatory and economic capital estimates for operational risk across the Group. The primary purpose of this role: You will be directly involved in the development and maintenance of key credit risk models and in conducting analyses to derive insights on the portfolios across the bank. More specifically your main duties will include: Generating insights on CBA's credit portfolios, by building statistical models and performing analyses with sound application of advanced statistical and econometric techniques including Time Series Analysis, Macroeconomic Modelling, Non-linear Regression, using SAS and R; Contributing to economic credit capital modelling and operational risk capital modelling Assessing the business impact of the models including changes to the Expected Loss, capital and Risk Weighted Assets as a result of model improvements or refreshes; Thoroughly documenting the modelling results and the thought process around the choice of modelling methodology to enable stakeholders to independently validate the final model; Working with Group Data Warehouse (GDW) and other data sources to source and prepare data for modelling purposes as required; this will involve working with SAS, Teradata SQL, or other related tools; and Interacting with stakeholders within BUs and group model validation teams to seek input and share results on model development efforts as needed. We are seeking a motivated individual with: A solid foundation in applying advanced mathematical and statistical techniques and familiarity/experience with relevant tools such as SAS and R, conducting modelling, data manipulation and data visualization; Demonstrated skills in written and verbal communication; Diligent and entrepreneurial work-style delivering error-free output using innovative techniques; Experience in working and maintaining datasets using Teradata SQL or Microsoft SQL is an advantage; Understanding of the Basel II/III regulatory standards and relevant APRA regulations regarding credit risk is an advantage; Tertiary qualifications in a quantitative discipline such as mathematics, statistics, econometrics, actuarial science, finance, engineering, data science or any other related discipline. We offer you the opportunity to expand your career surrounded by a skilled and successful group of individuals. Our remuneration packages are highly competitive and you will have access to a range of exclusive and exciting benefits. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. *LI Advertised: 02 Jun 2016 Aus. Eastern Standard Time Applications close: 16 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Data Scientist - Group Security (12 month contract),"The team The Fraud Data Analytics team within Group Security is a highly driven multi-disciplinary team consisting of, Developers, Data Scientist, Statistician and Product SMEs. Our main function of is to use our analytical knowledge to consume information related to financial crime and implement detection strategies which mitigate risk and prevent financial loss, whilst ensuring there is minimal impacts to customer experience, product profitability and brand reputation. The role This role will be responsible executing data driven projects that focuses on detection of financial fraud. You will leverage data mining and machine learning techniques to solve complex business and technical problems around financial fraud. In addition you will explore and analyse extremely large data sets using big data technologies and analytical tools to extrapolate meaningful insights and strategies. As well as proactively use data visualisation to provide an overview of various metrics to the team and stakeholders. The candidate To be successful in this role, you will need a driven and focus, being able to work autonomously with minimal guidance will see you stand out. you will have demonstrable advance ability in programing using various languages to build software solutions or dashboard for data visualisation. Experience in analytical tools and languages such as SAS, SQL, Python, R; along with big data technologies such as Hadoop, Hive, Impala is essential. We are seeking candidates with tertiary qualifications in a numerate, engineering or IT based discipline. Ms or PhD is a plus. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career Should you have any questions, please contact Jessica Gilmore in the Talent Acquisition team. Advertised: 01 Jun 2016 Aus. Eastern Standard Time Applications close: 15 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Insight Manager - Retail Product,"About the Business & Team Retail Banking Services (RBS) is the public face of CommBank, delivering a seamless banking experience for the future, to our 10 million + personal and small business customers. We offer market-leading products and services, supported by some of the world's best systems and processes. The Strategy & Analytics team is accountable for the development of a customer centric approach for managing and deepening customer relationships. Our vision is to anticipate customer needs through the development of behavioural insights and predictions that help to deepen relationships and balance risk / reward to maximise total shareholder return The team comprises a mix of pure analytics roles developing customer, product and channel insights and modelling, alongside business facing stakeholder teams who are embedded into the business, ensuring we understand the needs of our internal customers. About the opportunity This opportunity is a 12 month fixed term contract. Reporting to the Senior Manager of Product Insights the Manager will build strong relationships with Product and other senior stakeholders by recommending valuable insights and embedding these into product offers and business processes. You will champion the Insights team as a Centre of Excellence for consulting on best practice analytical frameworks & will deliver tangible business value through the use of best practice analytics techniques. Your activities will contribute to our group strategic objectives of Customer Focus, Strength and Productivity, The impact of the role will be measured in terms of the financial benefits to the business and internal customer. What will success look like? You forge strategic relationships with stakeholders within and outside of the Analytics team to understand the business opportunity. You apply appropriate analytic frameworks that address the business needs while managing data, technology and process considerations You proactively engage Product and other stakeholders by supplying and recommending analytics insights. You lead the advanced analytics and modelling capability in the Product Insight team to deliver tangible value for the Retail Product teams. You engage in stakeholder communications to ensure you embed analytics output into product offer and business processes. You share ideas on improving the scope and use of analytics, modelling and data assets for new business purposes. You further the enjoyable, rewarding, dynamic and market leading ethos of the RBS Analytics team, and excel in customer service What will help you succeed? You have extensive experience in an Analytics discipline, ideally in Financial Services. Good verbal, written and presentation skills. Strong customer service ethic with excellent stakeholder management skills. You have commercial modelling experience & understand applying model outputs to business decision systems. You have experience in communicating analytical results to a non-technical audience. You have extensive experience SAS / SPSS / R (or similar). Solid experience of using and extracting data from large (Teradata) data warehouse via SQL Tertiary education in a quantitative discipline (e.g. applied Statistical/Mathematics/Science/Economics/Engineering) supplemented by a strong understanding of Marketing, Marketing Research and Finance Advertised: 01 Jun 2016 Aus. Eastern Standard Time Applications close: 15 Jun 2016 Aus. Eastern Standard Time Apply now Back to search results"
"Senior Analyst, MI","Our team Within Retail Banking Services (RBS), the Direct Channels (DC) team is responsible for all non-branch retail banking channels, which includes inbound and outbound telephony, as well as digital / social channels. The Direct Channels Support (DCS) team provides a vital support mechanism across the Direct Channels business which includes Direct Lending, Direct Banking and Collections & Customer Solutions. Key functions of the team are Productivity, Management Information (MI), Workforce Planning, Support of Business Systems and the delivery of major projects. The Management Information team is accountable for best in class operational management information reporting across each of the three Direct Channels businesses. About the Opportunity Your role as Senior Analyst â€“ Management Information will see you generate, analyse and present information for key operational and business activities in order to deliver insightful analysis and reporting to support Business Managers and the Senior Management Team. Ensuring that this will be carried out in line with data governance best practice, controlled policies, procedures and legislative requirements while providing exceptional customer service and minimising risk. Reporting to the Senior Manager, Information Strategy, key responsibilities of your role will include: Analysis & Reporting Proactively seek opportunities for analytics to drive positive performance results through taking the initiative on data discovery programs that help drive the overall strategy, including Productivity, Process & Product. Utilising analytical skills and thought leadership in administering analytics to be used as a value-add function. Working with the wider Insights team and clearly communicating the analytics agenda, including an opportunity-based prioritisation process. Develop a broad stakeholder analytical network that leverages the industry's best practice tools and thinking Take ownership in delivering recommendations to the Senior Manager Strategic Reporting and the executive team. Continuously canvas new ideas and run sessions to regularly review ideas and priorities to ensure the most valuable analytics work is delivered Use data and analytical capabilities to provide long sighted focus on strategic and operational opportunities. Data Governance Assist in the development and maintenance of data governance principles and practices Develop formal procedures, documentation and templates for assessment and analysis of data Project Involvement Work as a member of cross-functional teams to ensure reporting aspects of projects/systems changes are considered and issues resolved Support colleagues and maintain awareness of wider Management Information requirements across the Direct Channels team What does success look like? Strong experience delivering business performance reporting including commentary Experience in delivering statistical and correlation analysis Experience in the development and delivery of financial and data models Advanced SQL skills and ability to understand / query relational databases Strong knowledge of SAS and statistical data management Proven stakeholder management skills with a strong focus on achieving customer outcomes and goals Advanced experience with Tableau (or similar data visualisation tools) Any Contact Centre and/or Financial Services experience is desirable What's in it for you? This role will give you the opportunity to understand the Retail Bank's Direct Channels businesses from a unique perspective. It will provide fantastic insight and potential exposure into a number of other areas and roles within the RBS community, including Enterprise Services, Risk and Analytics, Product, Channel Development, etc. You will gain experience leading initiatives with senior stakeholders with ample development in communication, coordination, prioritisation and influencing skills. Whether you wish to move up or across the organisation, this role will provide various options for your career path. Advertised: 01 Jun 2016 Aus. Eastern Standard Time Applications close: 19 Jun 2016 Aus. Eastern Standard Time Apply now Back to search results"
Executive Manager - Performance Management (Group ES),"Executive Manager â€“ Performance Management (Group ES) Permanent Position Cutting edge technology platforms and the autonomy you need to shine Join a world leading technology and operations function. CBD based in state of the art, collaborative office space The Organisation: At CommBank, we never lose sight of the role we play in other people's financial wellbeing and each of us is dedicated to offering outstanding service, excellent advice and intuitive solutions to help our customers manage their finances in the ways they want to. No matter where you are employed within the Group, your initiative, ideas and energy all contribute to the impact that we can make with our work. The Business Unit Putting customers at the centre of everything we do, Enterprise services (ES) is the enabling force of Technology â€“ one of the 4 pillars of group strategy. We deliver information technology and banking operations functions for the group to achieve the highest levels of customer service, process excellence and innovation. Within Enterprise Services, the Group ES division supports the Group's Support Unit business units. Group ES provides consulting, technology, project delivery, system planning and operational oversight. The Team The newly created Business Management team supports Group ES (Group Enterprise Services) to manage its performance, governance, strategy, plans, risks, and cost, to optimise business outcomes. Key functions within the Business Management team include: Performance Management Software as a Service Governance Technology Risk Management Portfolio Services The Role As a member of the Business Management leadership team, you will lead the Performance Management team for Group ES. You will lead a team to provide insights on Group ES performance, drive productivity and capability initiatives, support the development and implementation of strategy and drive actions that deliver value and continuous improvement across Group ES. Your responsibilities and accountabilities will include; Provide high quality analytical insights and reporting to the EGM and GMs to provide a clear view on the performance of each portfolio and enable the Group ES EGM and GMs to have a fact based conversation with each Support Unit Group Executive/EGM Support Group ES EGM and GMs to develop and implement strategy including the Group's Strategic Planning Process Provide commercial support to the portfolio teams including monthly analysis and driving the productivity agenda to identify opportunities and track execution Provide a focus on our people across Group ES, including communications and capability uplift The Requirement In order to be considered, applicants will need to demonstrate a successful track record in a similar position within large / complex environment. We expect that you will have had extensive prior experience in productivity and optimization program deployments with a strong knowledge of IT metrics and cost drivers. Demonstrable previous success in managing strategic agendas with the ability to liaise and influence senior level stakeholders to deliver desired outcomes is also required. In return we offer a highly rewarding, career minded opportunity that will lead you on to great things. With a supportive management structure and a fantastic work / life balance, the CBA will, in return for your skills and passion, offer you a challenging, varied and enjoyable opportunity and the autonomy to shine. If this sounds like you, we would love to hear from you. We are committed to building a respectful and inclusive workplace, appointing the best person for the role, supporting diversity across all areas. All information will be held in the strictest of confidence Advertised: 31 May 2016 Aus. Eastern Standard Time Applications close: 17 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Senior Analyst, Valuations Modelling (Retail Customer Risk)","The Retail Customer Risk modelling team supports the RBS and Bankwest business units through the development and maintenance of predictive statistical risk models, including: credit risk scorecards, fraud risk scorecards, profit contribution models, affordability models and property valuation models. These models represent a vital component of automated and manual risk assessments throughout the full lending lifecycle for all Retail and Small business lending products managed by RBS and Bankwest. The team is continually innovating and looking for new opportunities to apply modelling and analytics in novel ways, to enhance automated decision making, productivity, and ultimately profitability, across all portfolios. Senior Analyst, Valuations Modelling (Retail Customer Risk) You will contribute in the development of cutting-edge advanced analytical models to inform and optimise business strategy and decisions, leveraging the latest Data Science techniques and taking advantage of the vast customer data assets held by CommBank. Will also be expected to play an active role in stakeholder engagement, working closely with our business experts to fully understand the business problem, challenge processes and identify short and long-term improvements. Under the guidance of a Retail Customer Risk Advanced Modelling Manager, you will also be responsible for: Embedding enhanced modelling methodologies for use in all lending decisions Initiating and delivering work with model users, data experts and model implementers to ensure that the value that can be obtained from the models can be maximised as efficiently as possible Delivering models that are fully compliant with all required policies and governance Understanding current standard procedures, whilst also appropriately identifying opportunities for continuous improvement, within modelling and more generally within business strategy Proactively sharing knowledge with team members and stakeholders What we are looking for: Experience in applying advanced statistical predictive modelling, data analytics, data mining, text mining, predictive text analytics or machine learning to solve business problems Experience with data analysis and data exploration tools Experience in data visualisation of complex relationships Previous experience in property valuation modelling/analytics and/or text mining would be highly advantageous Ability to flip between technical details and high-level summarisation of key points, depending on the stakeholder needs, background and seniority An ability to prioritise work effectively under time pressure, balancing competing demands with sound judgement, appropriate managerial steer and flexibility MS or higher qualification in Applied Statistics, Mathematics, Physics, Econometrics, or other related discipline This role provides excellent opportunities to develop and expand as a risk modelling specialist or manager within this team or other Risk Management functions/business units across the Group. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 30 May 2016 Aus. Eastern Standard Time Applications close: 20 Jun 2016 Aus. Eastern Standard Time To apply later, you can use the Share buttons below. Please only select â€˜Refer a friendâ€™ to highlight the opportunity to your connections outside of Commonwealth Bank. Apply now Refer a friend Back to search results"
Digital Content Specialist -12 month contract,"The Business Retail Banking Services (RBS) is the public face of CommBank, delivering a seamless banking experience for the future, to our 10 million + personal and small business customers. We offer market-leading products and services, supported by some of the world's best systems and processes. The Digital Team is responsible for the Groups' online, tablet and mobile experiences for direct to consumer businesses (including retail banking, small business and retail wealth products). Our properties include Commbank.com.au, Netbank.com.au, CommBank mobile and social media apps. The Team The Digital Publishing team produces end to end content solutions for NetBank, CommBank and Mobile. Working with teams across the Group, we create customer focused, sustainable and measurable content strategies and publishing solutions that help drive business outcomes and a superior, needs-based customer experience. We have writing and editing expertise in a range of subject matter including consumer finance, small business banking, superannuation and insurance, investing, SMSFs, tax and property. The Opportunity The Content team works within strategic and continuous improvement projects to deliver engaging, customer friendly content that enhances the user experience. As the Digital Content Specialist, you are responsible for delivering content solutions across our digital channels, including UX copy and content insights across key digital projects. You will ensure the tone of voice and language follows the CommBank digital style guide and brand guidelines. What will success look like? Manage content requirements for projects that touch our online banking platforms; Identifying strategic and tactical content needs, manage stakeholders, edit existing copy and create and source new content; Collaborate with stakeholders and Digital Channels counterparts to ensure CommBank speaks with one consistent voice to our customers; Work in partnership with Product Owners, UXD and key stakeholders to deliver a seamless and effective digital experience; Manage stakeholder and compliance feedback while maintaining customer friendly copy that meets brand and tone of voice requirements; Use analytics, research and customer feedback as a basis to deliver effective content; Help maintain and enforce the CommBank content style guide; Ensure copy is accessible, meets brand standards and is customer friendly; Evaluate existing online copy, processes and customer feedback to identify opportunities to improve the user journey and reduce customer effort. What will help you succeed? Excellent written and verbal communication skills Strong copywriting skills, specialising in writing digital content Strong stakeholder management Ability to manage and prioritise workflow Experience writing and editing instructional copy eg. FAQs, forms, articles, product and marketing content Previous experience writing digital content for wireframes Attention to detail Experience with using web analytics and reporting systems to measure performance Experience working in an agile environment is desirable Advertised: 27 May 2016 Aus. Eastern Standard Time Applications close: 25 Jun 2016 Aus. Eastern Standard Time Apply now Back to search results"
"Executive Director, Group Decision Sciences, New York","Executive Director, Group Decision Sciences New York At CommBank, we never lose sight of the role we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to progress. To make the right financial decisions and achieve their dreams, targets and aspirations. Each of us globally is dedicated to offering outstanding service, excellent advice and intuitive solutions to help our customers manage their finances in the ways they want to. Regardless of where you work within our organisation, your initiative, talent, ideas and energy all contribute to the impact that we can make with our work. Together we can achieve great things. Your Business: Group Decision Science is a team that's building next generation risk/reward models and analytics capabilities for this top-10 global bank, applying the cutting edge in real time banking technologies, using transaction information for tens of millions of customers, and leveraging alternative data sources to secure and enhance the financial wellbeing of people, businesses and communities. Your Impact: Your efforts will enable financial inclusion for everyday people and small businesses across the globe making a tangible positive difference in their lives and prosperity of local communities. Your Responsibilities: As the executive Director, Quantitative Modelling you will lead a team that drives the innovation cycle by working with business and risk to identify the next opportunity and develop advanced analytics solutions that pushes forward our thinking. You will heavily be involved in the technology aspect including Automated Underwriting, IT Capability Development and Design and uses of Alternative Data and Machine Learning. You will lead the development of next generation models, scorecards, customer segmentation schemes, expert rules and other types of decision analytics to detect risks and improve returns by leveraging advanced statistical techniques and expert-based methodologies. You will understand technical issues in modelling and test design and apply these skills toward solving business problems. Furthermore, you will utilise predictive models in generating specific business strategies. You will effectively manage the performance of models and scorecards through full ownership of the model development process from conceptualization through data exploration, model selection and validation, implementation and business user training. You will determine effectiveness of these models, scorecards and monitor and review their performance. You will identify new opportunities to analyse a wide range of inputs, including quantitative data, use cases, market research, and personal experience. You will be responsible for all aspects of team management and mentorship, along with project management and training line and operating personnel. Your Skills: In order to be successful for this role, you will: Have previous Acquisition risk management Be highly experienced in online decisioning Have worked in product development Demonstrate an understanding of Automated underwriting Have define IT capability requirements Understand machine learning Demonstrate experience in advanced algorithms Have managed medium/large analytical teams. Ideally working in a global team Demonstrate excellent communication skills and the ability to tell stories using quantitative modelling and analytics insights to energize the leadership, educate peers, and empower the team You have a passion for pulling your own data, structuring it, cleaning it, understanding the human and financial behaviours it represents Have your PhD/Post Doc in any field with advanced quantitative focus or Masters in modelling oriented discipline including but not limited to Statistics, Mathematics, Physics, Chemistry, Biology, Econometrics, Engineering, etc. Have experience in small business or consumer risk or marketing, especially scoring and forecasting models Demonstrate a strong understanding of predictive/analytical modelling techniques, theories, principles, and practices Have extensive experience in statistical techniques (predictive modelling, logistic regression, survival analysis, panel data models, data mining methods, and other advanced statistical techniques) Possess strong hands-on knowledge of data mining/predictive modelling tools such as R, SAS, SPSS, etc. Extensive experience meeting regulatory reporting requirements for model usage in banking or another regulated industry Your Development: This is a great opportunity to be a part of a team that are committed to growth globally. You will be joining a team that has a start-up feel, but the support and infrastructure of the 10th largest bank globally. This team can offer work life balance and the opportunity to work on some truly exciting projects that give back to the community. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Please apply online to be considered for this role. Have a question about your application, our process or what happens next? Click here for some of the most commonly asked questions about applying for a role at CommBank. We value you and won't leave you hanging. Our advertising closes 10 May 2016 but expect to hear from us within a week of the closing date. Best of luck! Advertised: 27 May 2016 Aus. Eastern Standard Time Applications close: 24 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
