title,requirement
"Consultant, Business Technology Integration","Job description The Data Steward for Corporate Treasury Liquidity Risk reporting platforms used to create various regulatory reports across the enterprise. The role requires frequent interaction with Senior Leadership across multiple platforms, and the successful candidate must be able to communicate clearly and confidently. The Reference Data Steward will perform in and have responsibility for the following: Acts as the Data Management owner of reference data quality in Liquidity Risk System (LRS), Atlas, and Corporate Treasury Data Mart (CTDM). Identifies and manages remediation of data quality issues related to reference data. Liaise with Global Liquidity Risk Management (GLRM), various Technology Teams and other Data Management analysts to understand and solve existing reference data sourcing gaps. Responsible for instituting and maintaining validation and reconciliation controls applied to reference data tables. Responsible for testing and approving migrations and other system enhancements impacting reference data quality. Lead resource for target system planning and testing for reference data tables. Liaison responsibility with source system providers of reference data. Will include senior level management communication across multiple technology and operations teams. Qualifications Required Skills: Candidates should have extensive knowledge of BAC-Merrill Lynch systems. Bachelor's degree 5+ years of experience within data management, or other control environments 2 or more years of leading and managing reports Familiarity with BAC Enterprise Data Management Policy & Standards Knowledge and prior experience with traded products and regulatory reporting. Knowledge and prior experience with system to system reconciliations. Strong written and verbal communication skills, project management & organization skills In depth knowledge of Microsoft software (Excel, Visio, Word, Power Point, Project), SQL and VBA Additional Skills: Ability to work independently Strong relationship building and organizational skills. Ability to work in a fast-paced environment, be creative, and be able to balance multiple priorities simultaneously Detail and deadline oriented with strong organizational and analytical skills Posting Date: 06/07/2016 Location: US-NC-Charlotte Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Scala Developer,"Job description Responsible for developing, enhancing, modifying and/or maintaining applications in the Global Markets environment. Software developers design, code, test, debug and document programs as well as support activities for the corporate systems architecture. Employees work closely with business partners in defining requirements for system applications. Employees are expected to have in-depth capital markets product knowledge, and manage a high level of risk. Employees typically have in-depth knowledge of development tools and languages. Is clearly recognized as a content expert by peers. Individual contributor role. Typically requires 5-7 years of applicable experience. This job code is only to be used for associates supporting Global Markets. Qualifications Summary and Responsibilities A successful candidate will participate in the implementation of leading-edge, transformative data systems as part of a multi-year initiative. As part of an Agile team, the candidate will work with users to refine requirements, design and develop high-quality and scalable systems, and assist users during the QA/UAT process. This is a hands-on, technical position with the expectation that a majority of the candidateâ€™s time will be spent on active development tasks. Requirements Qualifications â€¢ 5+ years professional experience developing solutions with Scala, Java, Clojure or other language. Exceptional candidates with .NET experience will be considered â€¢ Demonstrable experience producing reusable code components and libraries leveraged by multiple projects â€¢ Experience with modeling tools and notation â€¢ Strong desire to produce components and APIs that are a pleasure to use and address real business needs â€¢ Strong data structure, algorithm and problem solving skills â€¢ TDD/BDD experience, including experience with testing frameworks (ScalaTest, JUnit, Cucumber) and Continuous Integration â€¢ Experience and desire to work in an Agile process (pair programming, daily stand-ups, etc.) â€¢ Demonstrable knowledge of problem domain in which they have been working Nice to have â€¢ Demonstrable functional programming experience and expertise â€¢ Message-oriented-middleware (IBM MQ, ActiveMQ, Kafka, etc.) experience â€¢ Distributed systems experience â€¢ CQRS/Event sourced systems experience â€¢ Reactive web application design and development experience (JavaScript, Angular, Bootstrap), especially in designing and implementing RESTful web services â€¢ Relevant industry (banking middle/back office) experience Posting Date: 06/07/2016 Location: US-NY-New York, US-NJ-Jersey City Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
3rd Shift Production Services Analyst,"Job description Enterprise role overview: Production Services is responsible for running the day to day operations of the technology platform. Work activities specific to Production Services roles include Problem/Incident Management, Release/Deployment, Operational Readiness, Capacity/Availability Management, Application Monitoring, Service Analytics and Reporting, Production Governance, Triage, Associate Support, Change/Configuration Management, etc. The Production Services Analyst identifies possible production failure scenarios, creates incident tickets, enhancements and/or problem tickets in ticket tracking system, and communicates effectively with development and internal business operations teams. Identifies vulnerabilities and opportunities for improvement, as well as maintain metrics to help develop analysis that will drive improvement in all areas of Production Services. Creates and enhances administrative, operational and technical policies and procedures, adopting best practice guidelines, standards and procedures. Takes ownership of escalations and perform trouble shooting, analysis, research and resolution using advanced query and programming skills. Performs analytical, technical, and administrative work in planning, installing, designing and supporting new and existing equipment and software under moderate supervision. Resolves less complex issues. Consults with end users to determine optimal configuration of equipment and applications. Works on problems of minimal scope where analysis of situation or data requires a review of identifiable factors. Exercises judgment within defined procedures and practices to determine appropriate action. Should have awareness and exposure to basic technical principles, concepts and techniques. Competent to work under supervision on less complex systems issues, in some cases working from documentation. Limited responsibility. Limited knowledge of business or function for which system is designed. Follows standard practices and procedures in analyzing situations or data from which answers can be readily obtained. Typically this is considered an entry-level position. Qualifications Required knowledge in at least one or more of the following areas(must haves): Unix/Linux Database(Oracle, SQL) Windows Mainframe Scripting(Any) The following experience in these areas is a plus: Application development and Support roles Understanding Oracle schema Running Oracle & SQLqueries IBM HTTP server IBM Websphere Oracle WebLogic JBoss, or Citrix MS IIS server Basic Networking and Security Policies. Additional areas of support include multiple applications using ,.net, and Java. Tools such as Bluestripe, Tivoli, Splunk, Network tools, and Introscope. BMC Remedy for Incident Tickets, Change Tickets, and Problem Tickets Degree in Computer Science or related Certifications preferred. Posting Date: 06/07/2016 Location: US-NJ-Pennington, US-DE-Newark Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 3rd Shift Weekly Schedule: Monday night thru Saturday Morning, Start between 10pm and 12am ET and end 9 hours later."
Production Support - Level I GIS,"Job description Position will be a member of Cyber Security Technology (CST) Level-1 Production Support team. As an Information Security Specialist, you will provide the technical expertise necessary to resolve problems and issues related to enterprise-wide security administration tools and multiple cyber security applications. You will perform analysis of information security-related problems to develop solutions and escalate problems that require an extra level of analysis for resolution. Other responsibilities include the ability to extract, analyze, and research data in order to produce trending analysis and metrics in support of departmental goals. Platforms supported include Unix/Linux, Windows, iSeries/AS400, and Mainframe (RACF). Provide rotating 24x7 support. Work with various Bank of America support groups to obtain fixes or solutions from vendors for those problems reported by Global Information Security, technical, and Line of Business partners. Provide technical support and expertise for multiple projects in support of various business requirements. Rotating 24 x 7 support. Enterprise Role Overview Key individual contributor, with accountability for researching, designing, engineering, implementing, and supporting information security & directory technology systems (software & hardware). Utilizes in-depth technical knowledge and business requirements to design & implement secure solutions to meet customer / client needs while protecting the Bank's assets. Develops and implements security standards, procedures, and guidelines for multiple platforms and diverse environment (e.g. client server, distributed, mainframe, etc.). Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Work leadership may be provided by assigning work and resolving problems. Typically 5-7 years of IT experience. Qualifications Required Skills & Experience: Strong analytical skills. Self-motivated, resourceful, and takes ownership of problems. Committed to solutions and demonstrates the ability to follow through until complete resolution of an issue. Works well within a team environment as well as independently and be willing to share information with other team members. Must be flexible and be able to adapt to changes in the work environment. Has the ability to multi-task seamlessly. Is open-minded, offers creative new ideas, and willing to learn. Maintains a positive attitude, even when under pressure or a deadline. Effective written and oral communication skills. Minimum of 3-5 years security administration or experience supporting information security applications/tools. Experience with any of the following platforms: Windows, Unix/Linux, Mainframe, iSeries/AS400. Desired Skills & Experience: Bachelor's degree in Information Technology or related field. Strong analytical skills/problem solving/troubleshooting. Detailed, bank specific security administration knowledge in Windows, Midrange, and Mainframe Platforms with emphasis on security and access controls. Ability to work with Technical and Non Technical business owners and partners. A broad knowledge of information security principles (e.g. access control) Experience performing certifications and testing. Familiarity with Change Control and Incident tickets. Project support Understanding of, and the ability to run queries against Oracle, DB2, and SQL databases is helpful and the knowledge of programming and development languages and tools is a plus. Knowledge of Unix/Linux operating systems is a plus. Posting Date: 06/07/2016 Location: US-NC-Charlotte, US-TX-Addison Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
"System Engineer - Web/UI Application Performance Management (Newark, Charlotte & Dallas)","Job description Line of Business Job Description: The Application Performance Management (APM) Tools Team seeks an experienced system engineer with Web UI experience. This is an engineering role, not a development or monitoring position. The right candidate will be responsible installation, system administration, onboarding, expansion and support for some of the industryâ€™s leading APM tools. This is a hands-on position requiring excellent technical skills, as well as good communication skills to work with development teams and other engineering and business teams. The right candidate understands how different components in a web system fit together and affect each other, including software, hardware, networking and more. Enterprise Role Overview: Participates in design, development and implementation of systems engineering activities, to include OS technical support, systems programming and data center capabilities. Responsible for components of complex engineering and/or analytical tasks and activities. Assists in establishment of input/output processes and working parameters for hardware compatibility and coordination of subsystems design and integration of total system. Serves as a fully seasoned/proficient technical resource; provides tech knowledge and capabilities as team member and individual contributor. Will not have direct reports but will influence and direct activities of a team related to special initiatives or operations. Provides input on staffing, budget and personnel. Typically 5 or more years of systems engineering experience. Qualifications Requirements: 2+ years JavaScript/UI development 3+ years production systems engineering and troubleshooting skills Excellent communication skills Desired skills: 2+ years JSON or AJAX experience 2+ years with Linux 2+ years project management experience 1+ year Web development experience HTML5 hands-on experience The ideal candidate will have experience working and being successful in a large, multi-data center enterprise environment. Communication and flexibility are important skills for this role, as special projects may be assigned over time. Posting Date: 06/07/2016 Location: US-DE-Newark, US-TX-Richardson, US-NC-Charlotte Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Java Developer - Production Support,"Job description Production Services is responsible for running the day to day operations of the technology platform. Work activities specific to Production Services roles include Problem/Incident Management, Release/Deployment, Operational Readiness, Capacity/Availability Management, Application Monitoring, Service Analytics and Reporting, Production Governance, Triage, Associate Support, Change/Configuration Management, etc. The Production Services Lead identifies possible production failure scenarios, creates incident tickets, enhancements and/or problem tickets in ticket tracking system, and communicates effectively with development and internal business operations teams. Identifies vulnerabilities and opportunities for improvement, as well as maintain metrics to help develop analysis that will drive improvement in all areas of Production Services. Creates and enhances administrative, operational and technical policies and procedures, adopting best practice guidelines, standards and procedures. Takes ownership of escalations and perform trouble shooting, analysis, research and resolution using advanced query and programming skills. Performs analytical, technical, and administrative work in planning, installing, designing and supporting new and existing equipment and software under moderate supervision. Resolves complex issues. Consults with end users to determine optimal configuration of equipment and applications. Works on problems of minimal-moderate scope where analysis of situation or data requires a review of identifiable factors. Exercises judgment within defined procedures and practices to determine appropriate action. Should have increased awareness and exposure to basic technical principles, concepts and techniques. May provide coaching and mentoring for other employees but does not directly manage others. Initiates and provides leadership, strategic/tactical direction and planning input on all information technology and client/business area issues and in the development of an technology environment which meets current and anticipated business requirements and objectives. Participates with management in the development of technology products, service standards and development efforts that impact the client/business area. Serves as an escalation point between the client/business area and internal management for the resolution of moderately complex unresolved problems, complaints and service requests. Provides the client areas with technology products and service alternatives that improve the production services environment. Employees in this job code manage a function but do not manage people. Qualifications Required Skills: Exposure to Java/J2EE family of technologies Experience leading/mentoring team members Ability to quickly diagnose the problem areas and come up with solutions and/or workarounds Strong knowledge of Unix and understanding shell scripts is required Project coordination and planning Code Review and Checklist document preparation & reviews Able to work effectively with remote locations including onsite offshore stakeholder streams and being flexible with work hours Ability to oversee multiple projects concurrently and enthusiastic to learn new technologies Excellent communication skills Desired Skills: Java/J2EE Technologies Monitoring tools understanding Project Management Database - ORACLE, SQL Production Support and Triage Posting Date: 06/07/2016 Location: US-NC-Charlotte Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Java Developer,"Job description As an Applications Programmer you will help develop, support, maintain and test software applications for a specific business unit or supporting function. This position will be responsible for designing, developing and implementing complex applications for a Business Technology Group. You will serve as a Subject Matter Expert and provide technical direction for specific initiatives and projects. You will have the opportunity to lead projects and collaborate with other programmers and business partners to ensure successful delivery and implementation of the software application. You will work with minimal supervision and guidance from more seasoned consultants, and may also be expected to provide application support. Responsibilities: Independent contributor responsible for integrating key components of a new, vendor developed application into one of the worldâ€™s leading financial institutions Working directly with business partners and senior leaders to develop, test, and enhance solutions Development of customizations and enhancements to improve customer interactions and increase company revenue Analysis of production application flows and recommendation/implementation of transformative solutions to achieve results with more nimble and simple solutions Independent production and maintenance of program code and documentation Conduct peer reviews with other software developers and architects Accurately estimate work efforts based on business requirements Qualifications Required Skills: 3-5 years Java/J2EE experience 3-5 years developing for service oriented architectures (SOAs) Experience with SOAP and REST web services Experience with WebSphere 8.5 Passion for coding Experience working within the development and implementation structure of a corporation similar to Bank of America Commitment to maintaining BAC coding and deployment standards Strong communication and interpersonal skills when working face to face or virtually Desired Skills: Experience with Autosys job scheduling 2+ years systems integration experience Experience deploying fee or rate determination pricing software like miRevenue Understanding and experience with Oracle databases Analytical and design skills to simplify/streamline complex processes Experience implementing logging, monitoring, and security standards Experience with waterfall development methodologies Experience with frameworks like struts, spring, hibernate Posting Date: 06/07/2016 Location: US-NC-Charlotte, US-DE-Newark Travel: Yes, 15 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
"QA Lead - eCommerce (Plano, TX)","Job description Manages a Quality Assurance (QA) team within T&O. Manages associates and is responsible for hiring, termination, and performance management. Manages systems and/or software QA associates to ensure standard quality practices/processes are followed and/or manages associates responsible for the design and execution of test plans and procedures for acceptance testing of new or modified applications and/or systems in an environment of diverse development platforms, computing environments, software, hardware technology and tools, etc. These responsibilities extend to development, maintenance, and enhancement of QA standards and procedures within a line of business or technology function. The QA Manager provides management oversight, scheduling, and training coordination for QA activities performed by the QA Team in support of systems and software projects. Has significant interaction with business areas, engineers, software developers, architects, vendors and operations in determining whether systems and system com ponents, including hardware, networks, system software, tools, and applications are appropriate and/or ready for implementation. Provides support framework for development teams and business areas in the area of quality control and the development of new or revised applications. Responsible for staffing, performance management and compensation decision-making. May be responsible for the establishment of automated test plans and scripts. Typically requires 5-7 years of applicable experience. Qualifications Candidate will be responsible for the planning and leadership of end-to-end test execution for eCommerce applications with a focus on ensuring that testing deliverables are on target and business, technical, and functional requirements are being met. In addition, the candidate will also be responsible for directing and providing leadership to a cross-organizational QA team. Candidate will be responsible for: Preparation and oversight of capacity and financial forecasting Point of contact and escalation for all testing related issues Develop and manage quality assurance metrics for performance improvement of all teams Implements ongoing quality improvement processes working with interdepartmental teams Ensures delivery against QA department goals and objectives, i.e. meeting commitments and coordinating overall quality assurance schedule. Required: Must have some background in supporting eCommerce related applications BS/BA degree in computer science, engineering or related field 7-10 yrs of QA experience post completion to include a minimum of 3 years in a lead Strong analytical skills and experience with implementation and administration of Software Quality Assurance metrics, such as defect profiles and performance to entry/exit criteria Strong leadership skills that inspire team confidence and respect while motivating team members in a creative and effective manner Strong understanding of different software development life cycles (waterfall, Agile) Must have experience in leading and working with distributed (across the US and India), cross-functional & cross-organizational team members Must be extremely detail-oriented with respect to documentation and communication Understanding of test automation and associated tools (QTP, Selenium, etc) Desired: Prior experience in software development Prior experience in the Banking industry, specifically, in the online Banking space Posting Date: 06/07/2016 Location: US-TX-Plano Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
"Software Engineer (Machine Learning) - Plano, TX","Job description Provide leadership and deep technical expertise in all aspects of solution design and application development for specific business environments. Focus on setting technical direction on groups of applications and similar technologies as well as taking responsibility for technically robust solutions encompassing all business, architecture, and technology constraints. May be responsible for coordinating teams to accomplish development in a matrixed organization. Typically requires 5-7 years of experience Qualifications Job Description: This is a Software Development Engineer role in Bank of America Online Banking development team. Team owns some of the most critical, high volume applications built on multi-tier J2EE architectures including a Search Engine built in house using Apache SOLR, OpenNLP, and Machine Learning libraries. The candidate must possess passion for producing high quality software, ready to jump in and solve complex problems, be able to mentor junior engineers, perform code reviews, and participate in interviewing process. Role also involves fair amount of innovation, which includes coming up with new ideas, prototype, and convince technology and business leadership for implementation. Required Qualifications: Bachelor or Masterâ€™s Degree in Computer Science or related field 2+ years of hands on software development experience Natural Language Programming (NLP) and Machine Learning (ML) experience. Experience building web applications Good interpersonal communication skills for tech and business conversations Good analytical skills to break down requirements, solve complex problems Desired qualifications: Experience working on high volume applications Experience in server side frameworks like Spring MVC Experience in latest front end technologies like handlebars, foundation, and reactJS Experience building restful web services Experience in performance tuning with good understanding JVM internals Experience with NoSQL databases like Cassandra Experience in distributed caching frameworks like hazelcast, ignite, redis Experience in modern JVM languages like groovy, scala Experience with open source search engines like SOLR, elasticsearch Prior open source contributions Background in mathematics or statistics Proven task management and leadership skills Experience working in agile teams Posting Date: 06/07/2016 Location: US-TX-Plano Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
QA Tester - Global Markets,"Job description Works with project teams to ensure overall software quality is monitored and maintained and/or validates system QA standards necessary to execute test plans and procedures for acceptance testing of new or modified applications/systems. Has some interaction with business area execs, vendors and operations execs in determining whether systems and system components, including hardware, networks, system software, tools, and applications are appropriate and/or ready for implementation. Fosters stable support framework for development teams and business units in the area of quality control and the development of new or revised applications. May provide guidance in the creation of standard test environments, tests plans, and test scripts. Analyzes, designs, documents new or modified QA procedures and standards and assists in the development and implementation of QA metrics for assessing the quality of delivered applications and information systems. Provide resolution to an assortment of problems complex in scope, related to Quality Assurance projects. Individual contributor role. Typically requires 5-7 years of applicable experience. This job code is only to be used for associates supporting Capital Markets. Qualifications Job description Focuses on the creation, maintenance and execution of test scripts and other specialty testing activities in the areas of automation testing, performance testing, functional testing and test environments in a capital markets environment. Will be considered a subject matter expert in one or more of these areas. Identifies and develops ways to improve the quality, capability, or efficiency of the testing process. Executes automated tests and identifies/isolates root cause of issues Typically focused on automating new functionality pre-release and maintenance post-release. Qualifications Required Package expertise: HP UFT (Unified Functional Testing); Aegis (or similar FIX client simulator); Programming/scripting: Java, VB Script, SQL â€¢ Financial Markets knowledge â€¢ Futures preferred, Equities and Fixed Income acceptable Posting Date: 06/07/2016 Location: US-NY-New York Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
IT Product Manager (Networking),"Job description Leads and/or participates in the design, development, and implementation of complex system engineering activities involving cross-functional technical support, systems programming and data center capabilities. Responsible for components of highly complex engineering and/or analytical tasks and activities. Establishes input/output processes and working parameters for hardware/software compatibility, coordination of subsystems design, and integration of total system. Viewed as a technology subject matter expert; able to provide and communicate complex technology solutions across differing audiences including technical, managerial, business executives, and/or vendors. Will have responsibility for multiple, complex projects; will direct activities of teams related to special initiatives or operations and may have direct reports. Leads the resolution process for complex problems where analysis of situations or data requires an in-depth evaluation of various factors. Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Information Technology degree and/or technology certifications preferred or substantial equivalent experience. Typically 7-10 years of IT experience. Responsible for the management of a specific product or products within a Portfolio. A Product Manager will report to a Product Portfolio Lead in support of the product management function. The role includes managing complex large scale products through service quality, financials, utilization of products, and communicating product specific information to the product users. Key Responsibilities: Understands vision for the overall portfolio and the role of their assigned products in that vision Ensure accuracy and completeness of product inventory Provide clear and accurate usage information and verify legitimacy of cost allocations. Plans and executes product upgrades and migrations Establish and monitor SLAs/OLAs between service and the customer. Proactive identification and management of product risk Own and be responsible for product inventory, consumption, and utilization management Develop and Maintain client facing product information Establish and monitor product lifecycle process for product suite (introduce new products, maintaining maturing products and/or retirement of aging technologies) Marketplace expertise with respect to alternative and competing technologies Qualifications Required Skills: 4+ years of IT related industry management experience Proven ability to matrix manage direct and cross-functional teams Bachelor's degree or equivalent experience, MBA preferred Excellent written and verbal communication skills Understands the drivers of product financials Product Management Certification (preferred) ITIL Certification (preferred) Budget Management experience commensurate with product spend levels Details oriented Posting Date: 06/06/2016 Location: US-NC-Charlotte Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Production Support/CICS Systems Programmer (Mainframe),"Job description Participates in design, development and implementation of systems engineering activities, to include OS technical support, systems programming and data center capabilities. Responsible for components of complex engineering and/or analytical tasks and activities. Assists in establishment of input/output processes and working parameters for hardware compatibility and coordination of subsystems design and integration of total system. Serves as a fully seasoned/proficient technical resource; provides tech knowledge and capabilities as team member and individual contributor. Will not have direct reports but will influence and direct activities of a team related to special initiatives or operations. Provides input on staffing, budget and personnel. Typically 5 or more years of systems engineering experience. The position provides technical support for a large scale CICS/TS system running in a zOS parallel SYSPLEX environment with complex multi-tiered applications making heavy use of MRO, VSAM files and DB2. The functions of the position include technical guidance and advice to Data Center Operations, support teams, application developers and end users. Software implementation, maintenance, certification testing, development and documentation of operational procedures. Maintenance of CICS Resource Definitions, performance reporting, monitoring and tuning. Problem debugging and root cause analysis, interaction with software vendors. The group this position is part of provides 24x7 support for production systems and therefore will require some off-hours and weekend work. The position supports all phases in the life cycle of an application from conception and development through production deployment and support, the individual will be required to participate in application design and performance reviews as necessary. Qualifications Required Skills: Technical background in the zOS mainframe arena plus knowledge of CICS/TS internals and operations are necessary for the position Must have experience with CICS/TS release 4.1 or later Must possess good analytical skills, debugging skills, knowledge of COBOL and CICS Command Level language programming Good communication skills both written and oral are required as the individual must interface with application developers, support teams, software vendors and management staff The individual must be experienced in the installation, implementation and maintenance of CICS and related system software packages Some weekend work possible with releases, implementations and/or upgrades 24/7 environment with rotating on call Posting Date: 06/06/2016 Location: US-NJ-Pennington Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
DMZ Engineer,"Job description Leads and/or participates in the design, development, and implementation of complex system engineering activities involving cross-functional technical support, systems programming and data center capabilities. Responsible for components of highly complex engineering and/or analytical tasks and activities. Establishes input/output processes and working parameters for hardware/software compatibility, coordination of subsystems design, and integration of total system. Viewed as a technology subject matter expert; able to provide and communicate complex technology solutions across differing audiences including technical, managerial, business executives, and/or vendors. Will have responsibility for multiple, complex projects; will direct activities of teams related to special initiatives or operations and may have direct reports. Leads the resolution process for complex problems where analysis of situations or data requires an in-depth evaluation of various factors. Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Information Technology degree and/or technology certifications preferred or substantial equivalent experience. Typically 7-10 years of IT experience. DMZ Network Engineer: Network engineer supporting business and internal projects with external connectivity requirements as lead engineer on a project team. Responsible for designing network solutions to business technology requirements. Must be able to develop technology designs, supervise the implementation of these designs, verify proper implementation, and act as a consultant for any issues encountered over the project lifecycle. Must be capable of working with line-of-business and business technology staff to understand and meet project requirements. Able to adjust designs to meet business-required levels of cost, reliability, and data security. Able to understand, formulate, and communicate complex designs with other technology partners within the technology organization. Engages in high severity business impacting production incidents and problem tickets to work through to resolution. Qualifications Required Skills: 7-10 years industry experience with technology domain experience Experience with Cisco equipment, EIGRP, BGP, PTP, NTP, DNS, IPv4, & IPv6 a plus General experience with security technologies, such as firewalls, intrusion detection, threat mitigation Experience with large scale, complex network/DMZ environments Experience with DMZ Routing, Switching, DDoS technologies Experience with business partner connections including MPLS, VPN, and associated network encryption Technology degree or substantial equivalent experience Posting Date: 06/06/2016 Location: US-NC-Charlotte, US-TX-Richardson, US-VA-Richmond Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
DMZ Engineer - Team Lead,"Job description Manages design, configuration, and implementation for a large or several small to medium systems. Deals with most difficult or complex systems and generates new design ideas. Interfaces with business areas to ensure all initiatives support business strategies and goals. Primary liason with vendors, consultants and Sr Tech Mgrs. Responsible for staffing, performance management and compensation decision making. Ensures proper training and staffing on an on-going and project basis. Typically 5 or more years of systems experience. DMZ Network Engineer Team Lead: Network Engineering Team Lead position. Responsible for overseeing overall operation of network engineering team supporting DMZ/Perimeter network environments including: managing team resource assignments, providing project oversight, support project cost estimation, ensuring adherence to engineering policies and procedures, conduct weekly team meetings, tracking and reporting of team deliverables, and coordinating incident coverage. Resource must have technical engineering experience to provide oversight and peer review of engineering designs created by the team and will have direct involvement in high priority, high visibility projects. Must be capable of working with line-of-business and business technology staff to understand project requirements and address project escalations. Qualifications Required Skills: 10 years industry experience with technology domain experience Experience with Cisco routing/switching equipment and routing technology and protocols General experience with security technologies, such as firewalls, intrusion detection, threat mitigation Experience with large scale, complex network/DMZ environments Technology degree or substantial equivalent experience Posting Date: 06/06/2016 Location: US-NC-Charlotte, US-TX-Richardson, US-VA-Richmond Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Sr. DB2 DBA,"Job description Participates in design, development and implementation of systems engineering activities, to include OS technical support, systems programming and data center capabilities. Responsible for components of complex engineering and/or analytical tasks and activities. Assists in establishment of input/output processes and working parameters for hardware compatibility and coordination of subsystems design and integration of total system. Serves as a fully seasoned/proficient technical resource; provides tech knowledge and capabilities as team member and individual contributor. Will not have direct reports but will influence and direct activities of a team related to special initiatives or operations. Provides input on staffing, budget and personnel. Typically 5 or more years of systems engineering experience. Participates in design, development and implementation of complex databases, often using new technologies. Viewed as the subject matter expert for the team. Manages multiple, moderately complex projects and direct activities of a team related to special initiatives or operations. Routine accountability is for technical knowledge and capabilities as a team member or as an individual contributor. Works under minimal supervision, with general guidance from more seasoned consultants or managers. Works on complex problems where analysis of situations or data requires an in-depth evaluation of various factors. Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Work leadership may be provided by assigning work and resolving problems. Computer Science degree preferred or substantially equivalent experience. Typically 7-10 years of IT experience Qualifications Required Skills: DB2, SQL, QMF, IBM DB2 Utilities, BMC DB2 Utilities, JCL, BMC Mainview, DB2 Connect, Developers workbench, SMF data experience, Endevor, BMC Change and Catalog manager Posting Date: 06/06/2016 Location: US-NJ-Pennington, US-TX-Addison Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Tech Mgr - Apps Prog (Dev Tech Lead),"Job description Manages a function or unit within the technology environment. Manages application programmers and makes all decisions on personnel actions including staffing, performance management and compensation decision-making. Supports systems through maintenance, modification, problem resolution to support ongoing delivery of services and/or operations. Formulates/designs systems scope and objectives for the applications/development of a major project or multiple lesser projects. Responsible for instructing, directing, and checking the quality and timeliness of other systems professionals. Works on most difficult or complex systems. May provide expertise in determining the strategic technical direction and system architecture for initiatives. Provides training and technical assistance to more junior associates. Typically requires 5-7 years of applicable experience. Qualifications Required Skills: 5+ years programming experience 3 - 5 years of experience with Teradata 1 - 3 years of experience with Hadoop 3 - 5 years of development experience in Mainframe (COBOL and JCL). 3 - 5 years of experience with CA-7 scheduler Strong experience T-SQL, database designing Ability to handle multiple and simultaneous activities and priorities Ability to work across organizational units and to drive continuous process improvement Strong interpersonal/influence skills, proactive leadership skills and analytical and problem solving skills Excellent verbal/written communication skills. Desired Skills: Autosys scheduler Unix Candidates requiring visa sponsorship will not be considered for this position. Posting Date: 06/06/2016 Location: US-TX-Plano Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
