"jobs_title","jobs_requirement"
"Big Data Solutions Architect","Role Description
Solutions Architect
‘Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem
Here at Aviva we are looking to transform the way in which we engage with our customers. Digital technology is key with data and analytics at the heart of our strategy. As a Big Data Solutions Architect, you will be operating within the Digital CIO working as part of the team responsible for driving our adoption of Big Data technology, leveraging increased value and deeper insight from our data assets. You will be part of a wider global architecture practice and will support, enhance and promote the process and delivery of architecture (and its value) across the organisation.
The role holder, reporting to the Head of Data & Analytics, will deliver solutions (target) architectures for major projects/ programmes and ensure the integrity of solutions built by others.
Responsibilities include:
Deliver solutions that map to the IT Vision, Strategy and Transformation Roadmaps for Big Data Technologies, defining activities, investments and decisions required to deliver against the target state over a 3-5 year timeframe.
Define reference architectures for big data services/capabilities to guide solutions development and provide a reference for governance.
Define technology (product and interoperability standards & best practice)
Contribute to the development of and lead the architectural assessment of change portfolios to support deliver of the group IT Strategy staying close to project delivery teams and support the design and build of architected solutions.
The ideal candidate for this role will have strong stakeholder engagement skills, across IT and the wider business to ensure that roadmaps, standards and strategies are well understood and socialised. They will have sound business and/or technology knowledge and commercial awareness, both generally and specific to financial services. Negotiation and conflict resolutions skills are advantageous, along with an analytical discipline approach to problem solving.
Technical knowledge/understanding:
Cloudera Navigator and Manager
Java, Linux, PHP, Ruby, Python,
NoSQL (MongoDB, Cassandara, Accumulo)
Hive, Impala
MapReudce, Hadoop
Engaged with the hadoop ecosystem
Squoop, Yarn, Oozie, Mahout, Flume
Familiarity with Informatica, Data virtualisation.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Next step? Click Apply now.
Back to top"
"API Designers","Aviva is revolutionising insurance and we want you to be at the forefront of it.
You’ll be joining Aviva at a really exciting time. We would love you to be a part of building great new innovative ways to engage with new and existing customers, on a portfolio of products that reach out to 17 million customers. It’s never been more important for us to hire fantastic people into our awesome digital teams who sit at the forefront of delivering our strategy. Our scrum team’s work across a range of products such as Home, Motor and Travel insurance bringing in a combined £122m GWP and Breakdown insurance, pensions, retirement planning, protection and health.
We have also created the award winning customer portal; MyAviva which allows our customers to access and maintain their Aviva policies. MyAviva has been so successful it’s now a global platform which we are currently launching in France and coming soon to Italy, Canada and Singapore.
And if that’s not enough we develop all of our mobile apps too and did we mention that we were also awarded Digital Insurance Company of the year 2014 at the Data, Analytics & Technology Awards for Insurance.
Within Aviva Digital we approach software delivery with an Agile mind-set, focused on delivering small, value driven enhancements often. We achieve that with our scrum teams that include developers, testers, BAs and Solution Designers to create brand new experiences, small changes to existing products as well as investing in maintaining our existing products to improve code quality against our core development principles.
We are looking for an API Designer to join the API team within our Digital organisation, working within one of our scrum teams to design excellent RESTful APIs that will underpin both ours and our partners’ digital apps. You will “own” the APIs within a business domain (e.g. Pensions, Customer or Motor) by:
Designing APIs for developers - if they can’t simply call them, they won’t
Ensure that the APIs that can be versioned, built and maintained
Designing the “right” APIs, resources and sub-resources based on the business domain by linking with a business Subject Matter Expert
You take responsibility for trade-offs with the product owner for non-functionals, based on real knowledge of complexity and impact, and then providing technical leadership on things like caching strategy and redundancy
If you change an API you only ever make it better: Ratchet
You will ensure that stories are created so that your API is built & tested to business demand
Review of industry best-practise and implementation options such as hypermedia, embedded resources and API monitoring
Frequently deliver high value features to our customers
Focus on designing great stuff
What you’ll do in more detail
You’ll be responsible for:
Defining the resources to enable the creation of high-quality RESTful APIs for consumption by internal & external consumers within a specific business domain
The design and development of resource data models and interface standards for these APIs
Leading the delivery of the API Design from engagement with key stakeholders and user groups through to the estimation of delivery, build and test
Providing technical leadership to a delivery team both in terms of API design and ensuring tests are structured to ensure the business requirements can be met
Supporting & sharing best practice with teams
Undertaking design reviews to ensure systems meet functional and non functional requirements and proactively identifying where changes are required to maintain these in the future
Evangelise and lead the way on creating a culture of innovation with focus given to APIs support this
Ensure application roadmaps are in place and govern against them
You’ll achieve this by:
Joining the Technical Lead community to be at the forefront of improving our technical capabilities
Working with scrum team members and the Scrum Master and Product Owner to architect solutions that are capable of long term maintainability and growth whilst delivering focused, value driven changes to a high quality standard
Influencing the teams with your technical expertise and aspirations to develop the best
Fostering team spirit and collaboration within your team
Leading the way by engaging and contributing to the technical capability of our products to ensure they are the best fit for our customers
We’re particularly interested in:
Excellent technical expertise in Java Development and associated frameworks (Junit, Cucumber, Jenkins, Spring, Maven)
Hands on experience of developing with RedHat FUSE, Apache ServiceMix or Apache Camel.
Hands on experience of designing, building and supporting RESTful APIs
Excellent knowledge of industry direction and trends within RESTful API development
Strong experience of server side Java development and associated concerns (e.g. thread management, database access, ORM, security)
Hands on experience with working on high volume systems >100-1000 TPS
Experience of working in large teams with a shared codebase, and designing & building for maintainability
Experience of working in geographically dispersed teams
Have a strong working knowledge of Agile Software Architectures, GoF OO Software Design Patterns, the SOLID principles, Test and Behaviour Driven Development
Negotiating, influencing, effectively challenging and gaining commitment
Excellent knowledge of industry direction and trends within development
Shaping product backlogs, new projects and initiatives, assessing the impact of initiatives, programmes or projects on systems/applications
Experienced working within an agile environment; able to identify and create epics, write user stories, t-shirt sizing and pointing
With some commercial experience of:
Software modelling, component design & data modelling
Gang of Four Software Design Patterns
Web services experience (JSON, REST, SOAP)
Leadership, communication & influencing skills
….and if you don’t have experience of some of the above then the urge to learn about it"
"Senior Delivery Manager x2","Senior Development Delivery Lead (Project Manager)
Bristol
The purpose of this role is to be accountable for the end to end delivery applying fit-for-purpose application of IT & Change toolkit (e.g. Agile) to support timely business outcomes and quality. Supporting & managing the Initiation, Planning, Governance, and tracking of track and across Finance & MI Systems (FMIS)
Senior Development Delivery Leads (Band D) will typically manage a project or Book of work taking into account:
Size of budget (medium) – typically up to circa £1m)
Medium-High level of technical complexity / risk
Multiple set of suppliers and other stakeholders including external
Management of virtual teams to achieve delivery milestones and outcomes
Management of dependencies within Project)
People management of Grade C\D
People GSP Project Manager
Qualifications
Educated to degree level or equivalent
Formal project management accreditation, such as PRINCE2
Skills
Excellent verbal and written communication skills enabling effective interaction with both IT and Business stakeholders up to senior level
The ability to assimilate large quantities of technical and business information and to translate these into practical solutions
High level influencing skills
Exceptionally well organised and self-motivated
Ability to manage, develop and inspire direct reports
Able to work with stakeholders at all levels to illicit requirements and shape development plans
Able to document and present information to high level of detail whilst retaining ability to convey ideas and solutions in an easy-to-understand way to the business.
Confident in making decisions independently.
Budget management.
A systematic, disciplined and analytical approach to problem solving.
Knowledge
In-depth and proven knowledge Project Management Techniques
Software solution development lifecycles
Data use in financial services environments
In-depth and proven knowledge of data management and architecture techniques
Data Warehouse technologies and methodologies
Good understanding of the processes, systems and concepts required for delivering MI
Experience:
Proven track record in managing successfully end-to-end IT and change projects / programmes to consistently high standards (time, quality & cost),
Extensive experience in project management
Consistently worked in collaboration with Applications Development, IT Service, business areas and/or 3rd party suppliers
Track record in successfully managing and developing people
Track record in leading and managing teams /or business units(Non-IT) in a matrix structure
About the rewards
Competitive bonus and pension scheme alongside great flexible benefit options’.
About Aviva
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Apply
Your next step? Simple. Click the apply button."
"Project Manager","Role Description
We are looking for strong Project Managers to join the growing Digital business across Aviva who will be accountable for the end to end delivery of Agile Digital projects. Our Project Managers at Aviva are involved in the management, governance and delivery of end to end change assignments including planning, financial and benefit reporting. It is vital for our Project Managers to maintain a clear line of sight to the Our Plan and Digital business goals.
As a Project Managers you will lead in the delivery of solutions which support and align to the Digital strategic architecture and operate within the agreed business service levels and standards. You will be accountable for the delivery and governance of agreed pieces of work to time, cost and quality. With a keen focus on quality and timely delivery.
The successful candidate will have a proven track record of project deliveries especially in the Digital space (web, mobile, CRM, tools) Strong knowledge and experience of Agile methodologies, tools and techniques (Jira, Confluence). You will also be able to demonstrate strong Stakeholder Management and influencing skills. It would be great if you had an understanding of the financial services industry and regulatory legislation framework governing it.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Back to top"
"Customer Data Test Engineer","Role Description
‘Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem
We are currently recruiting for Customer Data Test Engineer to join our expanding Digital team.
Life is full of unexpected twists and turns. But for every situation, Aviva is on hand to make things simple and keep customers protected. Joining as a Customer Data Test Analyst, you’ll have a vital role to play.
The Customer Data Test Analyst will be responsible for testing the Customer Data application that underpins our Digital Customer Portals. This includes ensuring the integrity of the data on incoming feeds from source systems. They will provide guidance and assistance to colleagues across the business on any aspect of test preparation, execution and tool support. They will act as subject matter expert for use of testing techniques and/or tools such as JIRA/Selenium/Visual Studio.
The Successful candidate will have a demonstrable experience in testing interfaces with complex databases, coupled with a knowledge of modern software engineering practices, such as Test Driven Development, Behaviour Driven Development & Continuous Integration. You will be able to work across multiple test phases, technology platforms and system applications, and be familiar with test automation frameworks. You will be a great communicator with excellent stakeholder management skills, and have experience of working within an Agile environment.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Your next step? Simple. Click the apply button.
Back to top"
"Adobe AEM Developer","Role Description
Adobe AEM Developer
Role Description
‘Come and join me in leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services. This is a once a lifetime chance to change an entire industry’. Andrew Brem – Chief Digital Officer.
We are currently recruiting for a Developer (Adobe Experience Manager) based in London. This will be an instrumental role to support the implementation and development capability of a new strategic content platform for the redesign of Aviva’s customer facing websites.
Your responsibilities include:
Support the technology implementation of ‘Adobe Experience Manager (AEM)’ as a strategic content management platform for Aviva UK Digital.
Support the definition of AEM development standards and frameworks, software architecture, design principles and ways of working.
Support the Lead Developer for the UK Customer Website Re-design Project and future strategic programmes.
Essential Technical Knowledge
Good knowledge of the AEM 5.x/6.x platform, preferably on 6.x version and significant experience of enterprise development on Adobe AEM Sites.
Deep knowledge of the entire Adobe AEM stack: AEM Modules, Granite Platform (Granite UI, Apache Sling, JCR, CQSE and OSGi (Apache Felix)).
Strong background in AEM Sites application design and development. Experience in design and development of templates, components, dialogs, widgets and workflows. Valuable experience developing components for Touch-optimized and Classic UI.
Specific experience in component based development in Java using OSGi.
Strong knowledge & experience of Continuous Delivery.
Deep technical expertise in web development technologies including Java Spring MVC, HTML, CSS, JavaScript, JQuery, ExtJS, JSON, XML & web frameworks.
Strong working knowledge of Agile Software Architectures, GoF OO Software Design Patterns & Solution Architectures.
Knowledge of modern software engineering practices, such as Test Driven Development, Behaviour Driven Development, Continuous Integration (Jenkins, Maven) & Static Analysis software (SonarQube, Coverity).
Source Code Management (GIT/Stash, SVN).
Application Integration / Web Services experience (XML, REST, SOAP & messaging)
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the Resourcing team on 020 7662 0394.
Back to top"
"Security Analyst","Working within the CISO department as part of the Security Advisory team, you’ll be working with internal and external stakeholders (both IT and non-IT areas).
As Security Advisor, you will provide specialist advice and guidance on a variety of information and cyber security matters to stakeholders. You will also work closely with project teams during the development lifecycle; from analysing the inherent risks, reviewing solution designs, injecting security requirements, providing advice on security controls implementation, testing them and delivering residual risk assessments. You will also be responsible for presenting the risks to business owners and provide advice on the management of the risks identified.
You'll work with other CISO areas which may require SME support, as well as, contributing to the methodology and materials improvement.
As a Global function, you will have the opportunity to work with teams based in different Aviva locations.
Essential Knowledge and Skills:
Substantial experience in an information security field
Secure development lifecycle methodologies, especially in application to Agile and Digital environments
Application security practices, tooling (e.g. Veracode. IBM AppScan etc.), and integration with IT change processes
Security testing, including penetration testing, and use of tools, such as: MetaSploit, ZAP, Nessus, etc.
Risk management principles and assessment methodologies (e.g. IRAM2, MoR)
Performing technical security risk assessments, preferably of complex IT systems within insurance or financial services organisations
Information security frameworks and methodologies (e.g. ISF, NIST, ISO)
Dealing with a broad range of business areas, as well as, individuals including senior business leaders, technology experts and front-line staff
Strong analytical skills in order to assess security vulnerabilities and design security solutions
Strong personal discipline, self starter, and excellent time management
Excellent verbal and written communication skills
Project management skills in order to manage multiple security assessments and changing priorities simultaneously
Certified Information Systems Security Professional (CISSP), or similar
Available to travel within the UK
Desirable Knowledge and Skills:
Software development and testing, including, use of IDEs, defect remediation, build servers, source code repositories, etc.
Security technologies (firewalls, WAFs, DLP, cryptography, vulnerability scanning, identity and access management, etc.)
Identifying and addressing emerging information security threats
Programming and scripting languages (C, C++, C#, Java, Python, Perl, etc.
Professional security certifications, such as, CISM, CISA, CRISC, CEH, GIAC
Available to travel outside the UK
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Nicole Wheeler in the Resourcing team on 0207 662 0504 (no agencies please)."
"Security Advisor","Role Description
Working within the CISO department as part of the Security Advisory team, you’ll be working with internal and external stakeholders (both IT and non-IT areas).
As Security Advisor, you will provide specialist advice and guidance on a variety of information and cyber security matters to stakeholders. You will also work closely with project teams during the development lifecycle; from analysing the inherent risks, reviewing solution designs, injecting security requirements, providing advice on security controls implementation, testing them and delivering residual risk assessments. You will also be responsible for presenting the risks to business owners and provide advice on the management of the risks identified.
You'll work with other CISO areas which may require SME support, as well as, contributing to the methodology and materials improvement.
As a Global function, you will have the opportunity to work with teams based in different Aviva locations.
Essential Knowledge and Skills:
Substantial experience in an information security field
Secure development lifecycle methodologies, especially in application to Agile and Digital environments
Application security practices, tooling (e.g. Veracode. IBM AppScan etc.), and integration with IT change processes
Security testing, including penetration testing, and use of tools, such as: MetaSploit, ZAP, Nessus, etc.
Risk management principles and assessment methodologies (e.g. IRAM2, MoR)
Performing technical security risk assessments, preferably of complex IT systems within insurance or financial services organisations
Information security frameworks and methodologies (e.g. ISF, NIST, ISO)
Dealing with a broad range of business areas, as well as, individuals including senior business leaders, technology experts and front-line staff
Strong analytical skills in order to assess security vulnerabilities and design security solutions
Strong personal discipline, self starter, and excellent time management
Excellent verbal and written communication skills
Project management skills in order to manage multiple security assessments and changing priorities simultaneously
Certified Information Systems Security Professional (CISSP), or similar
Available to travel within the UK
Desirable Knowledge and Skills:
Software development and testing, including, use of IDEs, defect remediation, build servers, source code repositories, etc.
Security technologies (firewalls, WAFs, DLP, cryptography, vulnerability scanning, identity and access management, etc.)
Identifying and addressing emerging information security threats
Programming and scripting languages (C, C++, C#, Java, Python, Perl, etc.
Professional security certifications, such as, CISM, CISA, CRISC, CEH, GIAC
Available to travel outside the UK
Back to top"
"Data Analyst – Marketing Data Team","Data Analyst – Marketing Data Team
Norwich
‘Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem (Chief Digital Officer)
Here at Aviva we are looking to transform the way in which we engage with our customers. Digital technology is at the core of this transformation with data and analytics at the heart of our strategy. The marketing data team manage the marketing database and we will be revolutionising we manage our data and deliver marketing campaigns. This is an exciting opportunity to join a fast growing team that is core to the digital strategy.
What will you need to do?
Become a subject matter expert understanding both our business and it’s data.
Get involved in core change activity including design, build and testing.
Work collaboratively with stakeholders to ensure data is fit for purpose for campaigns, reporting and analytics
Provide technical advice and support to our internal customers
Be able to interpret business problems and translate them into technical solutions and convey those solutions back to non technical stakeholders.
Be able to interrogate data to solve problems and get to the root cause of issues
Understand marketing database compliance with DPA and other relevant legislation.
Support the accurate delivery of marketing campaigns and analytics through the provision of investigative analysis and the on-going monitoring of key metrics and audit checks.
Work closely with on and off shore colleagues to ensure quality of deliverables and SLA’s are met.
Provide clear, concise communications to relevant stakeholders.
How will you do it?
You will be proactive with a strong ability to deliver change and improvement
You will have a can-do attitude
You will continually hone existing technical skills and develop new ones to further your reputation as a technical expert.
You will be self motivated with a desire to continually improve both yourself and
You will work collaboratively by nature; you will actively contribute your recommendations and take other’s on board for the benefit of the business and our customers
You will have a commercial and entrepreneurial mind-set and push your stakeholders both internally and externally to beat targets
You will have a high level of drive, energy and personal commitment to success
Key Skills
Experience in Analytics, Data, Development.
Experience in relational database management
Experience in analytics, CRM or database marketingSAS / SQL experience (Preferably Teradata) an advantage
.Net experience an advantage
Hadoop experience an advantage
Key interest in new technology and Big data
Data Interrogation and manipulation skills
Practical experience of using data and applying logic to solve business problems
Experience in dealing with large volumes of data sources from internal or external sources
Other Role Requirements
Strong attention to detail with a focus on accuracy and data quality
Excellent written, verbal and presentation skills
Ability to communicate technical problems and solutions to non-techincal stakeholders
Ability to package and present ideas with clarity
Good Customer, marketing and insight knowledge
Good understanding of the financial services sector with specific focus on insurance
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
We prefer all application to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the resourcing team on 0207 662 0934."
"IT Care Service Bar Analyst","Role Description
IT Care Technical Service Specialist
IT Care at Aviva is an industry leading, award winning IT family, passionate about technology and supporting their colleagues to give them what they need, when they need it, to do their jobs.
We pride ourselves on employing incredible individuals, whose varied skills and strengths bring value to the team and are committed to constantly challenging themselves and each other.
We are currently looking for an IT Care Technical Service Specialist to join our dynamic Bristol Service Bar. The successful candidate will have amazing people skills, a love of solving problems and a genuine enthusiasm for new technologies. In IT Care we don’t just “accept” change; we invent it, we support it, and we celebrate it.
The IT Care Bristol Service bar is one of 5 Bars worldwide which offer a wide range of services. Based loosely on the concept of a Genius Bar, we provide a one-stop solution for any IT issue, from technical fixes and training on current Aviva hardware and software, to the launch of new technologies to the market. The role will be predominantly Service Bar based, but will include plenty of opportunities to support other IT Care teams both in Bristol, and across the UK.
On a day to day basis you will provide IT help and guidance to our Bristol based staff, you’ll use your charisma and IT Knowledge to ensure that every interaction at the Bristol Service Bar is a positive and useful one. You will also support the other IT Care teams across all sites when required.
Skills/knowledge:
Excellent customer service skills.
Strong, autonomous problem solving approach.
Experience in challenging process and delivering change.
Problem Solving including route cause analysis.
Ability to multi task and prioritise, in a busy working environment.
Windows 7, 10.
MS Office 365, including an in depth understanding of Outlook and its features.
Mobile device support (iPhone’s, iPad’s, Blackberries).
Mobility / VPN technologies.
Remote Desktop tool experience.
Windows zero configuration service + wireless.
Apple Mac and IOS Experience.
Audio Visual support.
Basic understanding of network protocols.
Desirable:
Industry knowledge of the Insurance sector.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva
Back to top"
"Head of Legal and Data Protection","Role Description
An exciting new opportunity has arisen within our UK Digital department. We are currently recruiting for a Head of Legal and Data Protection in London or York on a permanent basis.
The Background
UK Digital is positioned as a distribution business, with an aim to deliver innovative propositions, leading digital experience and sustainable long term profit growth. Our ambition is to build more direct relationships with customers, growing from 3.2m Direct customers today to 5-6m in 2020. We also aim to increase MyAviva registrations & usage from all channels from 1.2 to 8 million by end 2016.
The Team
You will be required to proactively manage and be accountable for the Legal and Data Protection team, ensuring the successful management of all resources within the agreed budget through optimal team structures, work allocation and development/ succession plans. You will also need to ensure the skills and knowledge of individuals within the team are utilised and developed, to build strong team engagement and performance, and to role model the Aviva values and leadership behaviours, as evidenced at the mid-year and full-year.
The Person
The role holder must have a unique balance of the Subject Matter Expertise on Legal and Data Protection but also the agility to work in a fast-paced, agile environment. The role holder will work with teams at the leading edge of digital innovation and will need to have strong conversations with creative stakeholders to get the balance between protecting Aviva and achieving UK Digital’s stretching ambitions. This role has a requirement to travel to other business centres in the UK.
Duties & Responsibilities
Collaborative working with digital and creative design teams.
Identification and routine oversight is undertaken in all key legal, data protection, regulatory and risk areas
Assist UK Digital in identifying breaches and issues and ensure remedial action is taken or that the risk is accepted at an appropriate level
Ensure appropriate action plans are in place to address other material legal and regulatory risks and ensure these plans are monitored
Provide first class guidance on and promote legal compliance, regulatory risk management and DPA compliance, covering a wide range of operational, regulatory and product matters.
Support in education and awareness campaigns, for the embedding of effective legal, regulatory compliance and provision of briefing on new developments
Ensure UK Digital responds appropriately to legal and regulatory change
Maintain effective relationships with the UK Digital Executive and Senior Management
Develop a first class highly motivated team of lawyers and data protection staff under management control
To actively manage external lawyers in accordance with the Supplier Protocol, with a view to using both internal and external resource flexibly in order to minimise expenditure on external suppliers.
Skills & Experience required
Qualifications
A solicitor, barrister or legal executive entitled to practice in the UK;
A good understanding of Data Protection regulation and the UK Digital business;
Recognised business, IT or accountancy qualification and/or;
Substantial experience of performing similar role.
Skills and Knowledge
Excellent technical knowledge of areas of law and regulation relevant to responsibilities
Expert understanding data protection in a FinTech organisation
Deep understanding of strategic/business issues and more specifically UK Digital strategy, structure, channels, high-level processes and issues
Excellent communication skills (written & oral) at all levels of the organisation (incl. Board / GE level communications)
Ability to lead a group-wide process involving IT and Digital professionals
Capable of working with international and virtual teams
Strong influencing/negotiating skills
Analytical & language skills
Issue identification skills
Problem-solving
People management
Technical leadership and ability to transfer knowledge to “upskill” teams through coaching.
Resilient to challenge at the most senior level whilst building & maintaining relationships
Self starter with innate ability to deal with conflict & solution resolution
Efficiency, performance management and improvement focus
Understand the needs of UK Digital customers
Risk management & controllership
Experience
Significant and varied experience at a senior management level
Good inter-personal skills and cultural awareness
Experience within insurance industry Proven track record of leading cross-business processes in a complex multinational group
Experience of influencing at senior management and executive level
Proven ability to manage a portfolio of major projects, negotiations and relationships with third parties and external advisers
Proven ability in people management
Back to top"
"Senior Solution Designer","Role Description
Aviva is revolutionising insurance and we want you to be at the forefront of it.
You’ll be joining Aviva at a really exciting time. Come and be part of building great new innovative ways to engage with new and existing customers, on a portfolio of products that reach out to 17 million customers. It’s never been more important for us to hire fantastic people who will sit at the forefront of delivering our strategy.
Digital First is our strategy at Aviva and this provides many exciting opportunities for you to play a key role in a range of high profile, technology-enabled projects. You will have a broad technical background and previous experience in lead roles on major application development or systems integration projects. You will also have a proven track record in designing and delivering scalable, robust and secure enterprise solutions. With first class customer facing skills and a genuine passion for quality / professional delivery, you will be looking for a new challenge with a company that genuinely recognises and rewards its star performers.
We approach software delivery with an agile mind-set, focused on delivering small, value driven enhancements often. We achieve that with our scrum teams that include developers, testers, business analysts and solution designers to create brand new experiences, small changes to existing products as well as investing in maintaining our existing products to improve code quality against our core development principles.
We are looking for Senior Solution Designers to work within our scrum teams to build, test, maintain, change and further evolve both existing and new products. You will bring a strong understanding of what modern technology can offer and will lead your team in adoption of new tools and techniques.
You’ll be responsible for:
Development of End to End Solution Designs to meet business objectives.
Ensuring that solutions adhere to architectural, security and quality standards.
Production of solution design artefacts to support the needs of project delivery.
Acting as point of contact to ensure all parties (including internal and external technical / development teams) understand the solution design and the part that they need to play within it.
Identifying risks affecting solutions, including mitigating recommendations and support in managing those risks.
We’re particularly interested in:
End to end project experience
Practical experience of working in an agile delivery approach
Experience of working on End to End technical solutions that encompass many systems and teams, drawing out the Key Design Decisions and their implications and resolving them
A broad technical background with depth in at least one architecture discipline
Strong interpersonal skills with the ability to communicate effectively at senior levels
A good knowledge of integration technologies including SOA
Practical experience of software development
Proven ability to interpret business requirements and design solutions based on those requirements
First class design skills including the ability to draw up extremely accurate specifications that could be effectively utilised by development team
Digital is our future. If you have the talent, the right skills, are inspired by innovation and cutting-edge technology, then we’d love you to join us. Apply now! We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the Resourcing team on 0207 662 0394.
Back to top"
"Business Analyst","Role Description
We are actively recruiting for a Business Analyst on a 6 month fixed term contract. You are required to support of a key Commercial Pricing project for the General Insurance Company in Aviva.
Role Responsibilities
Liaise with customer counterparts and actively drive out customer requirements
Create and maintain specifications (business requirements, functional requirement, etc…)
Focus on quality of BA deliverables
Provide industry expertise / advice to clients, project delivery teams, sales teams
Conduct workshops, system demonstrations and presentations
Undertake peer reviews of specifications
Assist in the preparation of BA estimates & plans
Conduct specification walkthroughs (for other project delivery teams)
Assist and participate in the specification sign-off process
Provide support to the various project delivery teams (development, QA, UAT etc.)
Assist in solution architecture & design
Assist with client and project delivery team training
Participate in project team meetings
Participate in the triage of defects
Participate in defect resolution
Daily reporting of BA progress
Skills/Knowledge
Previous experienced in Commercial Insurance within the General Insurance industry
Meticulous attention to detail and a high degree of accuracy
Excellent communication skills, both verbal and written
Aviva product knowledge in particular Commercial – Property and Liability Insurance
Aviva systems knowledge and understanding - in particular Polaris and BPS
Experienced in business analysis processes and methodologies
Experience in JIRA
Good knowledge of project management work practices
Ability to integrate business and technology solutions of both
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Saima in the Resourcing team on 0121 779 1449.
Back to top"
"Senior Business Analyst","Role Description
'Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services. This is a once in a lifetime opportunity to change an entire industry.' - Andrew Brem - Aviva Chief Digital Officer
We are currently recruiting for a Senior Digital Business Analyst to be responsible for the development and on going definition of viable business requirements, (user stories/acceptance criteria) and non functional requirements to support Aviva’s ambition Digital plans. Our Senior Digital Business Analyst play a key role within the Agile feature/platform team to ensure the expected business outcomes are delivered. They will also be required to lead and develop other Business Analysts providing coaching and mentoring when needed.
Our Senior Digital Business Analyst will ensure business goals are understood and requirements/user stories/acceptance criteria are documented in conjunction with Product Owners, to enable solutions to be defined by the scrum team. The Analyst will work collaboratively with design/development /test colleagues in order to ensure that solutions address the requirements of the business. You will also Champion and make wider contributions to the Digital team through your knowledge from other IT&C change practices.
The Successful candidate will have a detailed knowledge of creating Epics/User Stories/Requirements Definition/Acceptance Criteria using Agile tools and techniques, Behaviour Driven Development (BDD) as well as Business Analysis tools and techniques. You will have experience working with full scale scrum or Kanban, and be a competent user of Jira and Confluence.
You will have an understanding of the financial services industry and the legislation frameworks governing it. You will also possess excellent communication and stakeholder management skills.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the Resourcing team on 0207 662 0394.
Back to top"
